run_id,county_fips,ehf_assessment_period_start,ehf_assessment_period_end,event_duration_days,event_id,onset_year,seq,event_definition_type
209.0,48009,2015-08-07,2015-08-11,5,48_009_2015_001_EHF_TX_WALKFORWARD,2015,1,positive_ehf_assessment_period
210.0,48009,2016-07-09,2016-07-10,2,48_009_2016_001_EHF_TX_WALKFORWARD,2016,1,positive_ehf_assessment_period
211.0,48009,2016-07-14,2016-07-15,2,48_009_2016_002_EHF_TX_WALKFORWARD,2016,2,positive_ehf_assessment_period
212.0,48009,2016-08-02,2016-08-10,9,48_009_2016_003_EHF_TX_WALKFORWARD,2016,3,positive_ehf_assessment_period
213.0,48009,2016-08-12,2016-08-13,2,48_009_2016_004_EHF_TX_WALKFORWARD,2016,4,positive_ehf_assessment_period
214.0,48009,2017-07-21,2017-07-30,10,48_009_2017_001_EHF_TX_WALKFORWARD,2017,1,positive_ehf_assessment_period
215.0,48009,2018-06-29,2018-06-30,2,48_009_2018_001_EHF_TX_WALKFORWARD,2018,1,positive_ehf_assessment_period
216.0,48009,2018-07-18,2018-07-24,7,48_009_2018_002_EHF_TX_WALKFORWARD,2018,2,positive_ehf_assessment_period
217.0,48009,2019-08-08,2019-08-13,6,48_009_2019_001_EHF_TX_WALKFORWARD,2019,1,positive_ehf_assessment_period
218.0,48009,2019-08-18,2019-08-21,4,48_009_2019_002_EHF_TX_WALKFORWARD,2019,2,positive_ehf_assessment_period
219.0,48009,2020-07-13,2020-07-17,5,48_009_2020_001_EHF_TX_WALKFORWARD,2020,1,positive_ehf_assessment_period
220.0,48009,2020-08-09,2020-08-16,8,48_009_2020_002_EHF_TX_WALKFORWARD,2020,2,positive_ehf_assessment_period
221.0,48009,2022-06-13,2022-06-16,4,48_009_2022_001_EHF_TX_WALKFORWARD,2022,1,positive_ehf_assessment_period
222.0,48009,2022-06-25,2022-06-26,2,48_009_2022_002_EHF_TX_WALKFORWARD,2022,2,positive_ehf_assessment_period
223.0,48009,2022-07-06,2022-07-14,9,48_009_2022_003_EHF_TX_WALKFORWARD,2022,3,positive_ehf_assessment_period
224.0,48009,2022-07-18,2022-08-09,23,48_009_2022_004_EHF_TX_WALKFORWARD,2022,4,positive_ehf_assessment_period
225.0,48009,2023-06-22,2023-06-22,1,48_009_2023_001_EHF_TX_WALKFORWARD,2023,1,positive_ehf_assessment_period
226.0,48009,2023-06-26,2023-06-30,5,48_009_2023_002_EHF_TX_WALKFORWARD,2023,2,positive_ehf_assessment_period
227.0,48009,2023-07-13,2023-07-16,4,48_009_2023_003_EHF_TX_WALKFORWARD,2023,3,positive_ehf_assessment_period
228.0,48009,2023-07-19,2023-07-22,4,48_009_2023_004_EHF_TX_WALKFORWARD,2023,4,positive_ehf_assessment_period
229.0,48009,2023-07-26,2023-08-14,20,48_009_2023_005_EHF_TX_WALKFORWARD,2023,5,positive_ehf_assessment_period
230.0,48009,2023-08-18,2023-08-28,11,48_009_2023_006_EHF_TX_WALKFORWARD,2023,6,positive_ehf_assessment_period
231.0,48009,2023-09-05,2023-09-10,6,48_009_2023_007_EHF_TX_WALKFORWARD,2023,7,positive_ehf_assessment_period
232.0,48009,2024-06-27,2024-07-04,8,48_009_2024_001_EHF_TX_WALKFORWARD,2024,1,positive_ehf_assessment_period
233.0,48009,2024-08-01,2024-08-03,3,48_009_2024_002_EHF_TX_WALKFORWARD,2024,2,positive_ehf_assessment_period
234.0,48009,2024-08-08,2024-08-09,2,48_009_2024_003_EHF_TX_WALKFORWARD,2024,3,positive_ehf_assessment_period
235.0,48009,2024-08-13,2024-08-26,14,48_009_2024_004_EHF_TX_WALKFORWARD,2024,4,positive_ehf_assessment_period
236.0,48011,2015-07-15,2015-07-15,1,48_011_2015_001_EHF_TX_WALKFORWARD,2015,1,positive_ehf_assessment_period
237.0,48011,2015-07-18,2015-07-20,3,48_011_2015_002_EHF_TX_WALKFORWARD,2015,2,positive_ehf_assessment_period
238.0,48011,2015-07-25,2015-07-30,6,48_011_2015_003_EHF_TX_WALKFORWARD,2015,3,positive_ehf_assessment_period
239.0,48011,2015-08-07,2015-08-11,5,48_011_2015_004_EHF_TX_WALKFORWARD,2015,4,positive_ehf_assessment_period
240.0,48011,2016-06-17,2016-06-18,2,48_011_2016_001_EHF_TX_WALKFORWARD,2016,1,positive_ehf_assessment_period
241.0,48011,2016-06-24,2016-06-25,2,48_011_2016_002_EHF_TX_WALKFORWARD,2016,2,positive_ehf_assessment_period
242.0,48011,2016-07-06,2016-07-16,11,48_011_2016_003_EHF_TX_WALKFORWARD,2016,3,positive_ehf_assessment_period
243.0,48011,2016-07-20,2016-07-27,8,48_011_2016_004_EHF_TX_WALKFORWARD,2016,4,positive_ehf_assessment_period
244.0,48011,2016-08-02,2016-08-09,8,48_011_2016_005_EHF_TX_WALKFORWARD,2016,5,positive_ehf_assessment_period
245.0,48011,2016-08-12,2016-08-12,1,48_011_2016_006_EHF_TX_WALKFORWARD,2016,6,positive_ehf_assessment_period
246.0,48011,2017-06-13,2017-06-13,1,48_011_2017_001_EHF_TX_WALKFORWARD,2017,1,positive_ehf_assessment_period
247.0,48011,2017-06-16,2017-06-18,3,48_011_2017_002_EHF_TX_WALKFORWARD,2017,2,positive_ehf_assessment_period
248.0,48011,2017-06-23,2017-06-23,1,48_011_2017_003_EHF_TX_WALKFORWARD,2017,3,positive_ehf_assessment_period
249.0,48011,2017-06-30,2017-06-30,1,48_011_2017_004_EHF_TX_WALKFORWARD,2017,4,positive_ehf_assessment_period
250.0,48011,2017-07-19,2017-07-30,12,48_011_2017_005_EHF_TX_WALKFORWARD,2017,5,positive_ehf_assessment_period
251.0,48011,2018-06-02,2018-06-02,1,48_011_2018_001_EHF_TX_WALKFORWARD,2018,1,positive_ehf_assessment_period
252.0,48011,2018-06-08,2018-06-08,1,48_011_2018_002_EHF_TX_WALKFORWARD,2018,2,positive_ehf_assessment_period
253.0,48011,2018-06-12,2018-06-12,1,48_011_2018_003_EHF_TX_WALKFORWARD,2018,3,positive_ehf_assessment_period
254.0,48011,2018-06-28,2018-07-01,4,48_011_2018_004_EHF_TX_WALKFORWARD,2018,4,positive_ehf_assessment_period
255.0,48011,2018-07-05,2018-07-05,1,48_011_2018_005_EHF_TX_WALKFORWARD,2018,5,positive_ehf_assessment_period
256.0,48011,2018-07-16,2018-07-25,10,48_011_2018_006_EHF_TX_WALKFORWARD,2018,6,positive_ehf_assessment_period
257.0,48011,2018-08-25,2018-08-30,6,48_011_2018_007_EHF_TX_WALKFORWARD,2018,7,positive_ehf_assessment_period
258.0,48011,2018-09-01,2018-09-01,1,48_011_2018_008_EHF_TX_WALKFORWARD,2018,8,positive_ehf_assessment_period
259.0,48011,2019-07-17,2019-07-22,6,48_011_2019_001_EHF_TX_WALKFORWARD,2019,1,positive_ehf_assessment_period
260.0,48011,2019-08-01,2019-08-14,14,48_011_2019_002_EHF_TX_WALKFORWARD,2019,2,positive_ehf_assessment_period
261.0,48011,2019-08-17,2019-08-22,6,48_011_2019_003_EHF_TX_WALKFORWARD,2019,3,positive_ehf_assessment_period
262.0,48011,2020-06-29,2020-07-05,7,48_011_2020_001_EHF_TX_WALKFORWARD,2020,1,positive_ehf_assessment_period
263.0,48011,2020-07-09,2020-07-21,13,48_011_2020_002_EHF_TX_WALKFORWARD,2020,2,positive_ehf_assessment_period
264.0,48011,2020-08-07,2020-08-17,11,48_011_2020_003_EHF_TX_WALKFORWARD,2020,3,positive_ehf_assessment_period
265.0,48011,2020-08-29,2020-08-30,2,48_011_2020_004_EHF_TX_WALKFORWARD,2020,4,positive_ehf_assessment_period
266.0,48011,2021-06-11,2021-06-13,3,48_011_2021_001_EHF_TX_WALKFORWARD,2021,1,positive_ehf_assessment_period
267.0,48011,2021-06-20,2021-06-21,2,48_011_2021_002_EHF_TX_WALKFORWARD,2021,2,positive_ehf_assessment_period
268.0,48011,2021-06-25,2021-06-26,2,48_011_2021_003_EHF_TX_WALKFORWARD,2021,3,positive_ehf_assessment_period
269.0,48011,2021-08-09,2021-08-13,5,48_011_2021_004_EHF_TX_WALKFORWARD,2021,4,positive_ehf_assessment_period
270.0,48011,2021-08-25,2021-08-26,2,48_011_2021_005_EHF_TX_WALKFORWARD,2021,5,positive_ehf_assessment_period
271.0,48011,2021-09-03,2021-09-04,2,48_011_2021_006_EHF_TX_WALKFORWARD,2021,6,positive_ehf_assessment_period
272.0,48011,2022-06-12,2022-06-19,8,48_011_2022_001_EHF_TX_WALKFORWARD,2022,1,positive_ehf_assessment_period
273.0,48011,2022-06-24,2022-06-26,3,48_011_2022_002_EHF_TX_WALKFORWARD,2022,2,positive_ehf_assessment_period
274.0,48011,2022-07-02,2022-07-30,29,48_011_2022_003_EHF_TX_WALKFORWARD,2022,3,positive_ehf_assessment_period
275.0,48011,2022-08-01,2022-08-10,10,48_011_2022_004_EHF_TX_WALKFORWARD,2022,4,positive_ehf_assessment_period
276.0,48011,2022-08-16,2022-08-16,1,48_011_2022_005_EHF_TX_WALKFORWARD,2022,5,positive_ehf_assessment_period
277.0,48011,2023-06-22,2023-06-23,2,48_011_2023_001_EHF_TX_WALKFORWARD,2023,1,positive_ehf_assessment_period
278.0,48011,2023-06-27,2023-07-01,5,48_011_2023_002_EHF_TX_WALKFORWARD,2023,2,positive_ehf_assessment_period
279.0,48011,2023-07-13,2023-07-15,3,48_011_2023_003_EHF_TX_WALKFORWARD,2023,3,positive_ehf_assessment_period
280.0,48011,2023-07-18,2023-07-22,5,48_011_2023_004_EHF_TX_WALKFORWARD,2023,4,positive_ehf_assessment_period
281.0,48011,2023-07-25,2023-08-14,21,48_011_2023_005_EHF_TX_WALKFORWARD,2023,5,positive_ehf_assessment_period
282.0,48011,2023-08-18,2023-08-27,10,48_011_2023_006_EHF_TX_WALKFORWARD,2023,6,positive_ehf_assessment_period
283.0,48011,2023-09-05,2023-09-10,6,48_011_2023_007_EHF_TX_WALKFORWARD,2023,7,positive_ehf_assessment_period
284.0,48011,2024-06-08,2024-06-09,2,48_011_2024_001_EHF_TX_WALKFORWARD,2024,1,positive_ehf_assessment_period
285.0,48011,2024-06-25,2024-07-05,11,48_011_2024_002_EHF_TX_WALKFORWARD,2024,2,positive_ehf_assessment_period
286.0,48011,2024-07-14,2024-07-18,5,48_011_2024_003_EHF_TX_WALKFORWARD,2024,3,positive_ehf_assessment_period
287.0,48011,2024-07-29,2024-08-09,12,48_011_2024_004_EHF_TX_WALKFORWARD,2024,4,positive_ehf_assessment_period
288.0,48011,2024-08-13,2024-08-27,15,48_011_2024_005_EHF_TX_WALKFORWARD,2024,5,positive_ehf_assessment_period
289.0,48011,2025-06-22,2025-06-22,1,48_011_2025_001_EHF_TX_WALKFORWARD,2025,1,positive_ehf_assessment_period
290.0,48011,2025-07-21,2025-07-24,4,48_011_2025_002_EHF_TX_WALKFORWARD,2025,2,positive_ehf_assessment_period
291.0,48011,2025-08-07,2025-08-11,5,48_011_2025_003_EHF_TX_WALKFORWARD,2025,3,positive_ehf_assessment_period
292.0,48011,2025-08-16,2025-08-19,4,48_011_2025_004_EHF_TX_WALKFORWARD,2025,4,positive_ehf_assessment_period
293.0,48013,2015-07-19,2015-07-20,2,48_013_2015_001_EHF_TX_WALKFORWARD,2015,1,positive_ehf_assessment_period
294.0,48013,2015-07-24,2015-08-02,10,48_013_2015_002_EHF_TX_WALKFORWARD,2015,2,positive_ehf_assessment_period
295.0,48013,2015-08-05,2015-08-16,12,48_013_2015_003_EHF_TX_WALKFORWARD,2015,3,positive_ehf_assessment_period
296.0,48013,2015-08-24,2015-08-25,2,48_013_2015_004_EHF_TX_WALKFORWARD,2015,4,positive_ehf_assessment_period
297.0,48013,2015-09-06,2015-09-09,4,48_013_2015_005_EHF_TX_WALKFORWARD,2015,5,positive_ehf_assessment_period
298.0,48013,2016-07-03,2016-07-07,5,48_013_2016_001_EHF_TX_WALKFORWARD,2016,1,positive_ehf_assessment_period
299.0,48013,2016-07-11,2016-07-20,10,48_013_2016_002_EHF_TX_WALKFORWARD,2016,2,positive_ehf_assessment_period
300.0,48013,2016-07-24,2016-07-25,2,48_013_2016_003_EHF_TX_WALKFORWARD,2016,3,positive_ehf_assessment_period
301.0,48013,2016-08-07,2016-08-13,7,48_013_2016_004_EHF_TX_WALKFORWARD,2016,4,positive_ehf_assessment_period
302.0,48013,2017-06-16,2017-06-19,4,48_013_2017_001_EHF_TX_WALKFORWARD,2017,1,positive_ehf_assessment_period
303.0,48013,2017-07-01,2017-07-07,7,48_013_2017_002_EHF_TX_WALKFORWARD,2017,2,positive_ehf_assessment_period
304.0,48013,2017-07-20,2017-08-02,14,48_013_2017_003_EHF_TX_WALKFORWARD,2017,3,positive_ehf_assessment_period
305.0,48013,2017-08-06,2017-08-06,1,48_013_2017_004_EHF_TX_WALKFORWARD,2017,4,positive_ehf_assessment_period
306.0,48013,2017-08-14,2017-08-21,8,48_013_2017_005_EHF_TX_WALKFORWARD,2017,5,positive_ehf_assessment_period
307.0,48013,2017-09-21,2017-09-21,1,48_013_2017_006_EHF_TX_WALKFORWARD,2017,6,positive_ehf_assessment_period
308.0,48013,2018-06-07,2018-06-08,2,48_013_2018_001_EHF_TX_WALKFORWARD,2018,1,positive_ehf_assessment_period
309.0,48013,2018-06-12,2018-06-13,2,48_013_2018_002_EHF_TX_WALKFORWARD,2018,2,positive_ehf_assessment_period
310.0,48013,2018-07-02,2018-07-04,3,48_013_2018_003_EHF_TX_WALKFORWARD,2018,3,positive_ehf_assessment_period
311.0,48013,2018-07-18,2018-07-26,9,48_013_2018_004_EHF_TX_WALKFORWARD,2018,4,positive_ehf_assessment_period
312.0,48013,2018-08-17,2018-08-18,2,48_013_2018_005_EHF_TX_WALKFORWARD,2018,5,positive_ehf_assessment_period
313.0,48013,2018-08-20,2018-08-22,3,48_013_2018_006_EHF_TX_WALKFORWARD,2018,6,positive_ehf_assessment_period
314.0,48013,2018-08-26,2018-08-30,5,48_013_2018_007_EHF_TX_WALKFORWARD,2018,7,positive_ehf_assessment_period
315.0,48013,2019-06-21,2019-06-23,3,48_013_2019_001_EHF_TX_WALKFORWARD,2019,1,positive_ehf_assessment_period
316.0,48013,2019-07-16,2019-07-19,4,48_013_2019_002_EHF_TX_WALKFORWARD,2019,2,positive_ehf_assessment_period
317.0,48013,2019-07-31,2019-08-01,2,48_013_2019_003_EHF_TX_WALKFORWARD,2019,3,positive_ehf_assessment_period
318.0,48013,2019-08-07,2019-08-21,15,48_013_2019_004_EHF_TX_WALKFORWARD,2019,4,positive_ehf_assessment_period
319.0,48013,2019-08-24,2019-09-09,17,48_013_2019_005_EHF_TX_WALKFORWARD,2019,5,positive_ehf_assessment_period
320.0,48013,2019-09-19,2019-09-21,3,48_013_2019_006_EHF_TX_WALKFORWARD,2019,6,positive_ehf_assessment_period
321.0,48013,2019-10-01,2019-10-01,1,48_013_2019_007_EHF_TX_WALKFORWARD,2019,7,positive_ehf_assessment_period
322.0,48013,2020-07-07,2020-07-18,12,48_013_2020_001_EHF_TX_WALKFORWARD,2020,1,positive_ehf_assessment_period
323.0,48013,2020-07-22,2020-07-25,4,48_013_2020_002_EHF_TX_WALKFORWARD,2020,2,positive_ehf_assessment_period
324.0,48013,2020-08-10,2020-08-19,10,48_013_2020_003_EHF_TX_WALKFORWARD,2020,3,positive_ehf_assessment_period
325.0,48013,2020-08-28,2020-09-04,8,48_013_2020_004_EHF_TX_WALKFORWARD,2020,4,positive_ehf_assessment_period
326.0,48013,2021-08-19,2021-08-22,4,48_013_2021_001_EHF_TX_WALKFORWARD,2021,1,positive_ehf_assessment_period
327.0,48013,2021-09-02,2021-09-04,3,48_013_2021_002_EHF_TX_WALKFORWARD,2021,2,positive_ehf_assessment_period
328.0,48013,2022-05-09,2022-05-10,2,48_013_2022_001_EHF_TX_WALKFORWARD,2022,1,positive_ehf_assessment_period
329.0,48013,2022-05-31,2022-06-02,3,48_013_2022_002_EHF_TX_WALKFORWARD,2022,2,positive_ehf_assessment_period
330.0,48013,2022-06-07,2022-06-17,11,48_013_2022_003_EHF_TX_WALKFORWARD,2022,3,positive_ehf_assessment_period
331.0,48013,2022-06-22,2022-06-23,2,48_013_2022_004_EHF_TX_WALKFORWARD,2022,4,positive_ehf_assessment_period
332.0,48013,2022-06-26,2022-06-27,2,48_013_2022_005_EHF_TX_WALKFORWARD,2022,5,positive_ehf_assessment_period
333.0,48013,2022-07-02,2022-07-16,15,48_013_2022_006_EHF_TX_WALKFORWARD,2022,6,positive_ehf_assessment_period
334.0,48013,2022-07-19,2022-08-12,25,48_013_2022_007_EHF_TX_WALKFORWARD,2022,7,positive_ehf_assessment_period
335.0,48013,2022-08-20,2022-08-20,1,48_013_2022_008_EHF_TX_WALKFORWARD,2022,8,positive_ehf_assessment_period
336.0,48013,2023-06-15,2023-07-01,17,48_013_2023_001_EHF_TX_WALKFORWARD,2023,1,positive_ehf_assessment_period
337.0,48013,2023-07-11,2023-07-28,18,48_013_2023_002_EHF_TX_WALKFORWARD,2023,2,positive_ehf_assessment_period
338.0,48013,2023-08-02,2023-08-23,22,48_013_2023_003_EHF_TX_WALKFORWARD,2023,3,positive_ehf_assessment_period
339.0,48013,2023-08-25,2023-08-31,7,48_013_2023_004_EHF_TX_WALKFORWARD,2023,4,positive_ehf_assessment_period
340.0,48013,2023-09-06,2023-09-10,5,48_013_2023_005_EHF_TX_WALKFORWARD,2023,5,positive_ehf_assessment_period
341.0,48013,2023-09-24,2023-09-26,3,48_013_2023_006_EHF_TX_WALKFORWARD,2023,6,positive_ehf_assessment_period
342.0,48013,2024-05-23,2024-05-26,4,48_013_2024_001_EHF_TX_WALKFORWARD,2024,1,positive_ehf_assessment_period
343.0,48013,2024-06-05,2024-06-06,2,48_013_2024_002_EHF_TX_WALKFORWARD,2024,2,positive_ehf_assessment_period
344.0,48013,2024-08-08,2024-08-25,18,48_013_2024_003_EHF_TX_WALKFORWARD,2024,3,positive_ehf_assessment_period
345.0,48013,2025-07-24,2025-07-24,1,48_013_2025_001_EHF_TX_WALKFORWARD,2025,1,positive_ehf_assessment_period
346.0,48013,2025-08-03,2025-08-03,1,48_013_2025_002_EHF_TX_WALKFORWARD,2025,2,positive_ehf_assessment_period
347.0,48013,2025-08-09,2025-08-17,9,48_013_2025_003_EHF_TX_WALKFORWARD,2025,3,positive_ehf_assessment_period
348.0,48013,2025-08-29,2025-08-31,3,48_013_2025_004_EHF_TX_WALKFORWARD,2025,4,positive_ehf_assessment_period
349.0,48015,2015-07-29,2015-08-01,4,48_015_2015_001_EHF_TX_WALKFORWARD,2015,1,positive_ehf_assessment_period
350.0,48015,2015-08-07,2015-08-16,10,48_015_2015_002_EHF_TX_WALKFORWARD,2015,2,positive_ehf_assessment_period
351.0,48015,2016-07-05,2016-07-08,4,48_015_2016_001_EHF_TX_WALKFORWARD,2016,1,positive_ehf_assessment_period
352.0,48015,2016-07-10,2016-07-16,7,48_015_2016_002_EHF_TX_WALKFORWARD,2016,2,positive_ehf_assessment_period
353.0,48015,2016-07-23,2016-07-26,4,48_015_2016_003_EHF_TX_WALKFORWARD,2016,3,positive_ehf_assessment_period
354.0,48015,2016-08-07,2016-08-14,8,48_015_2016_004_EHF_TX_WALKFORWARD,2016,4,positive_ehf_assessment_period
355.0,48015,2017-07-15,2017-07-15,1,48_015_2017_001_EHF_TX_WALKFORWARD,2017,1,positive_ehf_assessment_period
356.0,48015,2017-07-21,2017-08-01,12,48_015_2017_002_EHF_TX_WALKFORWARD,2017,2,positive_ehf_assessment_period
357.0,48015,2017-08-12,2017-08-21,10,48_015_2017_003_EHF_TX_WALKFORWARD,2017,3,positive_ehf_assessment_period
358.0,48015,2018-07-20,2018-07-26,7,48_015_2018_001_EHF_TX_WALKFORWARD,2018,1,positive_ehf_assessment_period
359.0,48015,2018-07-30,2018-07-31,2,48_015_2018_002_EHF_TX_WALKFORWARD,2018,2,positive_ehf_assessment_period
360.0,48015,2018-08-17,2018-08-29,13,48_015_2018_003_EHF_TX_WALKFORWARD,2018,3,positive_ehf_assessment_period
361.0,48015,2019-06-22,2019-06-23,2,48_015_2019_001_EHF_TX_WALKFORWARD,2019,1,positive_ehf_assessment_period
362.0,48015,2019-07-18,2019-07-23,6,48_015_2019_002_EHF_TX_WALKFORWARD,2019,2,positive_ehf_assessment_period
363.0,48015,2019-08-01,2019-08-03,3,48_015_2019_003_EHF_TX_WALKFORWARD,2019,3,positive_ehf_assessment_period
364.0,48015,2019-08-07,2019-08-30,24,48_015_2019_004_EHF_TX_WALKFORWARD,2019,4,positive_ehf_assessment_period
365.0,48015,2020-07-02,2020-07-03,2,48_015_2020_001_EHF_TX_WALKFORWARD,2020,1,positive_ehf_assessment_period
366.0,48015,2020-07-07,2020-07-18,12,48_015_2020_002_EHF_TX_WALKFORWARD,2020,2,positive_ehf_assessment_period
367.0,48015,2020-08-12,2020-08-18,7,48_015_2020_003_EHF_TX_WALKFORWARD,2020,3,positive_ehf_assessment_period
368.0,48015,2020-08-26,2020-09-03,9,48_015_2020_004_EHF_TX_WALKFORWARD,2020,4,positive_ehf_assessment_period
369.0,48015,2021-08-11,2021-08-12,2,48_015_2021_001_EHF_TX_WALKFORWARD,2021,1,positive_ehf_assessment_period
370.0,48015,2021-08-27,2021-08-27,1,48_015_2021_002_EHF_TX_WALKFORWARD,2021,2,positive_ehf_assessment_period
371.0,48015,2021-09-02,2021-09-03,2,48_015_2021_003_EHF_TX_WALKFORWARD,2021,3,positive_ehf_assessment_period
372.0,48015,2022-06-09,2022-06-28,20,48_015_2022_001_EHF_TX_WALKFORWARD,2022,1,positive_ehf_assessment_period
373.0,48015,2022-07-04,2022-07-16,13,48_015_2022_002_EHF_TX_WALKFORWARD,2022,2,positive_ehf_assessment_period
374.0,48015,2022-07-18,2022-08-14,28,48_015_2022_003_EHF_TX_WALKFORWARD,2022,3,positive_ehf_assessment_period
375.0,48015,2022-08-17,2022-08-20,4,48_015_2022_004_EHF_TX_WALKFORWARD,2022,4,positive_ehf_assessment_period
376.0,48015,2023-06-16,2023-07-04,19,48_015_2023_001_EHF_TX_WALKFORWARD,2023,1,positive_ehf_assessment_period
377.0,48015,2023-07-11,2023-08-31,52,48_015_2023_002_EHF_TX_WALKFORWARD,2023,2,positive_ehf_assessment_period
378.0,48015,2023-09-02,2023-09-11,10,48_015_2023_003_EHF_TX_WALKFORWARD,2023,3,positive_ehf_assessment_period
379.0,48015,2023-09-24,2023-09-26,3,48_015_2023_004_EHF_TX_WALKFORWARD,2023,4,positive_ehf_assessment_period
380.0,48015,2024-06-27,2024-07-06,10,48_015_2024_001_EHF_TX_WALKFORWARD,2024,1,positive_ehf_assessment_period
381.0,48015,2024-08-07,2024-08-11,5,48_015_2024_002_EHF_TX_WALKFORWARD,2024,2,positive_ehf_assessment_period
382.0,48015,2024-08-13,2024-08-25,13,48_015_2024_003_EHF_TX_WALKFORWARD,2024,3,positive_ehf_assessment_period
383.0,48017,2015-08-07,2015-08-10,4,48_017_2015_001_EHF_TX_WALKFORWARD,2015,1,positive_ehf_assessment_period
384.0,48017,2016-07-06,2016-07-16,11,48_017_2016_001_EHF_TX_WALKFORWARD,2016,1,positive_ehf_assessment_period
385.0,48017,2016-07-22,2016-07-24,3,48_017_2016_002_EHF_TX_WALKFORWARD,2016,2,positive_ehf_assessment_period
386.0,48017,2016-08-05,2016-08-05,1,48_017_2016_003_EHF_TX_WALKFORWARD,2016,3,positive_ehf_assessment_period
387.0,48017,2017-06-12,2017-06-13,2,48_017_2017_001_EHF_TX_WALKFORWARD,2017,1,positive_ehf_assessment_period
388.0,48017,2017-06-17,2017-06-18,2,48_017_2017_002_EHF_TX_WALKFORWARD,2017,2,positive_ehf_assessment_period
389.0,48017,2017-06-22,2017-06-23,2,48_017_2017_003_EHF_TX_WALKFORWARD,2017,3,positive_ehf_assessment_period
390.0,48017,2018-06-08,2018-06-08,1,48_017_2018_001_EHF_TX_WALKFORWARD,2018,1,positive_ehf_assessment_period
391.0,48017,2018-06-15,2018-06-15,1,48_017_2018_002_EHF_TX_WALKFORWARD,2018,2,positive_ehf_assessment_period
392.0,48017,2018-06-24,2018-06-25,2,48_017_2018_003_EHF_TX_WALKFORWARD,2018,3,positive_ehf_assessment_period
393.0,48017,2018-06-28,2018-07-02,5,48_017_2018_004_EHF_TX_WALKFORWARD,2018,4,positive_ehf_assessment_period
394.0,48017,2018-07-20,2018-07-22,3,48_017_2018_005_EHF_TX_WALKFORWARD,2018,5,positive_ehf_assessment_period
395.0,48017,2018-08-28,2018-08-29,2,48_017_2018_006_EHF_TX_WALKFORWARD,2018,6,positive_ehf_assessment_period
396.0,48017,2019-07-19,2019-07-22,4,48_017_2019_001_EHF_TX_WALKFORWARD,2019,1,positive_ehf_assessment_period
397.0,48017,2019-08-03,2019-08-04,2,48_017_2019_002_EHF_TX_WALKFORWARD,2019,2,positive_ehf_assessment_period
398.0,48017,2019-08-08,2019-08-13,6,48_017_2019_003_EHF_TX_WALKFORWARD,2019,3,positive_ehf_assessment_period
399.0,48017,2019-08-18,2019-08-21,4,48_017_2019_004_EHF_TX_WALKFORWARD,2019,4,positive_ehf_assessment_period
400.0,48017,2020-06-06,2020-06-08,3,48_017_2020_001_EHF_TX_WALKFORWARD,2020,1,positive_ehf_assessment_period
401.0,48017,2020-06-28,2020-06-30,3,48_017_2020_002_EHF_TX_WALKFORWARD,2020,2,positive_ehf_assessment_period
402.0,48017,2020-07-04,2020-07-05,2,48_017_2020_003_EHF_TX_WALKFORWARD,2020,3,positive_ehf_assessment_period
403.0,48017,2020-07-10,2020-07-20,11,48_017_2020_004_EHF_TX_WALKFORWARD,2020,4,positive_ehf_assessment_period
404.0,48017,2020-08-06,2020-08-16,11,48_017_2020_005_EHF_TX_WALKFORWARD,2020,5,positive_ehf_assessment_period
405.0,48017,2020-08-30,2020-08-30,1,48_017_2020_006_EHF_TX_WALKFORWARD,2020,6,positive_ehf_assessment_period
406.0,48017,2021-06-10,2021-06-14,5,48_017_2021_001_EHF_TX_WALKFORWARD,2021,1,positive_ehf_assessment_period
407.0,48017,2021-06-25,2021-06-26,2,48_017_2021_002_EHF_TX_WALKFORWARD,2021,2,positive_ehf_assessment_period
408.0,48017,2021-08-12,2021-08-12,1,48_017_2021_003_EHF_TX_WALKFORWARD,2021,3,positive_ehf_assessment_period
409.0,48017,2022-06-12,2022-06-17,6,48_017_2022_001_EHF_TX_WALKFORWARD,2022,1,positive_ehf_assessment_period
410.0,48017,2022-07-05,2022-07-10,6,48_017_2022_002_EHF_TX_WALKFORWARD,2022,2,positive_ehf_assessment_period
411.0,48017,2022-07-12,2022-07-14,3,48_017_2022_003_EHF_TX_WALKFORWARD,2022,3,positive_ehf_assessment_period
412.0,48017,2022-07-19,2022-07-24,6,48_017_2022_004_EHF_TX_WALKFORWARD,2022,4,positive_ehf_assessment_period
