county_fips,year,month,classified_assessment_dates
48395,2019,7,1
48395,2019,8,23
48395,2019,9,3
48395,2020,7,17
48395,2020,8,18
48395,2020,9,2
48395,2021,6,1
48395,2021,8,9
48395,2021,9,6
48395,2022,6,19
48395,2022,7,29
48395,2022,8,19
48395,2023,6,13
48395,2023,7,28
48395,2023,8,29
48395,2023,9,11
48395,2024,6,5
48395,2024,7,6
48395,2024,8,14
48395,2025,7,2
48395,2025,8,8
48397,2015,7,12
48397,2015,8,11
48397,2015,9,1
48397,2016,7,8
48397,2016,8,14
48397,2017,7,6
48397,2018,6,4
48397,2018,7,17
48397,2018,8,6
48397,2019,7,2
48397,2019,8,16
48397,2020,7,6
48397,2020,8,12
48397,2021,7,1
48397,2021,8,1
48397,2022,6,9
48397,2022,7,28
48397,2022,8,13
48397,2023,6,4
48397,2023,7,13
48397,2023,8,27
48397,2023,9,5
48397,2024,6,4
48397,2024,7,7
48397,2024,8,22
48397,2025,7,2
48397,2025,8,5
48399,2015,8,6
48399,2016,7,10
48399,2016,8,10
48399,2017,6,1
48399,2018,6,7
48399,2018,7,13
48399,2019,8,15
48399,2020,7,7
48399,2020,8,13
48399,2020,9,2
48399,2021,8,2
48399,2022,5,6
48399,2022,6,6
48399,2022,7,25
48399,2022,8,12
48399,2023,6,11
48399,2023,7,21
48399,2023,8,25
48399,2023,9,7
48399,2024,6,4
48399,2024,7,9
48399,2024,8,25
48399,2025,8,2
48401,2015,7,6
48401,2015,8,8
48401,2016,7,5
48401,2016,8,13
48401,2017,7,1
48401,2018,6,7
48401,2018,7,16
48401,2018,8,11
48401,2019,8,14
48401,2020,8,7
48401,2021,7,1
48401,2021,8,1
48401,2022,6,10
48401,2022,7,20
48401,2022,8,12
48401,2023,6,6
48401,2023,7,17
48401,2023,8,27
48401,2023,9,4
48401,2024,6,2
48401,2024,7,8
48401,2024,8,7
48401,2025,7,1
48401,2025,8,7
48403,2015,7,14
48403,2015,8,9
48403,2016,7,11
48403,2016,8,6
48403,2017,7,6
48403,2017,8,6
48403,2018,6,4
48403,2018,7,12
48403,2018,8,5
48403,2019,6,1
48403,2019,7,3
48403,2019,8,14
48403,2020,7,9
48403,2020,8,8
48403,2020,9,3
48403,2021,7,1
48403,2021,8,3
48403,2022,6,16
48403,2022,7,22
48403,2022,8,15
48403,2023,6,14
48403,2023,7,29
48403,2023,8,29
48403,2023,9,3
48403,2024,6,3
48403,2024,7,8
48403,2024,8,10
48403,2025,6,2
48403,2025,7,8
48403,2025,8,3
48405,2015,7,1
48405,2015,8,10
48405,2016,7,2
48405,2016,8,12
48405,2017,7,5
48405,2017,8,9
48405,2018,6,8
48405,2018,7,15
48405,2018,8,4
48405,2019,8,10
48405,2020,7,4
48405,2020,8,1
48405,2020,9,2
48405,2021,7,1
48405,2021,8,2
48405,2022,6,7
48405,2022,7,22
48405,2022,8,14
48405,2023,6,8
48405,2023,7,19
48405,2023,8,27
48405,2023,9,2
48405,2024,6,1
48405,2024,7,7
48405,2024,8,6
48405,2025,8,1
48407,2015,7,13
48407,2015,8,12
48407,2016,7,21
48407,2016,8,14
48407,2017,7,8
48407,2017,8,9
48407,2018,6,1
48407,2018,7,13
48407,2018,8,8
48407,2019,7,1
48407,2019,8,19
48407,2020,7,11
48407,2020,8,13
48407,2020,9,2
48407,2021,7,1
48407,2021,8,4
48407,2021,9,2
48407,2022,6,18
48407,2022,7,27
48407,2022,8,15
48407,2023,6,14
48407,2023,7,26
48407,2023,8,29
48407,2023,9,7
48407,2024,6,5
48407,2024,7,6
48407,2024,8,20
48407,2025,8,5
48409,2015,7,3
48409,2015,8,12
48409,2015,9,1
48409,2016,7,20
48409,2016,8,12
48409,2017,7,1
48409,2017,8,7
48409,2018,8,1
48409,2019,8,15
48409,2020,7,10
48409,2020,8,14
48409,2020,9,5
48409,2021,8,2
48409,2022,6,5
48409,2022,7,7
48409,2022,8,8
48409,2023,6,18
48409,2023,7,22
48409,2023,8,29
48409,2023,9,11
48409,2024,5,2
48409,2024,6,5
48409,2024,8,18
48409,2025,6,1
48409,2025,7,4
48409,2025,8,13
48409,2025,9,4
48411,2015,7,10
48411,2015,8,17
48411,2015,9,1
48411,2016,7,10
48411,2016,8,10
48411,2017,7,6
48411,2017,8,2
48411,2018,6,4
48411,2018,7,20
48411,2018,8,11
48411,2019,7,1
48411,2019,8,23
48411,2020,7,9
48411,2020,8,13
48411,2020,9,1
48411,2022,6,12
48411,2022,7,26
48411,2022,8,11
48411,2023,6,13
48411,2023,7,22
48411,2023,8,28
48411,2023,9,8
48411,2024,6,4
48411,2024,7,5
48411,2024,8,17
48413,2015,7,11
48413,2015,8,12
48413,2016,7,8
48413,2016,8,11
48413,2017,6,4
48413,2017,7,1
48413,2018,6,10
48413,2018,7,18
48413,2019,8,16
48413,2020,7,10
48413,2020,8,7
48413,2020,9,3
48413,2022,5,2
48413,2022,6,10
48413,2022,7,19
48413,2022,8,7
48413,2023,6,17
48413,2023,7,22
48413,2023,8,23
48413,2023,9,6
48413,2024,5,3
48413,2024,6,10
48413,2024,7,6
48413,2024,8,18
48415,2015,7,4
48415,2015,8,11
48415,2016,7,12
48415,2016,8,9
48415,2017,6,3
48415,2017,7,7
48415,2018,5,4
48415,2018,6,10
48415,2018,7,10
48415,2018,8,8
48415,2019,6,2
48415,2019,7,12
48415,2019,8,22
48415,2020,6,2
48415,2020,7,17
48415,2020,8,14
48415,2021,6,1
48415,2021,7,1
48415,2021,8,2
48415,2022,5,4
48415,2022,6,15
48415,2022,7,30
48415,2022,8,13
48415,2023,6,10
48415,2023,7,19
48415,2023,8,26
48415,2023,9,8
48415,2024,6,13
48415,2024,7,11
48415,2024,8,26
48415,2025,6,2
48415,2025,7,3
48415,2025,8,7
48417,2015,8,6
48417,2016,7,4
48417,2016,8,5
48417,2017,7,4
48417,2017,8,1
48417,2018,6,6
48417,2018,7,9
48417,2019,8,9
48417,2020,7,8
48417,2020,8,12
48417,2020,9,1
48417,2021,8,4
48417,2022,5,4
48417,2022,6,8
48417,2022,7,25
48417,2022,8,11
48417,2023,6,10
48417,2023,7,20
48417,2023,8,27
48417,2023,9,8
48417,2024,6,5
48417,2024,7,9
48417,2024,8,25
48417,2025,8,2
48419,2015,7,14
48419,2015,8,10
48419,2016,6,2
48419,2016,7,17
48419,2016,8,11
48419,2017,7,3
48419,2017,8,1
48419,2018,6,5
48419,2018,7,17
48419,2018,8,4
48419,2019,7,1
48419,2019,8,14
48419,2020,7,5
48419,2020,8,6
48419,2020,9,1
48419,2021,8,1
48419,2022,6,10
48419,2022,7,23
48419,2022,8,13
48419,2023,6,6
48419,2023,7,19
48419,2023,8,27
48419,2023,9,4
48419,2024,6,1
48419,2024,7,5
48419,2024,8,7
48419,2025,7,1
48419,2025,8,5
48421,2015,6,2
48421,2015,7,13
48421,2015,8,3
48421,2015,9,1
48421,2016,6,5
48421,2016,7,16
48421,2016,8,4
48421,2017,6,5
48421,2017,7,10
48421,2018,7,7
48421,2018,8,1
48421,2019,7,8
48421,2019,8,23
48421,2019,9,3
48421,2020,6,8
48421,2020,7,20
48421,2020,8,14
48421,2021,6,10
48421,2021,7,6
48421,2021,8,13
48421,2021,9,2
48421,2022,6,13
48421,2022,7,28
48421,2022,8,13
48421,2023,6,6
48421,2023,7,18
48421,2023,8,24
48421,2023,9,8
48421,2024,6,14
48421,2024,7,14
48421,2024,8,25
48421,2025,6,3
48421,2025,7,8
48421,2025,8,11
48423,2015,7,16
48423,2015,8,12
48423,2015,9,2
48423,2016,6,1
48423,2016,7,18
48423,2016,8,14
48423,2017,7,6
48423,2018,6,10
48423,2018,7,17
48423,2018,8,14
48423,2019,7,3
48423,2019,8,19
48423,2019,9,2
48423,2020,7,7
48423,2020,8,11
48423,2022,6,15
48423,2022,7,23
48423,2022,8,15
48423,2023,6,2
48423,2023,7,14
48423,2023,8,27
48423,2023,9,4
48423,2024,6,1
48423,2024,7,5
48423,2024,8,13
48423,2025,7,1
48423,2025,8,3
48425,2015,7,9
48425,2015,8,9
48425,2015,9,2
48425,2016,7,14
48425,2016,8,14
48425,2017,7,7
48425,2018,6,5
48425,2018,7,19
48425,2018,8,4
48425,2019,8,15
48425,2020,7,7
48425,2020,8,13
48425,2020,9,1
48425,2022,5,3
48425,2022,6,18
48425,2022,7,29
48425,2022,8,12
48425,2023,6,6
48425,2023,7,16
48425,2023,8,25
48425,2023,9,5
48425,2024,6,3
48425,2024,7,5
48425,2024,8,10
48427,2015,7,13
48427,2015,8,6
48427,2016,6,2
48427,2016,7,25
48427,2016,8,13
48427,2016,9,2
48427,2017,6,8
48427,2017,7,18
48427,2017,8,15
48427,2017,9,1
48427,2018,7,16
48427,2018,8,23
48427,2018,9,5
48427,2019,5,4
48427,2019,6,15
48427,2019,7,21
48427,2019,8,30
48427,2019,9,2
48427,2020,6,1
48427,2020,7,20
48427,2020,8,3
48427,2020,9,4
48427,2021,8,2
48427,2021,9,2
48427,2022,6,3
48427,2022,7,24
48427,2022,8,7
48427,2023,6,17
48427,2023,7,21
48427,2023,8,21
48427,2023,9,15
48427,2024,5,8
48427,2024,6,5
48427,2024,8,3
48427,2025,6,5
48427,2025,8,3
48429,2015,8,5
48429,2016,7,3
48429,2016,8,12
48429,2017,7,7
48429,2018,5,1
48429,2018,6,5
48429,2018,7,11
48429,2018,8,3
48429,2019,7,2
48429,2019,8,13
48429,2020,7,11
48429,2020,8,12
48429,2020,9,1
48429,2021,8,4
48429,2022,5,3
48429,2022,6,16
48429,2022,7,25
48429,2022,8,11
48429,2023,6,10
48429,2023,7,17
48429,2023,8,26
48429,2023,9,8
48429,2024,6,4
48429,2024,7,6
48429,2024,8,25
48429,2025,7,3
48429,2025,8,8
48429,2025,9,1
48431,2015,7,6
48431,2015,8,9
48431,2016,7,15
48431,2016,8,11
48431,2017,6,4
48431,2017,7,1
48431,2017,9,1
48431,2018,5,3
48431,2018,6,12
48431,2018,7,18
48431,2018,8,5
48431,2019,7,5
48431,2019,8,23
48431,2020,6,1
48431,2020,7,14
48431,2020,8,14
48431,2020,9,2
48431,2021,6,1
48431,2021,8,3
48431,2022,5,4
48431,2022,6,12
48431,2022,7,27
48431,2022,8,10
48431,2023,6,11
48431,2023,7,23
48431,2023,8,28
48431,2023,9,6
48431,2024,6,6
48431,2024,7,9
48431,2024,8,23
48431,2025,8,5
48433,2015,7,3
48433,2015,8,7
48433,2016,7,18
48433,2016,8,11
48433,2017,7,7
48433,2017,9,1
48433,2018,5,1
48433,2018,6,9
48433,2018,7,10
48433,2018,8,7
48433,2018,9,2
48433,2019,7,5
48433,2019,8,19
48433,2020,6,1
48433,2020,7,12
48433,2020,8,11
48433,2021,8,2
48433,2022,5,6
48433,2022,6,12
48433,2022,7,22
48433,2022,8,10
48433,2023,6,4
48433,2023,7,5
48433,2023,8,22
48433,2023,9,5
48433,2024,6,3
48433,2024,7,8
48433,2024,8,24
48433,2025,7,3
48433,2025,8,3
48435,2015,7,7
48435,2015,8,11
48435,2015,9,1
48435,2016,6,1
48435,2016,7,13
48435,2016,8,12
48435,2017,6,3
48435,2017,7,6
48435,2018,6,10
48435,2018,7,18
48435,2019,7,1
48435,2019,8,22
48435,2020,7,12
48435,2020,8,14
48435,2020,9,2
48435,2022,6,13
48435,2022,7,24
48435,2022,8,11
48435,2023,6,15
48435,2023,7,23
48435,2023,8,26
48435,2023,9,7
48435,2024,5,2
48435,2024,6,8
48435,2024,7,7
48435,2024,8,14
48437,2015,7,1
48437,2015,8,3
48437,2016,6,5
48437,2016,7,15
48437,2016,8,5
48437,2017,6,3
48437,2017,7,6
48437,2018,5,1
48437,2018,6,8
48437,2018,7,9
48437,2018,8,5
48437,2019,7,6
48437,2019,8,20
48437,2020,6,3
48437,2020,7,17
48437,2020,8,13
48437,2021,6,9
48437,2021,8,6
48437,2021,9,2
48437,2022,5,2
48437,2022,6,9
48437,2022,7,28
48437,2022,8,10
48437,2023,6,4
48437,2023,7,13
48437,2023,8,21
48437,2023,9,2
48437,2024,6,10
48437,2024,7,14
48437,2024,8,24
48437,2024,9,1
48437,2025,6,2
48437,2025,7,4
48437,2025,8,9
48439,2015,7,12
48439,2015,8,13
48439,2015,9,2
48439,2016,7,5
48439,2016,8,13
48439,2017,7,6
48439,2018,6,4
48439,2018,7,18
48439,2018,8,2
48439,2019,8,15
48439,2020,7,5
48439,2020,8,11
48439,2021,7,5
48439,2022,6,12
48439,2022,7,27
48439,2022,8,15
48439,2023,6,6
48439,2023,7,17
48439,2023,8,26
48439,2023,9,6
48439,2024,6,4
48439,2024,7,5
48439,2024,8,16
48439,2025,7,1
48439,2025,8,2
48441,2015,8,7
48441,2016,7,7
48441,2016,8,10
48441,2017,7,3
48441,2018,6,4
48441,2018,7,7
48441,2018,8,1
48441,2019,8,20
48441,2020,7,8
48441,2020,8,14
48441,2020,9,1
48441,2021,7,2
48441,2021,8,1
48441,2022,5,7
48441,2022,6,12
48441,2022,7,28
48441,2022,8,10
48441,2023,6,9
48441,2023,7,18
48441,2023,8,27
48441,2023,9,8
48441,2024,6,4
48441,2024,7,8
48441,2024,8,26
48441,2025,8,3
48443,2015,7,14
48443,2015,8,28
48443,2015,9,10
48443,2016,6,4
48443,2016,7,26
48443,2016,8,11
48443,2017,6,11
48443,2017,7,9
48443,2017,8,4
48443,2018,5,5
48443,2018,6,21
48443,2018,7,19
48443,2018,8,3
48443,2019,7,16
48443,2019,8,30
48443,2020,6,4
48443,2020,7,19
48443,2020,8,20
48443,2020,9,4
48443,2021,7,2
48443,2021,9,3
48443,2022,5,7
48443,2022,6,17
48443,2022,7,29
48443,2022,8,13
48443,2023,6,17
48443,2023,7,17
48443,2023,8,21
48443,2024,5,9
48443,2024,6,12
48443,2024,7,4
48443,2024,8,22
48443,2025,5,7
48443,2025,6,13
48443,2025,7,3
48443,2025,8,21
48445,2015,7,10
48445,2015,8,9
48445,2016,6,7
48445,2016,7,25
48445,2016,8,11
48445,2017,6,10
48445,2017,7,9
48445,2018,5,5
48445,2018,6,17
48445,2018,7,15
48445,2018,8,8
48445,2019,6,1
48445,2019,7,6
48445,2019,8,18
48445,2020,6,5
48445,2020,7,19
48445,2020,8,14
48445,2021,6,7
48445,2021,8,2
48445,2022,5,2
48445,2022,6,10
48445,2022,7,30
48445,2022,8,10
48445,2023,6,10
48445,2023,7,17
48445,2023,8,19
48445,2023,9,3
48445,2024,6,12
48445,2024,7,10
48445,2024,8,24
48445,2025,6,1
48445,2025,7,5
48445,2025,8,11
48447,2015,8,6
48447,2016,7,1
48447,2016,8,11
48447,2018,6,4
48447,2018,7,7
48447,2019,8,9
48447,2020,7,7
48447,2020,8,12
48447,2022,6,1
48447,2022,7,22
48447,2022,8,9
48447,2023,6,9
48447,2023,7,15
48447,2023,8,26
48447,2023,9,6
48447,2024,6,4
48447,2024,7,8
48447,2024,8,20
48447,2025,8,3
48449,2015,6,2
48449,2015,7,25
48449,2015,8,14
48449,2015,9,3
48449,2016,6,6
48449,2016,7,19
48449,2016,8,15
48449,2016,9,2
48449,2017,7,7
48449,2017,8,3
48449,2018,6,4
48449,2018,7,10
48449,2018,8,11
48449,2018,9,3
48449,2019,8,14
48449,2020,8,5
48449,2021,7,2
48449,2021,8,4
48449,2022,6,6
48449,2022,7,25
48449,2022,8,20
48449,2023,6,7
48449,2023,7,19
48449,2023,8,26
48449,2023,9,5
48449,2024,6,1
48449,2024,7,8
48449,2024,8,12
48449,2025,6,8
48449,2025,7,15
48449,2025,8,23
48451,2015,7,11
48451,2015,8,11
48451,2016,7,22
48451,2016,8,13
48451,2017,6,5
48451,2017,7,7
48451,2017,9,1
48451,2018,5,3
48451,2018,6,14
48451,2018,7,23
48451,2018,8,6
48451,2019,7,5
48451,2019,8,23
48451,2020,6,4
48451,2020,7,19
48451,2020,8,14
48451,2020,9,2
48451,2021,6,4
48451,2021,8,4
48451,2022,5,7
48451,2022,6,16
48451,2022,7,26
48451,2022,8,11
48451,2023,6,14
48451,2023,7,23
48451,2023,8,25
48451,2023,9,6
48451,2024,6,11
48451,2024,7,10
48451,2024,8,23
48451,2025,8,2
48453,2015,7,1
48453,2015,8,10
48453,2016,7,8
48453,2016,8,5
48453,2017,7,7
48453,2017,8,3
48453,2018,7,13
48453,2018,8,13
48453,2019,8,16
48453,2020,7,8
48453,2020,8,12
48453,2020,9,1
48453,2022,6,10
48453,2022,7,26
48453,2022,8,15
48453,2023,6,13
48453,2023,7,22
48453,2023,8,29
48453,2023,9,10
48453,2024,6,2
48453,2024,7,3
48453,2024,8,10
48455,2015,7,7
48455,2015,8,10
48455,2016,7,13
48455,2016,8,12
48455,2017,7,3
48455,2018,7,11
48455,2018,8,4
48455,2019,8,16
48455,2020,7,7
48455,2020,8,10
48455,2020,9,2
48455,2022,6,13
48455,2022,7,25
48455,2022,8,13
48455,2023,6,9
48455,2023,7,23
48455,2023,8,29
48455,2023,9,5
48455,2024,6,1
48455,2024,7,5
48455,2024,8,11
48455,2025,8,3
48457,2015,7,14
48457,2015,8,13
48457,2016,6,5
48457,2016,7,21
48457,2016,8,13
48457,2016,9,1
48457,2017,7,2
48457,2017,8,8
48457,2018,7,8
48457,2018,8,5
48457,2019,6,2
48457,2019,7,4
48457,2019,8,13
48457,2020,7,8
48457,2020,8,8
48457,2020,9,3
48457,2021,7,5
48457,2021,8,3
48457,2021,9,2
48457,2022,6,18
48457,2022,7,21
48457,2022,8,10
48457,2023,6,16
48457,2023,7,27
48457,2023,8,29
48457,2023,9,5
48457,2024,6,2
48457,2024,7,7
48457,2024,8,21
48457,2025,7,6
48457,2025,8,6
48459,2015,7,12
48459,2015,8,9
48459,2016,7,11
48459,2016,8,13
48459,2017,7,5
48459,2018,6,7
48459,2018,7,16
48459,2018,8,10
48459,2019,7,2
48459,2019,8,17
48459,2019,9,2
48459,2020,7,8
48459,2020,8,4
48459,2021,7,3
48459,2021,8,2
48459,2022,6,12
48459,2022,7,25
48459,2022,8,13
48459,2023,6,4
48459,2023,7,14
48459,2023,8,28
48459,2023,9,3
48459,2024,7,5
48459,2024,8,6
48459,2025,7,2
48459,2025,8,6
48461,2015,7,14
48461,2015,8,20
48461,2016,6,5
48461,2016,7,23
48461,2016,8,9
48461,2017,6,10
48461,2017,7,5
48461,2017,8,1
48461,2018,5,5
48461,2018,6,16
48461,2018,7,16
48461,2018,8,8
48461,2019,7,8
48461,2019,8,23
48461,2019,9,1
48461,2020,6,2
48461,2020,7,24
48461,2020,8,15
48461,2020,9,2
48461,2021,6,5
48461,2021,7,2
48461,2022,5,2
48461,2022,6,10
48461,2022,7,26
48461,2022,8,9
48461,2023,6,14
48461,2023,7,19
48461,2023,8,22
48461,2023,9,4
48461,2024,6,4
48461,2024,7,3
48461,2024,8,14
48461,2025,8,1
48463,2015,8,5
48463,2016,7,14
48463,2016,8,5
48463,2017,7,10
48463,2017,8,6
48463,2018,6,9
48463,2018,7,16
48463,2018,8,1
48463,2019,8,17
48463,2020,7,17
48463,2020,8,12
48463,2020,9,1
48463,2022,5,1
48463,2022,6,5
48463,2022,7,23
48463,2022,8,5
48463,2023,6,10
48463,2023,7,15
48463,2023,8,21
48463,2023,9,2
48463,2024,5,3
48463,2024,6,12
48463,2024,7,3
48463,2024,8,22
48463,2025,8,8
48465,2015,7,5
48465,2015,8,19
48465,2016,6,4
48465,2016,7,23
48465,2016,8,11
48465,2017,6,2
48465,2017,7,10
48465,2017,8,8
48465,2018,5,4
48465,2018,6,19
48465,2018,7,20
48465,2018,8,3
48465,2019,7,8
48465,2019,8,29
48465,2019,9,2
48465,2020,6,3
48465,2020,7,23
48465,2020,8,18
48465,2020,9,3
48465,2021,8,1
48465,2021,9,7
48465,2022,6,15
48465,2022,7,25
48465,2022,8,12
48465,2023,6,15
48465,2023,7,23
48465,2023,8,24
48465,2023,9,9
48465,2024,5,9
48465,2024,6,15
48465,2024,7,14
48465,2024,8,27
48465,2025,5,3
48465,2025,6,2
48465,2025,8,21
48467,2015,7,7
48467,2015,8,12
48467,2015,9,1
48467,2016,7,13
48467,2016,8,13
48467,2017,7,4
48467,2018,6,7
48467,2018,7,20
48467,2018,8,12
48467,2019,8,16
48467,2020,7,4
48467,2020,8,10
48467,2020,9,1
48467,2021,9,1
48467,2022,6,10
48467,2022,7,25
48467,2022,8,15
48467,2023,7,10
48467,2023,8,27
48467,2023,9,6
48467,2024,7,5
48467,2024,8,7
48467,2025,7,1
48467,2025,8,4
48469,2015,7,4
48469,2015,8,13
48469,2016,7,11
48469,2016,8,10
48469,2017,6,1
48469,2017,7,10
48469,2017,8,8
48469,2018,6,3
48469,2018,7,2
48469,2018,8,7
48469,2019,7,6
48469,2019,8,20
48469,2019,9,2
48469,2020,7,15
48469,2020,8,13
48469,2020,9,4
48469,2022,6,12
48469,2022,7,8
48469,2022,8,7
48469,2023,6,15
48469,2023,7,27
48469,2023,8,31
48469,2023,9,15
48469,2024,5,1
48469,2024,6,2
48469,2024,8,17
48469,2025,8,12
48471,2015,7,8
48471,2015,8,12
48471,2016,7,12
48471,2016,8,8
48471,2017,7,3
48471,2017,8,8
48471,2018,7,8
48471,2018,8,7
48471,2019,8,19
48471,2019,9,4
48471,2020,7,7
48471,2020,8,12
48471,2020,9,2
48471,2021,8,9
48471,2021,9,5
48471,2022,6,20
48471,2022,7,26
48471,2022,8,14
48471,2023,6,13
48471,2023,7,26
48471,2023,8,29
48471,2023,9,7
48471,2024,6,1
48471,2024,7,6
48471,2024,8,10
48471,2025,8,5
48473,2015,7,8
48473,2015,8,12
48473,2016,7,19
48473,2016,8,13
48473,2017,7,11
48473,2017,8,9
48473,2018,7,11
48473,2018,8,13
48473,2019,6,1
48473,2019,7,2
48473,2019,8,21
48473,2020,7,12
48473,2020,8,13
48473,2020,9,3
48473,2021,8,3
48473,2021,9,2
48473,2022,6,19
48473,2022,7,28
48473,2022,8,16
48473,2023,6,15
48473,2023,7,26
48473,2023,8,30
48473,2023,9,10
48473,2024,6,4
48473,2024,7,6
48473,2024,8,21
48473,2025,8,5
48475,2015,7,14
48475,2015,8,10
48475,2016,7,19
48475,2016,8,7
48475,2017,6,10
48475,2017,7,1
48475,2018,5,5
48475,2018,6,8
48475,2018,7,12
48475,2018,8,4
48475,2019,6,1
48475,2019,7,8
48475,2019,8,22
48475,2020,6,3
48475,2020,7,19
48475,2020,8,16
48475,2020,9,1
48475,2021,6,8
48475,2021,8,2
48475,2022,5,5
48475,2022,6,11
48475,2022,7,22
48475,2022,8,7
48475,2023,6,14
48475,2023,7,18
48475,2023,8,18
48475,2023,9,4
48475,2024,6,13
48475,2024,7,8
48475,2024,8,21
48475,2025,6,6
48475,2025,8,6
48477,2015,7,1
48477,2015,8,10
48477,2016,7,17
48477,2016,8,7
48477,2017,7,14
48477,2017,8,10
48477,2018,7,7
48477,2018,8,10
48477,2019,8,21
48477,2020,7,8
48477,2020,8,7
48477,2020,9,2
48477,2022,5,1
48477,2022,6,14
48477,2022,7,27
48477,2022,8,17
48477,2023,6,14
48477,2023,7,25
48477,2023,8,30
48477,2023,9,11
48477,2024,6,4
48477,2024,7,4
48477,2024,8,15
48477,2025,7,1
48479,2015,7,6
48479,2015,8,7
48479,2016,7,16
48479,2016,8,7
48479,2017,6,4
48479,2017,7,8
48479,2017,8,6
48479,2018,6,2
48479,2018,7,5
48479,2019,6,9
48479,2019,7,11
48479,2019,8,24
48479,2020,7,16
48479,2020,8,4
48479,2020,9,3
48479,2021,8,4
48479,2021,9,5
48479,2022,5,3
48479,2022,6,9
48479,2022,7,30
48479,2022,8,9
48479,2023,6,20
48479,2023,7,29
48479,2023,8,24
48479,2023,9,13
48479,2024,5,8
48479,2024,6,12
48479,2024,8,19
48479,2025,6,2
48479,2025,7,5
48479,2025,8,22
48479,2025,9,2
48481,2015,7,4
48481,2015,8,18
48481,2016,6,1
48481,2016,7,22
48481,2016,8,14
48481,2016,9,3
48481,2017,7,10
48481,2017,8,8
48481,2018,7,8
48481,2018,8,12
48481,2019,6,1
48481,2019,7,4
48481,2019,8,17
48481,2020,7,10
48481,2020,8,12
48481,2020,9,5
48481,2021,8,1
48481,2022,6,10
48481,2022,7,24
48481,2022,8,11
48481,2023,6,15
48481,2023,7,26
48481,2023,8,31
48481,2023,9,15
48481,2024,5,1
48481,2024,6,3
48481,2024,7,6
48481,2024,8,21
48481,2025,8,5
48483,2015,7,6
48483,2015,8,3
48483,2016,7,8
48483,2016,8,6
48483,2017,6,1
48483,2017,7,6
48483,2018,6,3
48483,2018,7,11
48483,2018,8,5
48483,2018,9,1
48483,2019,7,5
48483,2019,8,17
48483,2020,6,1
48483,2020,7,14
48483,2020,8,8
48483,2021,8,2
48483,2022,6,9
48483,2022,7,28
48483,2022,8,8
48483,2023,6,3
48483,2023,7,12
48483,2023,8,21
48483,2024,6,5
48483,2024,7,10
48483,2024,8,21
48483,2025,7,3
48483,2025,8,4
48485,2015,8,5
48485,2016,8,5
48485,2018,6,3
48485,2018,7,8
48485,2018,8,4
48485,2019,8,9
48485,2020,7,2
48485,2020,8,3
48485,2021,8,1
48485,2022,6,5
48485,2022,7,25
48485,2022,8,10
48485,2023,6,5
48485,2023,7,13
48485,2023,8,24
48485,2023,9,5
48485,2024,6,4
48485,2024,7,5
48485,2024,8,18
48487,2015,8,5
48487,2016,7,1
48487,2016,8,5
48487,2018,6,2
48487,2018,7,6
48487,2019,8,10
48487,2020,7,7
48487,2020,8,8
48487,2022,6,6
48487,2022,7,24
48487,2022,8,9
48487,2023,6,5
48487,2023,7,12
48487,2023,8,25
48487,2023,9,5
48487,2024,6,4
48487,2024,7,4
48487,2024,8,19
48487,2025,8,1
48489,2015,7,4
48489,2015,8,7
48489,2015,9,4
48489,2016,7,25
48489,2016,8,19
48489,2016,9,2
48489,2017,6,6
48489,2017,7,7
48489,2017,8,17
48489,2017,9,5
48489,2018,6,10
48489,2018,7,15
48489,2018,8,16
48489,2018,9,1
48489,2019,6,4
48489,2019,7,14
48489,2019,8,27
48489,2020,7,14
48489,2020,8,10
48489,2020,9,4
48489,2021,8,7
48489,2021,9,6
48489,2022,6,3
48489,2022,7,11
48489,2022,8,2
48489,2023,6,18
48489,2023,7,27
48489,2023,8,24
48489,2023,9,17
48489,2024,5,7
48489,2024,6,17
48489,2024,7,2
48489,2024,8,16
48489,2025,6,6
48489,2025,7,4
48489,2025,8,15
48489,2025,9,4
48491,2015,7,2
48491,2015,8,14
48491,2015,9,2
48491,2016,7,12
48491,2016,8,10
48491,2017,7,10
48491,2017,8,8
48491,2018,6,3
48491,2018,7,19
48491,2018,8,16
48491,2019,7,1
48491,2019,8,22
48491,2020,7,10
48491,2020,8,15
48491,2020,9,2
48491,2021,9,1
48491,2022,6,18
48491,2022,7,28
48491,2022,8,16
48491,2023,6,14
48491,2023,7,26
48491,2023,8,29
48491,2023,9,10
48491,2024,6,3
48491,2024,7,4
48491,2024,8,18
48491,2025,8,8
48493,2015,7,1
48493,2015,8,1
48493,2015,9,2
48493,2016,7,15
48493,2016,8,8
48493,2017,7,3
48493,2017,8,4
48493,2018,6,1
48493,2018,7,6
48493,2019,7,3
48493,2019,8,16
48493,2020,7,8
48493,2020,8,9
48493,2020,9,2
48493,2022,6,4
48493,2022,7,21
48493,2022,8,6
48493,2023,6,13
48493,2023,7,18
48493,2023,8,28
48493,2023,9,6
48493,2024,8,11
48495,2015,7,10
48495,2015,8,7
48495,2016,7,11
48495,2017,6,4
48495,2017,7,1
48495,2018,5,2
48495,2018,6,5
48495,2018,7,6
48495,2018,8,1
48495,2019,7,4
48495,2019,8,16
48495,2020,6,1
48495,2020,7,8
48495,2020,8,13
48495,2020,9,1
48495,2021,6,7
48495,2022,6,8
48495,2022,7,24
48495,2022,8,7
48495,2023,6,15
48495,2023,7,23
48495,2023,8,20
