county_fips,year,month,classified_dates
48123,2024,6,11
48123,2024,7,7
48123,2024,8,5
48123,2024,9,13
48123,2025,6,4
48123,2025,7,2
48123,2025,8,19
48123,2025,9,26
48125,2015,8,6
48125,2015,9,9
48125,2016,7,7
48125,2017,6,4
48125,2017,9,4
48125,2018,6,6
48125,2018,7,5
48125,2019,7,3
48125,2019,8,8
48125,2019,9,3
48125,2020,6,2
48125,2020,7,9
48125,2020,8,8
48125,2020,9,3
48125,2021,9,4
48125,2022,6,8
48125,2022,7,13
48125,2022,8,4
48125,2023,6,6
48125,2023,7,3
48125,2023,8,19
48125,2023,9,9
48125,2024,6,7
48125,2024,7,3
48125,2024,8,20
48125,2025,8,3
48125,2025,9,3
48127,2015,9,3
48127,2016,7,12
48127,2016,9,4
48127,2017,6,4
48127,2017,7,3
48127,2017,9,3
48127,2018,6,9
48127,2018,7,13
48127,2019,6,7
48127,2019,7,3
48127,2019,8,11
48127,2019,9,12
48127,2020,6,3
48127,2020,7,9
48127,2020,8,4
48127,2021,9,5
48127,2022,6,8
48127,2022,7,5
48127,2022,8,3
48127,2023,6,14
48127,2023,7,12
48127,2023,8,20
48127,2023,9,15
48127,2024,8,4
48127,2024,9,6
48127,2025,9,6
48129,2015,9,3
48129,2016,7,3
48129,2017,6,4
48129,2018,6,3
48129,2018,7,5
48129,2019,8,7
48129,2019,9,3
48129,2020,6,1
48129,2020,7,9
48129,2020,8,5
48129,2022,6,7
48129,2022,7,4
48129,2022,8,3
48129,2023,8,14
48129,2023,9,11
48129,2024,6,3
48129,2024,8,14
48129,2024,9,7
48129,2025,8,4
48131,2015,9,8
48131,2016,7,4
48131,2017,9,10
48131,2018,6,7
48131,2019,6,4
48131,2019,7,3
48131,2019,8,10
48131,2019,9,9
48131,2020,7,5
48131,2021,9,5
48131,2022,6,13
48131,2022,7,19
48131,2022,8,3
48131,2023,6,21
48131,2023,7,14
48131,2023,8,26
48131,2023,9,23
48131,2024,6,11
48131,2024,8,4
48131,2024,9,3
48131,2025,7,5
48131,2025,8,5
48131,2025,9,12
48133,2015,8,7
48133,2016,6,3
48133,2016,9,3
48133,2017,6,3
48133,2017,9,10
48133,2018,6,21
48133,2018,7,12
48133,2019,8,9
48133,2019,9,14
48133,2020,7,7
48133,2020,8,9
48133,2021,9,4
48133,2022,6,17
48133,2022,7,27
48133,2022,8,6
48133,2022,9,9
48133,2023,6,12
48133,2023,7,19
48133,2023,8,25
48133,2023,9,20
48133,2024,6,11
48133,2024,7,4
48133,2024,8,11
48133,2024,9,4
48133,2025,9,4
48135,2015,8,4
48135,2016,7,9
48135,2017,6,4
48135,2017,9,5
48135,2018,6,3
48135,2019,6,4
48135,2019,8,13
48135,2020,6,2
48135,2020,7,6
48135,2020,8,13
48135,2020,9,4
48135,2021,6,3
48135,2021,9,4
48135,2022,6,6
48135,2022,7,9
48135,2023,6,14
48135,2023,7,16
48135,2023,8,19
48135,2023,9,17
48135,2024,8,7
48135,2024,9,3
48135,2025,9,3
48137,2015,8,5
48137,2016,7,3
48137,2016,8,5
48137,2017,6,6
48137,2017,7,4
48137,2017,9,11
48137,2018,7,7
48137,2019,9,3
48137,2020,6,3
48137,2020,7,5
48137,2020,8,3
48137,2022,6,8
48137,2022,7,6
48137,2023,6,15
48137,2023,7,13
48137,2023,8,23
48137,2023,9,13
48137,2024,6,7
48137,2024,7,4
48137,2024,8,6
48137,2024,9,3
48137,2025,9,5
48139,2015,6,3
48139,2015,8,3
48139,2016,9,5
48139,2017,9,5
48139,2018,6,21
48139,2018,7,11
48139,2019,8,3
48139,2019,9,21
48139,2020,6,6
48139,2020,8,8
48139,2021,6,5
48139,2022,6,22
48139,2022,7,30
48139,2022,8,4
48139,2022,9,8
48139,2023,6,3
48139,2023,7,16
48139,2023,8,25
48139,2023,9,14
48139,2024,7,4
48139,2024,8,3
48139,2024,9,5
48141,2017,6,3
48141,2018,8,7
48141,2018,9,3
48141,2019,7,3
48141,2019,8,12
48141,2020,6,4
48141,2020,7,8
48141,2020,8,16
48141,2020,9,5
48141,2021,6,4
48141,2021,9,7
48141,2022,6,4
48141,2022,7,4
48141,2022,8,3
48141,2023,6,8
48141,2023,7,21
48141,2023,8,7
48141,2023,9,19
48141,2024,6,6
48141,2024,7,3
48141,2024,8,14
48141,2024,9,12
48141,2025,6,8
48141,2025,8,8
48143,2016,6,3
48143,2016,9,5
48143,2017,9,5
48143,2018,6,20
48143,2018,7,13
48143,2019,8,3
48143,2019,9,12
48143,2020,6,3
48143,2020,7,4
48143,2020,8,9
48143,2020,9,1
48143,2022,6,22
48143,2022,7,30
48143,2022,8,5
48143,2022,9,9
48143,2023,6,14
48143,2023,7,18
48143,2023,8,23
48143,2023,9,14
48143,2024,6,3
48143,2024,8,6
48143,2025,9,3
48145,2015,8,7
48145,2015,9,4
48145,2018,6,19
48145,2018,7,11
48145,2019,8,6
48145,2019,9,16
48145,2020,7,5
48145,2020,8,8
48145,2022,6,22
48145,2022,7,27
48145,2022,8,5
48145,2022,9,6
48145,2023,6,11
48145,2023,7,20
48145,2023,8,26
48145,2023,9,19
48145,2024,8,6
48145,2024,9,5
48147,2015,6,7
48147,2015,8,6
48147,2015,9,3
48147,2016,6,3
48147,2016,7,4
48147,2016,8,11
48147,2016,9,8
48147,2018,6,6
48147,2018,7,9
48147,2018,9,3
48147,2019,9,17
48147,2020,6,6
48147,2021,6,3
48147,2022,6,13
48147,2022,7,22
48147,2022,9,9
48147,2023,8,18
48147,2023,9,8
48147,2024,6,13
48147,2024,7,5
48147,2024,8,7
48147,2024,9,5
48149,2015,8,7
48149,2016,9,3
48149,2017,7,3
48149,2018,6,10
48149,2018,8,3
48149,2019,8,10
48149,2019,9,20
48149,2020,7,14
48149,2020,8,11
48149,2020,9,1
48149,2021,9,5
48149,2022,6,23
48149,2022,7,24
48149,2022,8,5
48149,2023,6,12
48149,2023,7,19
48149,2023,8,28
48149,2023,9,22
48149,2024,8,4
48149,2024,9,6
48149,2025,9,3
48151,2015,8,6
48151,2015,9,3
48151,2016,7,5
48151,2017,9,4
48151,2018,6,6
48151,2018,7,8
48151,2019,8,11
48151,2019,9,3
48151,2020,6,3
48151,2020,7,6
48151,2020,8,13
48151,2022,6,7
48151,2022,7,14
48151,2022,8,4
48151,2022,9,5
48151,2023,6,8
48151,2023,7,6
48151,2023,8,23
48151,2023,9,16
48151,2024,6,3
48151,2024,8,11
48151,2024,9,3
48151,2025,9,3
48153,2016,7,4
48153,2017,9,3
48153,2018,7,5
48153,2019,8,8
48153,2020,6,1
48153,2020,7,8
48153,2020,8,4
48153,2020,9,3
48153,2022,6,4
48153,2022,7,4
48153,2022,8,3
48153,2023,6,6
48153,2023,7,3
48153,2023,8,14
48153,2023,9,5
48153,2024,8,14
48153,2025,8,3
48155,2015,8,5
48155,2015,9,3
48155,2016,7,3
48155,2017,6,4
48155,2017,9,7
48155,2018,6,6
48155,2018,7,6
48155,2019,8,10
48155,2019,9,8
48155,2020,7,8
48155,2020,8,9
48155,2021,9,4
48155,2022,6,15
48155,2022,7,20
48155,2022,8,4
48155,2022,9,6
48155,2023,6,9
48155,2023,7,13
48155,2023,8,24
48155,2023,9,17
48155,2024,6,7
48155,2024,8,14
48155,2024,9,8
48155,2025,8,3
48155,2025,9,3
48157,2015,7,7
48157,2015,8,11
48157,2018,6,8
48157,2018,7,4
48157,2019,9,7
48157,2021,6,4
48157,2022,6,20
48157,2022,7,17
48157,2022,9,5
48157,2023,6,16
48157,2023,7,18
48157,2023,8,30
48157,2023,9,26
48157,2024,8,11
48157,2024,9,12
48159,2015,6,4
48159,2015,8,7
48159,2016,7,4
48159,2016,8,10
48159,2016,9,6
48159,2018,6,17
48159,2018,7,11
48159,2018,9,3
48159,2019,9,6
48159,2022,6,15
48159,2022,7,21
48159,2022,8,9
48159,2022,9,4
48159,2023,7,1
48159,2023,8,22
48159,2023,9,13
48159,2024,8,3
48161,2015,8,4
48161,2018,6,13
48161,2018,7,7
48161,2019,9,12
48161,2022,6,18
48161,2022,7,23
48161,2022,8,4
48161,2022,9,6
48161,2023,6,6
48161,2023,7,10
48161,2023,8,25
48161,2023,9,16
48161,2024,9,4
48163,2015,9,12
48163,2016,7,24
48163,2018,6,9
48163,2018,7,6
48163,2020,7,4
48163,2021,9,3
48163,2022,6,7
48163,2022,7,6
48163,2023,6,10
48163,2023,7,12
48163,2023,8,18
48163,2023,9,12
48163,2024,6,4
48163,2024,7,3
48163,2024,8,3
48165,2015,7,8
48165,2015,8,8
48165,2015,9,5
48165,2016,7,11
48165,2017,9,10
48165,2018,7,5
48165,2018,8,4
48165,2019,7,5
48165,2019,8,12
48165,2019,9,3
48165,2020,6,1
48165,2020,7,12
48165,2020,8,13
48165,2021,6,5
48165,2022,6,4
48165,2022,7,4
48165,2022,8,6
48165,2023,6,12
48165,2023,7,8
48165,2023,8,13
48165,2023,9,10
48165,2024,6,6
48165,2024,7,5
48165,2024,8,12
48165,2024,9,3
48165,2025,8,8
48167,2015,7,10
48167,2015,8,13
48167,2016,8,1
48167,2016,9,7
48167,2017,9,11
48167,2018,6,16
48167,2018,7,7
48167,2018,8,4
48167,2018,9,5
48167,2019,6,15
48167,2019,7,6
48167,2019,8,9
48167,2019,9,26
48167,2020,6,5
48167,2020,7,8
48167,2020,8,9
48167,2020,9,13
48167,2021,6,7
48167,2021,7,4
48167,2021,8,5
48167,2022,6,27
48167,2022,7,27
48167,2022,8,4
48167,2022,9,7
48167,2023,6,14
48167,2023,7,21
48167,2023,8,15
48167,2023,9,26
48167,2024,6,2
48167,2024,7,5
48167,2024,8,13
48167,2024,9,4
48167,2025,6,3
48167,2025,9,3
48169,2015,8,10
48169,2015,9,6
48169,2016,7,15
48169,2016,8,8
48169,2017,6,3
48169,2017,9,10
48169,2018,6,9
48169,2018,7,6
48169,2018,8,8
48169,2018,9,1
48169,2019,7,3
48169,2019,8,19
48169,2019,9,9
48169,2020,6,1
48169,2020,7,12
48169,2020,8,14
48169,2020,9,3
48169,2021,6,3
48169,2022,6,8
48169,2022,7,22
48169,2022,8,7
48169,2022,9,6
48169,2023,6,10
48169,2023,7,16
48169,2023,8,21
48169,2023,9,17
48169,2024,6,8
48169,2024,7,5
48169,2024,8,19
48169,2024,9,3
48169,2025,8,3
48169,2025,9,3
48171,2015,8,4
48171,2016,9,4
48171,2017,9,8
48171,2018,6,7
48171,2018,7,11
48171,2019,9,11
48171,2020,7,5
48171,2020,8,7
48171,2021,9,3
48171,2022,6,22
48171,2022,7,12
48171,2023,6,14
48171,2023,7,17
48171,2023,8,27
48171,2023,9,18
48171,2024,6,4
48171,2024,8,4
48173,2015,8,9
48173,2015,9,3
48173,2016,7,9
48173,2016,9,3
48173,2017,6,3
48173,2017,9,10
48173,2018,6,6
48173,2018,7,7
48173,2018,8,3
48173,2019,8,15
48173,2019,9,8
48173,2020,6,1
48173,2020,7,11
48173,2020,8,10
48173,2020,9,1
48173,2021,9,4
48173,2022,6,5
48173,2022,7,18
48173,2022,8,3
48173,2023,6,15
48173,2023,7,16
48173,2023,8,23
48173,2023,9,21
48173,2024,6,9
48173,2024,7,3
48173,2024,8,12
48173,2024,9,4
48173,2025,8,3
48173,2025,9,3
48175,2018,6,3
48175,2023,8,12
48175,2023,9,19
48177,2015,8,7
48177,2015,9,3
48177,2016,9,3
48177,2017,7,3
48177,2018,6,14
48177,2018,7,7
48177,2018,8,3
48177,2019,8,18
48177,2019,9,27
48177,2020,7,8
48177,2020,8,13
48177,2020,9,1
48177,2021,9,4
48177,2022,6,24
48177,2022,7,28
48177,2022,8,5
48177,2022,9,3
48177,2023,6,13
48177,2023,7,23
48177,2023,8,30
48177,2023,9,29
48177,2024,6,5
48177,2024,7,6
48177,2024,8,4
48177,2024,9,17
48177,2025,9,16
48179,2015,9,3
48179,2016,7,3
48179,2016,9,3
48179,2017,6,4
48179,2018,6,8
48179,2018,7,5
48179,2019,7,3
48179,2019,8,15
48179,2020,6,5
48179,2020,7,7
48179,2020,8,5
48179,2020,9,3
48179,2021,6,5
48179,2021,9,3
48179,2022,6,7
48179,2022,7,6
48179,2022,9,6
48179,2023,6,3
48179,2023,7,6
48179,2023,8,14
48179,2023,9,7
48179,2024,6,7
48179,2024,7,7
48179,2024,8,20
48179,2024,9,8
48179,2025,8,4
48181,2015,6,7
48181,2015,8,6
48181,2016,6,3
48181,2016,8,3
48181,2017,9,3
48181,2018,6,12
48181,2018,7,11
48181,2019,9,12
48181,2020,6,3
48181,2022,6,14
48181,2022,7,23
48181,2022,8,4
48181,2022,9,9
48181,2023,6,4
48181,2023,7,7
48181,2023,8,21
48181,2023,9,11
48181,2024,6,12
48181,2024,7,4
48181,2024,9,5
48183,2015,6,4
48183,2015,7,3
48183,2015,8,6
48183,2016,7,5
48183,2016,8,3
48183,2017,9,4
48183,2018,6,21
48183,2018,7,10
48183,2018,9,4
48183,2019,9,18
48183,2022,6,17
48183,2022,7,23
48183,2022,8,7
48183,2022,9,8
48183,2023,6,3
48183,2023,7,7
48183,2023,8,24
48183,2023,9,13
48183,2024,6,5
48183,2024,7,5
48183,2024,9,3
48185,2015,7,3
48185,2015,8,8
48185,2016,7,3
48185,2016,9,4
48185,2018,6,12
48185,2018,7,10
48185,2019,8,7
48185,2019,9,18
48185,2020,6,4
48185,2020,7,6
48185,2020,8,7
48185,2022,6,22
48185,2022,7,27
48185,2022,8,8
48185,2022,9,8
48185,2023,6,14
48185,2023,7,23
48185,2023,8,29
48185,2023,9,23
48185,2024,8,4
48185,2024,9,4
48187,2015,7,3
48187,2015,8,8
48187,2015,9,16
48187,2016,7,3
48187,2016,9,4
48187,2017,7,12
48187,2017,9,3
48187,2018,6,18
48187,2018,7,12
48187,2018,8,12
48187,2019,8,13
48187,2019,9,29
48187,2020,7,15
48187,2020,8,20
48187,2020,9,1
48187,2021,9,4
48187,2022,6,21
48187,2022,7,29
48187,2022,8,9
48187,2022,9,10
48187,2023,6,14
48187,2023,7,24
48187,2023,8,29
48187,2023,9,25
48187,2024,6,3
48187,2024,7,4
48187,2024,8,4
48187,2024,9,17
48187,2025,9,7
48189,2015,8,4
48189,2015,9,6
48189,2016,6,3
48189,2016,7,15
48189,2016,8,5
48189,2017,6,8
48189,2017,9,5
48189,2018,6,6
48189,2018,7,5
48189,2018,8,5
48189,2019,7,3
48189,2019,8,17
48189,2019,9,3
48189,2020,6,2
48189,2020,7,13
48189,2020,8,13
48189,2020,9,3
48189,2021,6,3
48189,2021,9,3
48189,2022,6,7
48189,2022,7,19
48189,2022,8,5
48189,2022,9,3
48189,2023,6,3
48189,2023,7,6
48189,2023,8,19
48189,2023,9,13
48189,2024,6,4
48189,2024,8,21
48189,2024,9,6
48189,2025,8,6
48191,2015,8,5
48191,2015,9,3
48191,2016,7,3
48191,2017,6,4
48191,2018,6,7
48191,2018,7,7
48191,2018,8,5
48191,2019,7,4
48191,2019,8,14
48191,2019,9,3
48191,2020,6,1
48191,2020,7,10
48191,2020,8,9
48191,2020,9,3
48191,2021,6,5
48191,2021,8,3
48191,2021,9,4
48191,2022,6,10
48191,2022,7,21
48191,2022,8,5
48191,2023,7,3
48191,2023,8,15
48191,2023,9,7
48191,2024,6,3
48191,2024,8,18
48191,2024,9,8
48191,2025,8,5
48193,2015,8,7
48193,2015,9,3
48193,2016,6,3
48193,2016,9,4
48193,2017,6,3
48193,2017,9,9
48193,2018,6,22
48193,2018,7,12
48193,2019,8,7
48193,2019,9,20
48193,2020,7,6
48193,2020,8,9
48193,2021,9,4
48193,2022,6,21
48193,2022,7,28
48193,2022,8,5
48193,2022,9,8
48193,2023,6,18
48193,2023,7,20
48193,2023,8,27
48193,2023,9,20
48193,2024,6,3
48193,2024,8,9
48193,2024,9,3
48193,2025,9,3
48195,2015,9,4
48195,2016,6,3
48195,2016,7,10
48195,2016,9,3
48195,2017,6,7
48195,2018,6,3
48195,2018,7,4
48195,2019,7,5
48195,2019,8,10
48195,2019,9,3
48195,2020,6,9
48195,2020,7,10
48195,2020,9,3
48195,2021,6,5
48195,2021,8,6
48195,2021,9,6
48195,2022,6,5
48195,2022,7,11
48195,2022,8,3
48195,2022,9,6
48195,2023,7,8
48195,2023,8,9
48195,2023,9,8
48195,2024,6,4
48195,2024,7,8
48195,2024,8,12
48195,2024,9,8
48195,2025,8,4
48197,2017,6,4
48197,2017,9,3
48197,2018,6,3
48197,2018,7,5
48197,2019,8,4
48197,2019,9,3
48197,2020,7,4
48197,2020,8,4
48197,2022,6,11
48197,2022,7,11
48197,2022,8,3
48197,2022,9,5
48197,2023,6,3
48197,2023,7,6
48197,2023,8,17
48197,2023,9,12
48197,2024,6,3
48197,2024,8,11
48197,2024,9,7
48199,2015,7,7
48199,2015,8,13
48199,2015,9,3
48199,2016,9,4
48199,2018,6,9
48199,2018,9,4
48199,2019,9,8
48199,2021,6,5
48199,2021,9,3
48199,2022,6,23
48199,2022,7,12
48199,2022,9,9
48199,2023,6,15
48199,2023,7,26
48199,2023,8,30
48199,2023,9,26
48199,2024,6,1
48199,2024,7,3
48199,2024,8,7
48199,2024,9,4
48199,2025,6,3
48199,2025,7,3
48199,2025,9,5
48201,2015,7,10
48201,2015,8,11
48201,2016,6,4
48201,2016,7,9
48201,2016,8,11
48201,2016,9,5
48201,2017,7,4
48201,2017,8,4
48201,2018,6,8
48201,2018,7,8
48201,2018,8,3
48201,2018,9,4
48201,2019,6,3
48201,2019,8,7
48201,2019,9,14
48201,2020,6,4
48201,2020,7,7
48201,2020,8,5
48201,2020,9,3
48201,2021,6,5
48201,2021,8,2
48201,2021,9,1
48201,2022,6,23
48201,2022,7,22
48201,2022,8,3
48201,2022,9,9
48201,2023,6,16
48201,2023,7,25
48201,2023,8,31
48201,2023,9,27
48201,2024,6,4
48201,2024,7,5
48201,2024,8,10
48201,2024,9,16
48203,2015,6,5
48203,2015,7,7
48203,2015,8,6
48203,2016,7,4
48203,2017,9,7
48203,2018,6,15
48203,2018,7,10
48203,2018,9,4
48203,2019,9,12
48203,2021,6,3
48203,2022,6,16
48203,2022,7,23
48203,2022,9,7
48203,2023,6,3
48203,2023,7,6
48203,2023,8,24
48203,2023,9,7
48203,2024,9,4
48203,2025,9,10
48205,2015,7,3
48205,2015,9,11
48205,2016,7,15
48205,2016,9,4
48205,2017,6,7
48205,2017,9,3
48205,2018,6,3
48205,2018,7,4
48205,2018,8,3
48205,2018,9,3
48205,2019,6,3
48205,2019,7,9
48205,2019,8,15
48205,2019,9,12
48205,2020,6,17
48205,2020,7,4
48205,2020,8,14
48205,2020,9,3
48205,2021,6,8
48205,2021,8,9
48205,2021,9,5
48205,2022,6,4
48205,2022,7,6
48205,2022,9,10
48205,2023,7,8
48205,2023,8,10
48205,2023,9,15
48205,2024,6,8
48205,2024,7,9
48205,2024,8,12
48205,2024,9,14
48205,2025,8,7
48205,2025,9,4
48207,2015,8,7
48207,2016,6,3
48207,2016,7,15
48207,2017,9,3
48207,2018,6,6
48207,2018,7,6
48207,2019,8,9
48207,2019,9,3
48207,2020,6,3
48207,2020,7,7
48207,2020,8,5
48207,2022,6,18
48207,2022,7,8
48207,2022,8,3
48207,2022,9,8
48207,2023,6,9
48207,2023,7,6
48207,2023,8,16
48207,2023,9,15
48207,2024,6,7
48207,2024,7,3
48207,2024,8,10
48207,2024,9,8
48207,2025,9,3
48209,2015,8,7
48209,2017,6,3
48209,2017,7,11
48209,2018,6,15
48209,2018,7,11
48209,2018,8,8
48209,2019,8,6
48209,2019,9,17
48209,2020,7,6
48209,2020,8,5
48209,2022,6,21
48209,2022,7,19
48209,2022,8,3
48209,2022,9,5
48209,2023,6,9
48209,2023,7,19
48209,2023,8,27
48209,2023,9,23
48209,2024,8,3
48209,2024,9,4
48209,2025,9,3
48211,2016,9,3
48211,2017,6,4
48211,2017,9,3
48211,2018,6,3
48211,2018,7,5
48211,2019,8,5
48211,2020,6,3
48211,2020,7,7
48211,2020,8,3
48211,2020,9,3
48211,2021,6,4
48211,2021,9,3
48211,2022,6,7
48211,2022,7,13
48211,2022,9,5
48211,2023,7,3
48211,2023,8,11
48211,2023,9,11
48211,2024,6,3
48211,2024,8,12
48211,2024,9,8
48213,2015,6,5
48213,2015,7,3
48213,2015,8,4
48213,2015,9,5
48213,2016,8,4
48213,2016,9,7
48213,2018,6,16
48213,2018,7,14
48213,2018,9,3
48213,2019,9,18
48213,2020,6,5
48213,2022,6,18
48213,2022,7,23
48213,2022,8,3
48213,2022,9,7
48213,2023,7,8
48213,2023,8,24
48213,2023,9,11
48215,2015,8,6
48215,2015,9,3
48215,2016,7,16
48215,2016,8,16
48215,2016,9,13
48215,2017,6,10
48215,2017,7,10
48215,2017,8,7
48215,2017,9,12
48215,2018,6,9
48215,2018,7,12
48215,2018,8,16
48215,2018,9,4
48215,2019,6,9
48215,2019,7,7
48215,2019,8,27
48215,2019,9,9
48215,2020,7,10
48215,2020,9,3
48215,2021,9,6
48215,2022,7,13
48215,2022,8,3
48215,2023,6,21
48215,2023,7,21
48215,2023,8,23
48215,2023,9,27
48215,2024,6,17
48215,2024,8,6
48215,2025,8,10
48215,2025,9,9
48217,2015,8,4
48217,2016,9,7
48217,2017,9,4
48217,2018,6,24
48217,2018,7,15
48217,2019,9,23
48217,2020,6,3
48217,2020,8,7
48217,2020,9,1
48217,2022,6,17
48217,2022,7,28
48217,2022,8,5
48217,2022,9,8
48217,2023,6,17
48217,2023,7,20
48217,2023,8,28
48217,2023,9,22
48217,2024,6,8
48217,2024,7,4
48217,2024,8,9
48217,2024,9,9
48219,2016,7,9
48219,2017,6,5
48219,2017,9,3
48219,2018,6,3
48219,2018,7,5
48219,2019,7,3
48219,2019,8,4
48219,2020,7,10
48219,2020,8,5
48219,2020,9,3
48219,2021,6,4
48219,2022,6,5
48219,2022,7,3
48219,2023,6,3
48219,2023,7,6
48219,2023,8,10
48219,2023,9,7
48219,2024,8,10
48219,2025,8,3
48221,2015,8,7
48221,2016,6,3
48221,2016,9,7
48221,2017,7,3
48221,2017,9,4
48221,2018,6,23
48221,2018,7,17
48221,2019,8,3
48221,2019,9,18
48221,2020,6,3
48221,2020,7,4
48221,2020,8,10
48221,2020,9,1
48221,2021,9,4
48221,2022,6,21
48221,2022,7,29
48221,2022,8,6
48221,2022,9,8
48221,2023,6,10
48221,2023,7,19
48221,2023,8,25
48221,2023,9,18
48221,2024,8,10
48221,2024,9,8
48221,2025,9,6
48223,2015,6,3
48223,2015,8,6
48223,2016,7,4
48223,2016,8,8
48223,2016,9,10
48223,2018,6,12
48223,2018,7,11
48223,2019,9,9
48223,2020,6,3
48223,2022,6,16
48223,2022,7,23
48223,2022,9,3
48223,2023,7,1
48223,2023,8,17
48223,2023,9,3
48223,2024,6,4
48223,2024,7,3
48223,2024,9,4
48225,2015,7,8
48225,2015,8,10
48225,2015,9,10
48225,2016,7,8
48225,2016,8,10
48225,2018,6,13
48225,2018,7,8
48225,2019,9,11
48225,2020,8,5
48225,2022,6,18
48225,2022,7,19
48225,2022,9,6
48225,2023,6,3
48225,2023,7,11
48225,2023,8,26
48225,2023,9,7
48227,2015,8,5
48227,2016,7,11
48227,2016,8,7
48227,2016,9,6
48227,2017,6,4
48227,2017,7,3
48227,2017,9,10
48227,2018,6,9
48227,2018,7,6
48227,2019,7,4
48227,2019,8,9
48227,2019,9,3
48227,2020,6,2
48227,2020,7,12
48227,2020,8,13
48227,2022,6,8
48227,2022,7,12
48227,2022,8,3
48227,2023,6,11
48227,2023,7,11
48227,2023,8,18
48227,2023,9,18
48227,2024,6,6
48227,2024,7,3
48227,2024,8,11
48227,2025,8,3
48227,2025,9,3
48229,2015,8,17
48229,2015,9,17
48229,2016,7,21
48229,2016,8,4
48229,2016,9,4
48229,2017,6,3
48229,2017,9,6
48229,2018,6,10
48229,2018,7,7
48229,2018,8,4
48229,2018,9,4
48229,2019,7,6
48229,2019,8,16
48229,2019,9,3
48229,2020,6,6
48229,2020,7,13
48229,2020,8,23
48229,2020,9,7
48229,2021,6,13
48229,2021,8,3
48229,2021,9,7
48229,2022,6,7
48229,2022,7,4
48229,2022,8,4
48229,2023,6,14
48229,2023,7,22
48229,2023,8,15
48229,2023,9,22
48229,2024,6,16
48229,2024,7,4
48229,2024,8,21
48229,2024,9,17
48229,2025,6,11
48229,2025,8,8
48229,2025,9,8
48231,2015,6,5
48231,2015,8,6
48231,2015,9,3
48231,2016,7,4
48231,2016,8,9
48231,2016,9,9
48231,2017,7,3
48231,2017,9,10
48231,2018,6,21
48231,2018,7,16
48231,2019,9,16
48231,2020,6,5
48231,2020,8,4
48231,2021,6,3
48231,2022,6,17
48231,2022,7,23
48231,2022,8,4
48231,2022,9,7
48231,2023,8,19
48231,2023,9,8
48231,2024,6,3
48231,2024,7,4
48231,2024,9,4
48233,2015,9,5
48233,2016,7,11
48233,2016,9,3
48233,2017,6,8
48233,2017,9,4
48233,2018,6,6
48233,2018,7,5
48233,2018,8,5
48233,2018,9,4
48233,2019,7,6
48233,2019,8,15
48233,2019,9,10
48233,2020,6,8
48233,2020,7,13
48233,2020,8,14
48233,2020,9,3
48233,2021,6,8
48233,2021,8,6
48233,2021,9,9
48233,2022,6,7
48233,2022,7,12
48233,2022,8,3
48233,2022,9,13
48233,2023,6,3
48233,2023,7,8
48233,2023,8,13
48233,2023,9,12
48233,2024,6,6
48233,2024,7,9
48233,2024,8,12
48233,2024,9,8
48233,2025,8,4
48235,2015,8,10
48235,2015,9,6
48235,2016,7,10
48235,2016,8,3
48235,2017,6,4
48235,2017,9,5
48235,2018,6,14
48235,2018,7,10
48235,2019,8,16
48235,2019,9,9
48235,2020,6,4
48235,2020,7,8
48235,2020,8,14
48235,2020,9,2
48235,2021,6,3
48235,2021,9,4
48235,2022,6,12
48235,2022,7,15
48235,2022,8,3
48235,2022,9,3
48235,2023,6,20
48235,2023,7,15
48235,2023,8,20
48235,2023,9,17
48235,2024,6,10
48235,2024,7,3
48235,2024,8,12
48235,2024,9,3
48235,2025,9,3
48237,2015,9,3
48237,2018,6,10
48237,2018,7,7
48237,2019,8,4
48237,2019,9,5
48237,2020,7,3
48237,2020,8,5
48237,2022,6,16
48237,2022,7,16
48237,2022,8,4
48237,2022,9,8
48237,2023,6,6
48237,2023,7,9
48237,2023,8,23
48237,2023,9,15
48237,2024,8,7
48239,2015,7,3
48239,2015,8,11
48239,2016,7,4
48239,2016,8,6
48239,2016,9,5
48239,2017,7,3
48239,2018,6,14
48239,2018,7,6
48239,2018,8,5
48239,2019,6,3
48239,2019,8,12
48239,2019,9,20
48239,2020,6,3
48239,2020,7,6
48239,2020,8,7
48239,2021,9,4
48239,2022,6,23
48239,2022,7,25
48239,2022,8,4
48239,2022,9,8
48239,2023,6,19
48239,2023,7,25
48239,2023,8,29
48239,2023,9,26
48239,2024,7,3
48239,2024,8,6
48239,2024,9,9
48239,2025,9,4
48241,2015,7,11
48241,2015,8,8
48241,2016,8,4
48241,2018,6,3
48241,2018,7,3
48241,2019,9,3
48241,2022,6,19
48241,2022,7,16
48241,2022,8,6
48241,2022,9,6
48241,2023,6,11
48241,2023,7,22
48241,2023,8,26
48241,2023,9,9
48241,2024,6,2
48241,2024,7,1
48243,2015,7,7
48243,2015,8,11
48243,2015,9,12
48243,2016,6,6
48243,2016,7,18
48243,2016,8,3
48243,2016,9,4
48243,2017,6,13
48243,2017,7,1
48243,2017,9,10
48243,2018,6,6
48243,2018,7,6
48243,2018,8,6
48243,2019,7,4
48243,2019,8,24
48243,2020,6,4
48243,2020,7,13
48243,2020,8,22
48243,2020,9,5
48243,2021,6,7
48243,2021,9,7
48243,2022,6,3
48243,2022,7,6
48243,2022,8,4
48243,2023,6,13
48243,2023,7,21
48243,2023,8,14
48243,2023,9,20
48243,2024,6,7
48243,2024,7,3
