state,file,bytes,modified_utc,produced_by,unit_of_analysis,git_commit,input_hash,python,pandas,numpy
TX,event_audits/fig10_long_event_TMAX_P85_3D__w15_48_061_2024_005_TMAX_P85_3D.png,132920,2026-07-30T18:57:11Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P85_3D__w15_48_093_2022_007_TMAX_P85_3D.png,125565,2026-07-30T18:57:13Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P85_3D__w15_48_123_2023_011_TMAX_P85_3D.png,137192,2026-07-30T18:56:18Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P85_3D__w15_48_185_2023_010_TMAX_P85_3D.png,133288,2026-07-30T18:55:51Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P85_3D__w15_48_187_2019_004_TMAX_P85_3D.png,124841,2026-07-30T18:56:51Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P85_3D__w15_48_199_2023_012_TMAX_P85_3D.png,134779,2026-07-30T18:56:06Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P85_3D__w15_48_201_2023_007_TMAX_P85_3D.png,140667,2026-07-30T18:55:39Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P85_3D__w15_48_239_2023_010_TMAX_P85_3D.png,127843,2026-07-30T18:56:32Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P85_3D__w15_48_245_2023_010_TMAX_P85_3D.png,132681,2026-07-30T18:56:01Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P85_3D__w15_48_259_2022_008_TMAX_P85_3D.png,126607,2026-07-30T18:56:58Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P85_3D__w15_48_259_2022_009_TMAX_P85_3D.png,126195,2026-07-30T18:56:18Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P85_3D__w15_48_259_2023_006_TMAX_P85_3D.png,132411,2026-07-30T18:56:22Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P85_3D__w15_48_273_2023_006_TMAX_P85_3D.png,125402,2026-07-30T18:57:39Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P85_3D__w15_48_291_2023_008_TMAX_P85_3D.png,127902,2026-07-30T18:56:46Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P85_3D__w15_48_319_2022_009_TMAX_P85_3D.png,131724,2026-07-30T18:56:47Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P85_3D__w15_48_319_2023_010_TMAX_P85_3D.png,137307,2026-07-30T18:55:42Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P85_3D__w15_48_321_2023_012_TMAX_P85_3D.png,129636,2026-07-30T18:56:22Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P85_3D__w15_48_339_2023_007_TMAX_P85_3D.png,138245,2026-07-30T18:55:45Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P85_3D__w15_48_351_2023_008_TMAX_P85_3D.png,130181,2026-07-30T18:56:06Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P85_3D__w15_48_373_2023_009_TMAX_P85_3D.png,130727,2026-07-30T18:56:01Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P85_3D__w15_48_395_2023_009_TMAX_P85_3D.png,130399,2026-07-30T18:56:36Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P85_3D__w15_48_407_2023_010_TMAX_P85_3D.png,135999,2026-07-30T18:55:46Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P85_3D__w15_48_409_2023_012_TMAX_P85_3D.png,126645,2026-07-30T18:56:39Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P85_3D__w15_48_427_2019_008_TMAX_P85_3D.png,124157,2026-07-30T18:57:23Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P85_3D__w15_48_443_2015_003_TMAX_P85_3D.png,122003,2026-07-30T18:56:55Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P85_3D__w15_48_457_2023_011_TMAX_P85_3D.png,133848,2026-07-30T18:56:02Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P85_3D__w15_48_469_2023_010_TMAX_P85_3D.png,129540,2026-07-30T18:56:33Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P85_3D__w15_48_471_2023_010_TMAX_P85_3D.png,134720,2026-07-30T18:55:52Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P85_3D__w15_48_473_2023_012_TMAX_P85_3D.png,130241,2026-07-30T18:55:46Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P85_3D__w15_48_489_2019_008_TMAX_P85_3D.png,125208,2026-07-30T18:57:41Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P85_3D__w15_48_491_2022_006_TMAX_P85_3D.png,127488,2026-07-30T18:57:42Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P85_3D__w15_48_491_2023_010_TMAX_P85_3D.png,135076,2026-07-30T18:57:14Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P90_2D__w15_48_007_2023_015_TMAX_P90_2D.png,124153,2026-07-30T18:56:40Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P90_2D__w15_48_007_2023_016_TMAX_P90_2D.png,125300,2026-07-30T18:56:41Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P90_2D__w15_48_041_2023_014_TMAX_P90_2D.png,123302,2026-07-30T18:57:43Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P90_2D__w15_48_123_2023_013_TMAX_P90_2D.png,133042,2026-07-30T18:56:23Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P90_2D__w15_48_185_2023_013_TMAX_P90_2D.png,128263,2026-07-30T18:57:43Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P90_2D__w15_48_199_2023_018_TMAX_P90_2D.png,133389,2026-07-30T18:56:07Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P90_2D__w15_48_201_2023_015_TMAX_P90_2D.png,129608,2026-07-30T18:56:03Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P90_2D__w15_48_239_2023_013_TMAX_P90_2D.png,127315,2026-07-30T18:56:34Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P90_2D__w15_48_245_2023_011_TMAX_P90_2D.png,135089,2026-07-30T18:56:08Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P90_2D__w15_48_259_2022_012_TMAX_P90_2D.png,123936,2026-07-30T18:56:24Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P90_2D__w15_48_259_2023_009_TMAX_P90_2D.png,133455,2026-07-30T18:56:25Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P90_2D__w15_48_319_2023_011_TMAX_P90_2D.png,128905,2026-07-30T18:56:48Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P90_2D__w15_48_321_2023_010_TMAX_P90_2D.png,128775,2026-07-30T18:56:25Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P90_2D__w15_48_339_2023_011_TMAX_P90_2D.png,129541,2026-07-30T18:57:44Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P90_2D__w15_48_351_2023_013_TMAX_P90_2D.png,131559,2026-07-30T18:56:09Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P90_2D__w15_48_407_2023_010_TMAX_P90_2D.png,121101,2026-07-30T18:56:52Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P90_2D__w15_48_457_2023_006_TMAX_P90_2D.png,135559,2026-07-30T18:56:09Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P90_2D__w15_48_473_2023_014_TMAX_P90_2D.png,125617,2026-07-30T18:57:24Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P90_3D__w15_48_007_2023_011_TMAX_P90_3D.png,124150,2026-07-30T18:56:42Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P90_3D__w15_48_007_2023_012_TMAX_P90_3D.png,125299,2026-07-30T18:56:42Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P90_3D__w15_48_041_2023_005_TMAX_P90_3D.png,123317,2026-07-30T18:57:45Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P90_3D__w15_48_123_2023_009_TMAX_P90_3D.png,133029,2026-07-30T18:56:26Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P90_3D__w15_48_185_2023_009_TMAX_P90_3D.png,128275,2026-07-30T18:57:45Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P90_3D__w15_48_199_2023_007_TMAX_P90_3D.png,134595,2026-07-30T18:56:10Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P90_3D__w15_48_201_2023_009_TMAX_P90_3D.png,130662,2026-07-30T18:56:03Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P90_3D__w15_48_239_2023_010_TMAX_P90_3D.png,127316,2026-07-30T18:56:34Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P90_3D__w15_48_245_2023_008_TMAX_P90_3D.png,135248,2026-07-30T18:56:11Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P90_3D__w15_48_259_2022_008_TMAX_P90_3D.png,125096,2026-07-30T18:56:27Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P90_3D__w15_48_259_2023_006_TMAX_P90_3D.png,133483,2026-07-30T18:56:27Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P90_3D__w15_48_319_2023_007_TMAX_P90_3D.png,128743,2026-07-30T18:56:49Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P90_3D__w15_48_321_2023_009_TMAX_P90_3D.png,128766,2026-07-30T18:56:28Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P90_3D__w15_48_339_2023_007_TMAX_P90_3D.png,129386,2026-07-30T18:57:46Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P90_3D__w15_48_351_2023_006_TMAX_P90_3D.png,131369,2026-07-30T18:56:12Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P90_3D__w15_48_407_2023_009_TMAX_P90_3D.png,121097,2026-07-30T18:56:53Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P90_3D__w15_48_457_2023_005_TMAX_P90_3D.png,135560,2026-07-30T18:56:12Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P90_3D__w15_48_473_2023_012_TMAX_P90_3D.png,125616,2026-07-30T18:57:25Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P95_2D__w15_48_007_2023_010_TMAX_P95_2D.png,122732,2026-07-30T18:56:49Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P95_2D__w15_48_041_2023_007_TMAX_P95_2D.png,125334,2026-07-30T18:57:47Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P95_2D__w15_48_199_2023_011_TMAX_P95_2D.png,131969,2026-07-30T18:56:29Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P95_2D__w15_48_339_2023_008_TMAX_P95_2D.png,131665,2026-07-30T18:57:47Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P95_2D__w15_48_351_2023_007_TMAX_P95_2D.png,131141,2026-07-30T18:57:15Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P95_2D__w15_48_457_2023_005_TMAX_P95_2D.png,132693,2026-07-30T18:57:27Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P95_3D__w15_48_007_2023_007_TMAX_P95_3D.png,122745,2026-07-30T18:56:50Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P95_3D__w15_48_041_2023_004_TMAX_P95_3D.png,125348,2026-07-30T18:57:48Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P95_3D__w15_48_199_2023_006_TMAX_P95_3D.png,131991,2026-07-30T18:56:30Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P95_3D__w15_48_339_2023_006_TMAX_P95_3D.png,132302,2026-07-30T18:57:49Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P95_3D__w15_48_351_2023_004_TMAX_P95_3D.png,132092,2026-07-30T18:57:17Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMAX_P95_3D__w15_48_457_2023_004_TMAX_P95_3D.png,132693,2026-07-30T18:57:28Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMIN_P85_2D__w15_48_115_2023_016_TMIN_P85_2D.png,124856,2026-07-30T18:57:49Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMIN_P85_2D__w15_48_283_2019_015_TMIN_P85_2D.png,118155,2026-07-30T18:57:50Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMIN_P85_2D__w15_48_377_2023_017_TMIN_P85_2D.png,132484,2026-07-30T18:55:40Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMIN_P85_2D__w15_48_377_2025_018_TMIN_P85_2D.png,137394,2026-07-30T18:56:56Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMIN_P85_2D__w15_48_479_2023_015_TMIN_P85_2D.png,123350,2026-07-30T18:57:18Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMIN_P85_3D__w15_48_377_2023_013_TMIN_P85_3D.png,132327,2026-07-30T18:55:41Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMIN_P85_3D__w15_48_377_2025_014_TMIN_P85_3D.png,137255,2026-07-30T18:56:56Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMIN_P85_3D__w15_48_479_2023_012_TMIN_P85_3D.png,124299,2026-07-30T18:57:20Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMIN_P90_2D__w15_48_377_2023_016_TMIN_P90_2D.png,132274,2026-07-30T18:55:55Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMIN_P90_3D__w15_48_377_2023_012_TMIN_P90_3D.png,132111,2026-07-30T18:55:56Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMIN_P95_2D__w15_48_377_2023_011_TMIN_P95_2D.png,132367,2026-07-30T18:55:57Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_TMIN_P95_3D__w15_48_377_2023_005_TMIN_P95_3D.png,132203,2026-07-30T18:55:57Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_long_event_audit_with_station_counts.csv,32810,2026-07-30T18:57:50Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,event_audits/fig10_not_individually_plotted.csv,146424,2026-07-30T18:55:38Z,s07_event_audits.py,county-date within an event,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,figure_captions.md,30876,2026-07-30T19:00:46Z,s08_report.py,figure,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,figures/core/fig01_definition_design_matrix.png,271115,2026-07-30T18:51:38Z,s05_core_figures.py,definition,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,figures/core/fig02_count_change_vs_agreement.png,172827,2026-07-30T18:51:39Z,s05_core_figures.py,matched pair,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,figures/core/fig03_jaccard_heatmap_primary_window.png,226674,2026-07-30T18:51:40Z,s05_core_figures.py,set of county-dates,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,figures/core/fig04_county_rank_stability.png,354815,2026-07-30T18:51:42Z,s05_core_figures.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,figures/core/fig05_monthly_rate_heatmap.png,202820,2026-07-30T18:51:43Z,s05_core_figures.py,county-month,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,figures/core/fig06_percentile_duration_ladder.png,896145,2026-07-30T18:51:50Z,s05_core_figures.py,county-year,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,figures/core/fig07_threshold_window_sensitivity.png,322362,2026-07-30T18:52:05Z,s05_core_figures.py,county-date / county-year / threshold,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,figures/core/fig11_data_quality_influence.png,447911,2026-07-30T18:52:08Z,s05_core_figures.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,figures/core/fig12_pair_disagreement_MHI_P85_2D_w15_vs_MHI_P95_2D_w15.png,233140,2026-07-30T18:52:20Z,s05_core_figures.py,county-date,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,figures/core/fig12_pair_disagreement_MHI_P90_2D_w15_vs_MHI_P90_2D_month.png,230157,2026-07-30T18:52:22Z,s05_core_figures.py,county-date,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,figures/core/fig12_pair_disagreement_TMAX_P85_2D_w15_vs_TMAX_P95_2D_w15.png,237961,2026-07-30T18:52:16Z,s05_core_figures.py,county-date,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,figures/core/fig12_pair_disagreement_TMAX_P90_2D_w15_vs_MHI_P90_2D_w15.png,272543,2026-07-30T18:52:14Z,s05_core_figures.py,county-date,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,figures/core/fig12_pair_disagreement_TMAX_P90_2D_w15_vs_TMAX_P90_3D_w15.png,232568,2026-07-30T18:52:18Z,s05_core_figures.py,county-date,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,figures/core/fig12_pair_disagreement_TMAX_P90_2D_w15_vs_TMIN_P90_2D_w15.png,277696,2026-07-30T18:52:12Z,s05_core_figures.py,county-date,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,figures/supplement/fig05s_monthly_share_heatmap.png,78657,2026-07-30T18:51:43Z,s05_core_figures.py,county-month,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,methods_notes.md,7923,2026-07-30T19:00:46Z,s08_report.py,document,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
