county_fips,year,month,heatwave_events_started,heatwave_events_active,longest_event_duration_days,heatwave_days,heatwave_days_imputed
48033,2016,2,1,1,3,3,0
48033,2016,10,1,1,2,2,0
48033,2016,11,1,1,2,2,1
48033,2016,12,1,1,2,2,0
48033,2017,2,2,2,2,4,1
48033,2017,3,1,1,3,3,0
48033,2017,9,1,1,2,2,1
48033,2017,11,1,1,2,2,0
48033,2018,5,2,2,4,5,0
48033,2018,6,1,2,4,3,0
48033,2018,7,1,1,5,5,3
48033,2019,8,3,3,4,8,0
48033,2020,3,1,1,2,2,0
48033,2020,7,1,1,5,5,0
48033,2020,8,1,1,5,5,1
48033,2020,10,1,1,2,2,0
48033,2020,11,1,1,2,2,0
48033,2021,10,1,1,4,4,0
48033,2021,11,1,1,2,2,0
48033,2021,12,4,4,3,9,0
48033,2022,3,1,1,4,4,0
48033,2022,4,1,1,2,2,0
48033,2022,5,2,2,4,6,0
48033,2022,6,1,1,2,2,0
48033,2022,7,1,1,2,2,0
48033,2022,8,1,1,2,2,1
48033,2023,6,3,3,3,7,2
48033,2023,7,2,2,4,7,1
48033,2023,8,3,3,6,11,0
48033,2023,9,2,2,9,11,5
48033,2023,11,1,1,3,3,0
48033,2024,2,2,2,2,4,1
48033,2024,8,2,2,9,11,11
48033,2024,10,1,1,5,5,1
48033,2025,2,3,3,3,7,2
48033,2025,3,1,1,2,2,1
48033,2025,4,1,1,2,2,0
48033,2025,10,1,1,2,2,0
48033,2025,11,2,2,2,4,2
48033,2025,12,1,1,6,6,1
48035,2015,8,1,1,3,3,0
48035,2015,10,1,1,2,2,0
48035,2016,11,1,1,2,2,0
48035,2016,12,1,1,2,2,0
48035,2017,2,2,2,3,5,2
48035,2017,11,1,1,2,2,1
48035,2018,3,1,1,2,2,0
48035,2018,5,1,1,2,2,2
48035,2018,7,1,1,7,7,4
48035,2019,10,2,2,3,5,1
48035,2020,3,1,1,2,2,1
48035,2020,12,1,1,2,2,1
48035,2021,12,3,3,7,12,10
48035,2022,3,1,1,2,2,1
48035,2022,5,1,1,3,3,3
48035,2022,6,2,2,4,7,5
48035,2022,7,2,2,6,10,2
48035,2023,1,1,1,3,3,2
48035,2023,2,1,1,3,3,0
48035,2023,6,2,2,5,8,2
48035,2023,7,3,3,16,9,2
48035,2023,8,2,3,16,24,12
48035,2023,9,1,1,7,7,4
48035,2023,10,1,1,3,3,0
48035,2023,11,1,1,2,2,2
48035,2024,2,2,2,3,5,5
48035,2024,10,1,1,2,2,2
48035,2025,2,1,1,2,2,2
48035,2025,3,2,2,3,5,5
48035,2025,11,1,1,4,4,4
48035,2025,12,1,1,6,6,6
48037,2015,1,1,1,2,2,0
48037,2015,8,1,1,2,2,0
48037,2015,10,2,2,5,7,0
48037,2015,12,2,2,6,9,0
48037,2016,1,1,1,3,2,0
48037,2016,2,1,2,3,3,0
48037,2016,3,1,1,2,2,0
48037,2016,7,1,1,2,2,0
48037,2016,10,1,1,2,2,0
48037,2016,11,2,2,3,5,0
48037,2016,12,1,1,2,2,0
48037,2017,1,2,2,3,4,0
48037,2017,2,1,2,2,3,0
48037,2017,3,1,1,4,4,0
48037,2017,10,1,1,2,2,0
48037,2017,11,1,1,4,4,0
48037,2017,12,1,1,2,2,0
48037,2018,5,3,3,6,10,0
48037,2018,7,1,1,3,3,0
48037,2018,10,1,1,2,2,0
48037,2019,9,2,2,5,7,0
48037,2019,10,1,1,3,3,0
48037,2020,3,1,1,4,4,0
48037,2021,10,1,1,2,2,0
48037,2021,12,3,3,6,12,0
48037,2022,1,1,1,2,2,0
48037,2022,5,1,1,2,2,0
48037,2022,6,1,1,5,5,0
48037,2022,7,3,3,4,8,0
48037,2022,12,1,1,2,2,0
48037,2023,1,3,3,2,6,0
48037,2023,2,1,1,2,2,0
48037,2023,8,2,2,4,6,0
48037,2023,9,1,1,2,2,0
48037,2023,10,1,1,2,2,0
48037,2023,11,1,1,3,3,0
48037,2024,2,2,2,4,7,0
48037,2024,10,2,2,2,4,0
48037,2024,12,1,1,2,2,0
48037,2025,3,1,1,2,2,0
48037,2025,4,1,1,2,2,0
48037,2025,10,1,1,2,2,0
48037,2025,11,2,2,3,5,0
48037,2025,12,2,2,3,5,0
48039,2015,7,1,1,5,3,0
48039,2015,8,1,2,5,7,0
48039,2015,10,1,1,3,3,0
48039,2015,11,1,1,2,2,0
48039,2015,12,2,2,4,7,0
48039,2016,2,1,1,2,2,0
48039,2016,3,1,1,2,2,0
48039,2016,6,1,1,3,3,0
48039,2016,7,1,1,3,3,0
48039,2016,8,1,1,5,5,0
48039,2016,9,2,2,4,6,0
48039,2016,10,2,2,5,9,0
48039,2016,11,2,2,5,7,0
48039,2016,12,1,1,5,5,0
48039,2017,1,5,5,3,12,0
48039,2017,2,5,5,3,12,0
48039,2017,3,2,3,6,12,0
48039,2017,4,1,1,2,2,0
48039,2017,10,2,2,3,5,0
48039,2017,11,2,2,6,8,0
48039,2017,12,1,1,3,3,0
48039,2018,2,2,2,4,6,0
48039,2018,3,1,1,3,3,0
48039,2018,5,2,2,6,9,0
48039,2018,8,1,1,2,2,0
48039,2018,10,1,1,3,3,0
48039,2018,11,1,1,2,2,0
48039,2018,12,1,1,2,2,0
48039,2019,6,1,1,3,3,0
48039,2019,9,1,1,3,3,0
48039,2019,10,1,1,5,5,0
48039,2020,1,1,1,2,2,0
48039,2020,3,2,2,6,9,0
48039,2020,4,2,2,3,6,0
48039,2020,9,1,1,2,2,0
48039,2020,11,1,1,2,2,0
48039,2021,6,1,1,2,2,0
48039,2021,12,4,4,5,11,0
48039,2022,1,0,1,5,1,0
48039,2022,3,1,1,2,2,0
48039,2022,5,1,1,3,3,0
48039,2022,6,2,2,5,7,0
48039,2022,7,1,1,4,4,0
48039,2022,9,1,1,2,2,0
48039,2022,10,1,1,2,2,0
48039,2022,11,1,1,2,2,0
48039,2022,12,1,1,5,5,0
48039,2023,1,3,3,7,11,0
48039,2023,2,1,1,9,9,0
48039,2023,3,3,3,4,8,0
48039,2023,6,2,2,3,5,0
48039,2023,7,2,2,3,3,0
48039,2023,8,3,4,8,21,0
48039,2023,9,1,1,12,12,0
48039,2023,10,1,1,2,2,0
48039,2024,5,1,1,2,2,0
48039,2024,8,1,1,3,3,0
48039,2024,10,2,2,2,4,0
48039,2024,11,2,2,3,5,0
48039,2024,12,1,1,5,5,0
48039,2025,2,1,1,7,7,0
48039,2025,3,1,1,2,2,0
48039,2025,10,2,2,2,4,0
48039,2025,11,1,1,2,2,0
48039,2025,12,3,3,2,6,0
48041,2015,1,1,1,2,2,0
48041,2015,8,1,1,3,3,0
48041,2015,10,1,1,5,5,0
48041,2016,11,1,1,3,3,0
48041,2016,12,1,1,2,2,0
48041,2017,1,1,1,4,4,0
48041,2017,2,4,4,2,8,0
48041,2017,4,1,1,2,2,0
48041,2017,11,1,1,4,4,0
48041,2019,10,2,2,6,8,0
48041,2020,3,1,1,4,4,0
48041,2021,12,4,4,7,13,0
48041,2022,1,0,1,7,1,0
48041,2022,2,1,1,2,2,0
48041,2022,3,1,1,3,3,0
48041,2022,5,3,3,4,8,0
48041,2022,6,2,2,9,11,0
48041,2022,7,4,4,8,21,0
48041,2022,8,1,1,3,3,0
48041,2022,10,1,1,2,2,0
48041,2022,11,2,2,2,4,0
48041,2022,12,1,1,5,5,0
48041,2023,1,2,2,2,4,0
48041,2023,2,1,1,4,4,0
48041,2023,3,1,1,2,2,0
48041,2023,6,1,1,3,3,0
48041,2023,7,4,4,29,12,0
48041,2023,8,0,1,29,27,0
48041,2023,9,3,3,10,15,0
48041,2023,10,1,2,3,4,0
48041,2023,11,1,1,2,2,0
48041,2024,3,1,1,2,2,0
48041,2024,10,2,2,7,11,0
48041,2024,11,3,3,3,7,0
48041,2024,12,1,1,3,3,0
48041,2025,2,1,1,2,2,0
48041,2025,3,2,2,3,6,0
48041,2025,5,2,2,3,6,0
48041,2025,10,2,2,2,4,0
48041,2025,12,1,1,3,3,0
48043,2015,8,1,1,6,6,0
48043,2015,9,1,1,2,2,0
48043,2015,11,1,1,2,2,0
48043,2015,12,1,1,2,2,0
48043,2016,2,1,1,4,4,0
48043,2016,7,2,2,4,8,0
48043,2016,10,1,1,4,4,0
48043,2016,11,1,1,2,2,0
48043,2017,1,1,1,3,3,0
48043,2017,2,1,1,2,2,0
48043,2017,3,2,2,5,7,0
48043,2017,6,2,2,2,3,0
48043,2017,7,0,1,2,1,0
48043,2017,11,2,2,5,7,0
48043,2018,3,1,1,3,3,0
48043,2018,5,1,1,7,5,0
48043,2018,6,0,1,7,2,0
48043,2019,8,4,4,9,16,0
48043,2020,3,1,1,4,4,0
48043,2020,7,1,1,8,8,0
48043,2020,8,3,3,5,10,0
48043,2020,9,0,1,4,1,0
48043,2020,10,1,1,2,2,0
48043,2021,6,1,1,5,5,0
48043,2021,10,1,1,3,3,0
48043,2021,12,4,4,5,15,0
48043,2022,3,1,1,3,3,0
48043,2022,4,1,1,3,3,0
48043,2022,5,2,2,3,5,0
48043,2022,6,1,1,2,2,0
48043,2022,7,1,1,2,2,0
48043,2022,8,1,1,2,2,0
48043,2023,6,1,1,9,9,0
48043,2023,7,2,2,7,10,0
48043,2023,8,1,1,10,10,0
48043,2023,9,2,2,8,13,0
48043,2023,11,1,1,2,2,0
48043,2024,2,2,2,3,5,0
48043,2024,5,2,2,3,6,0
48043,2024,8,1,1,2,2,0
48043,2024,9,1,1,2,2,0
48043,2024,11,1,1,2,2,0
48043,2025,2,2,2,6,8,0
48043,2025,4,1,1,4,4,0
48043,2025,8,1,1,2,2,0
48043,2025,11,2,2,5,9,0
48043,2025,12,1,1,10,10,0
48045,2015,1,1,1,2,2,0
48045,2015,2,1,1,3,3,0
48045,2015,10,1,1,2,2,0
48045,2016,1,1,1,2,2,0
48045,2016,2,1,1,3,3,0
48045,2016,7,1,1,2,2,0
48045,2016,10,1,1,3,3,0
48045,2016,11,1,1,2,2,0
48045,2017,2,2,2,2,4,0
48045,2017,3,1,1,2,2,0
48045,2018,1,1,1,2,2,0
48045,2018,3,1,1,2,2,0
48045,2018,4,1,1,2,2,0
48045,2018,5,1,1,2,2,0
48045,2018,7,1,1,5,5,0
48045,2019,7,1,1,3,3,0
48045,2019,8,3,3,5,12,0
48045,2020,3,1,1,2,2,0
48045,2020,7,3,3,4,8,0
48045,2020,9,1,1,2,2,0
48045,2020,10,2,2,3,5,0
48045,2020,12,1,1,2,2,0
48045,2021,4,1,1,2,2,0
48045,2021,9,1,1,3,3,0
48045,2021,10,1,1,3,3,0
48045,2021,11,2,2,2,4,0
48045,2021,12,3,3,2,6,0
48045,2022,3,1,1,2,2,0
48045,2022,4,2,2,2,4,0
48045,2022,5,2,2,4,6,0
48045,2022,6,1,1,2,2,0
48045,2022,7,2,2,3,6,0
48045,2022,8,1,1,5,5,0
48045,2023,6,1,1,2,2,0
48045,2023,7,1,1,2,2,0
48045,2023,8,3,3,4,11,0
48045,2023,9,2,2,5,7,0
48045,2023,11,1,1,3,3,0
48045,2024,2,2,2,3,5,0
48045,2024,7,1,1,2,2,0
48045,2024,8,3,3,15,20,0
48045,2024,9,2,2,2,4,0
48045,2024,10,2,2,5,7,0
48045,2025,2,1,1,2,2,0
48045,2025,3,2,2,2,4,0
48045,2025,4,1,1,2,2,0
48045,2025,7,1,1,2,2,0
48045,2025,8,1,1,4,4,0
48045,2025,9,1,1,2,2,0
48045,2025,10,1,1,3,3,0
48045,2025,11,2,2,3,5,0
48045,2025,12,1,1,6,6,0
48047,2016,2,1,1,2,2,2
48047,2016,3,1,1,2,2,0
48047,2016,10,1,1,2,2,0
48047,2016,11,1,1,4,4,0
48047,2017,2,3,3,3,6,3
48047,2017,3,0,1,2,1,0
48047,2017,4,1,1,2,2,0
48047,2017,11,1,1,2,2,2
48047,2018,5,1,1,2,2,0
48047,2019,8,1,1,2,2,0
48047,2019,12,1,1,2,2,0
48047,2020,3,1,1,2,2,1
48047,2022,3,1,1,2,2,1
48047,2023,6,2,2,4,7,7
48047,2023,8,2,2,2,4,4
48047,2023,9,1,1,6,6,6
48047,2025,3,1,1,2,2,2
48049,2015,1,1,1,2,2,0
48049,2015,3,2,2,2,4,0
48049,2015,8,1,1,7,7,0
48049,2015,9,1,1,2,2,0
48049,2015,10,2,2,2,4,0
48049,2016,11,1,1,4,4,0
48049,2017,2,1,1,2,2,0
48049,2017,3,1,1,2,2,0
48049,2017,11,2,2,2,4,0
48049,2018,3,1,1,3,3,0
48049,2018,4,1,1,2,2,0
48049,2018,5,1,1,6,6,0
48049,2018,6,2,2,3,5,0
48049,2018,7,3,3,7,12,0
48049,2019,10,2,2,4,6,0
48049,2020,10,1,1,3,3,0
48049,2021,12,4,4,4,11,0
48049,2022,3,1,1,4,4,0
48049,2022,5,2,2,7,11,0
48049,2022,6,1,1,4,4,0
48049,2022,7,3,3,3,8,0
48049,2022,11,1,1,2,2,0
48049,2023,1,2,2,2,4,0
48049,2023,2,1,1,2,2,0
48049,2023,6,1,1,4,4,0
48049,2023,7,2,2,4,7,0
48049,2023,8,2,2,10,14,0
48049,2023,9,1,1,10,10,0
48049,2023,10,1,1,2,2,0
48049,2023,11,1,1,2,2,0
48049,2024,2,1,1,8,8,0
48049,2024,3,1,1,2,2,0
48049,2024,8,1,1,4,4,0
48049,2024,10,1,1,2,2,0
48049,2025,2,2,2,4,7,0
48049,2025,3,2,2,2,4,0
48049,2025,11,2,2,4,6,0
48049,2025,12,1,1,2,2,0
48051,2015,1,1,1,2,2,0
48051,2015,2,1,1,2,2,0
48051,2015,8,1,1,2,2,0
48051,2015,10,1,1,5,5,0
48051,2015,12,1,1,4,4,0
48051,2016,3,1,1,3,3,0
48051,2016,10,2,2,2,4,0
48051,2016,11,2,2,3,5,0
48051,2016,12,1,1,4,4,1
48051,2017,1,1,1,3,3,0
48051,2017,2,3,3,2,6,6
48051,2017,3,2,2,4,7,0
48051,2017,7,1,1,2,2,0
48051,2017,11,1,1,5,5,2
48051,2017,12,1,1,2,2,0
48051,2018,5,2,2,5,7,2
48051,2018,7,1,1,2,2,0
48051,2018,11,1,1,2,2,0
48051,2019,8,1,1,2,2,0
48051,2019,9,2,2,9,11,0
48051,2019,10,3,3,7,11,0
48051,2019,11,1,1,2,2,0
48051,2020,3,1,1,3,3,0
48051,2021,12,3,3,7,11,4
48051,2022,1,0,1,7,1,1
48051,2022,3,1,1,3,3,2
48051,2022,5,3,3,3,7,2
48051,2022,6,1,1,3,3,1
48051,2022,7,2,2,4,6,0
48051,2023,1,1,1,2,2,2
48051,2023,2,2,2,3,5,1
48051,2023,3,1,1,2,2,0
48051,2023,6,1,1,2,2,0
48051,2023,8,3,3,4,12,0
48051,2023,9,1,1,8,8,8
48051,2023,10,1,1,2,2,2
48051,2024,2,1,1,3,3,1
48051,2024,5,1,1,4,4,0
48051,2024,10,2,2,3,5,2
48051,2024,11,1,1,2,2,1
48051,2024,12,1,1,2,2,0
48051,2025,2,1,1,4,4,0
48051,2025,3,1,1,3,3,0
48051,2025,5,1,1,2,2,0
48051,2025,11,1,1,2,2,0
48051,2025,12,2,2,3,5,4
48053,2015,1,1,1,2,2,0
48053,2015,3,1,1,2,2,0
48053,2015,7,1,1,2,2,0
48053,2015,8,1,1,5,5,0
48053,2015,10,1,1,5,5,0
48053,2016,1,1,1,2,2,0
48053,2016,3,1,1,2,2,0
48053,2016,11,1,1,2,2,0
48053,2017,2,1,1,2,2,0
48053,2017,7,1,1,2,2,0
48053,2017,11,1,1,5,5,0
48053,2018,3,1,1,2,2,0
48053,2018,5,1,1,6,6,0
48053,2018,7,1,1,8,8,0
48053,2019,8,1,1,2,2,0
48053,2019,9,1,1,2,2,0
48053,2019,10,1,1,6,6,0
48053,2020,3,1,1,3,3,0
48053,2020,4,1,1,2,2,0
48053,2020,5,1,1,2,2,0
48053,2020,7,2,2,5,7,0
48053,2020,8,1,1,4,4,0
48053,2020,12,1,1,2,2,0
48053,2021,12,3,3,4,7,0
48053,2022,1,0,1,4,1,0
48053,2022,3,1,1,3,3,0
48053,2022,5,3,3,9,15,0
48053,2022,6,3,3,5,11,0
48053,2022,7,2,2,7,12,0
48053,2022,8,1,1,2,2,0
48053,2022,12,1,1,3,3,0
48053,2023,1,2,2,2,4,0
48053,2023,2,2,2,2,3,0
48053,2023,3,0,1,2,1,0
48053,2023,4,1,1,2,2,0
48053,2023,6,2,2,6,11,0
48053,2023,7,2,2,23,20,0
48053,2023,8,1,2,23,25,0
48053,2023,9,1,1,10,10,0
48053,2023,10,2,2,2,4,0
48053,2023,11,1,1,2,2,0
48053,2024,2,1,1,3,3,0
48053,2024,3,1,1,2,2,0
48053,2024,8,1,1,4,4,0
48053,2024,10,1,1,15,15,0
48053,2024,12,1,1,4,4,0
48053,2025,2,2,2,2,4,0
48053,2025,3,2,2,4,7,0
48053,2025,4,1,1,2,2,0
48053,2025,5,2,2,5,9,0
48053,2025,10,1,1,3,3,0
48053,2025,11,2,2,4,7,0
48053,2025,12,2,2,3,5,0
48055,2015,1,1,1,2,2,0
48055,2015,8,1,1,5,5,0
48055,2015,10,1,1,6,6,0
48055,2015,12,1,1,2,2,0
48055,2016,3,1,1,2,2,0
48055,2016,8,1,1,2,2,0
48055,2016,10,1,1,2,2,0
48055,2016,11,2,2,3,5,0
48055,2016,12,1,1,2,2,0
48055,2017,1,1,1,4,4,0
48055,2017,2,3,3,3,7,0
48055,2017,4,1,1,2,2,0
48055,2017,6,1,1,2,2,0
48055,2017,7,2,2,3,5,0
48055,2017,11,2,2,2,4,0
48055,2018,3,1,1,2,2,0
48055,2018,5,2,2,6,8,0
48055,2018,6,1,1,2,2,0
48055,2018,7,1,1,4,4,0
48055,2018,9,1,1,2,2,0
48055,2019,8,2,2,7,11,0
48055,2019,9,2,2,5,7,0
48055,2019,10,4,4,6,12,0
48055,2020,1,1,1,2,2,0
48055,2020,3,2,2,5,9,0
48055,2020,4,1,1,2,2,0
48055,2020,5,1,1,2,2,0
48055,2020,7,1,1,5,5,0
48055,2020,8,2,2,11,13,0
48055,2020,10,1,1,2,2,0
48055,2021,3,1,1,2,2,0
48055,2021,4,1,1,2,2,0
48055,2021,12,3,3,4,7,0
48055,2022,1,0,1,4,1,0
48055,2022,2,1,1,2,2,0
48055,2022,3,1,1,4,4,0
48055,2022,4,1,1,2,2,0
48055,2022,5,3,3,8,18,0
48055,2022,6,3,3,10,17,0
48055,2022,7,4,4,7,20,0
48055,2022,8,1,1,3,3,0
48055,2022,10,1,1,2,2,0
48055,2022,11,1,1,2,2,0
48055,2022,12,1,1,5,5,0
48055,2023,1,3,3,2,6,0
48055,2023,2,2,2,3,4,0
48055,2023,3,0,1,3,1,0
48055,2023,6,2,2,4,8,0
48055,2023,7,2,2,22,12,0
48055,2023,8,2,3,22,27,0
48055,2023,9,1,2,12,14,0
48055,2023,10,2,2,4,6,0
48055,2024,5,2,2,4,7,0
48055,2024,8,1,1,3,3,0
48055,2024,10,2,2,10,14,0
48055,2024,11,1,1,3,3,0
48055,2024,12,2,2,2,4,0
48055,2025,3,1,1,3,3,0
48055,2025,4,1,1,2,2,0
48055,2025,5,3,3,6,11,0
48055,2025,9,1,1,3,3,0
48055,2025,10,2,2,11,13,0
48055,2025,11,2,2,8,10,0
48055,2025,12,2,2,3,6,0
48057,2015,1,1,1,3,3,0
48057,2015,7,1,1,2,1,0
48057,2015,8,0,1,2,1,0
48057,2015,10,1,1,2,2,0
48057,2015,12,1,1,2,2,0
48057,2016,11,1,1,5,5,0
48057,2017,1,2,2,4,6,0
48057,2017,2,4,4,4,10,0
48057,2017,3,1,2,5,6,0
48057,2017,6,1,1,2,2,0
48057,2017,11,1,1,2,2,0
48057,2018,5,2,2,6,8,0
48057,2018,12,1,1,2,2,0
48057,2019,4,1,1,2,2,0
48057,2019,6,1,1,2,2,0
48057,2019,7,1,1,2,2,0
48057,2019,10,2,2,2,4,0
48057,2020,3,2,2,5,7,0
48057,2020,4,2,2,3,5,0
48057,2020,5,2,2,2,4,0
48057,2020,6,1,1,2,2,0
48057,2020,8,1,1,2,2,0
48057,2021,1,1,1,2,2,0
48057,2021,12,5,5,6,17,0
48057,2022,1,1,2,2,3,0
48057,2022,5,1,1,2,2,0
48057,2022,7,1,1,2,2,0
48057,2022,12,1,1,7,7,0
48057,2023,1,2,2,5,8,0
48057,2023,2,1,1,7,7,0
48057,2023,3,3,3,3,8,0
48057,2023,6,1,1,2,2,0
48057,2023,7,2,2,3,5,0
48057,2023,8,3,3,16,10,0
48057,2023,9,2,3,16,15,0
48057,2023,10,1,1,2,2,0
48057,2024,5,1,1,11,11,0
48057,2024,8,1,1,4,4,0
48057,2024,10,3,3,3,8,0
48057,2024,11,3,3,5,12,0
48057,2024,12,2,2,5,7,0
48057,2025,2,1,1,6,6,0
48057,2025,3,2,2,3,5,0
48057,2025,5,1,1,3,3,0
48057,2025,7,1,1,2,2,0
48057,2025,9,1,1,3,3,0
48057,2025,10,3,3,3,8,0
48057,2025,11,2,2,3,6,0
48057,2025,12,2,2,4,7,0
48059,2015,1,1,1,2,2,0
48059,2015,3,1,1,2,2,0
48059,2015,9,1,1,2,2,0
48059,2015,10,1,1,5,5,0
48059,2015,12,1,1,2,2,0
48059,2016,2,1,1,2,2,0
48059,2016,11,1,1,2,2,0
48059,2017,2,1,1,2,2,0
48059,2017,3,1,1,4,4,0
48059,2017,9,1,1,2,2,0
48059,2017,12,1,1,2,2,0
48059,2018,5,1,1,8,6,0
48059,2018,6,1,2,8,4,0
48059,2018,7,1,1,5,5,0
48059,2019,8,1,1,2,2,0
48059,2019,10,1,1,3,3,0
48059,2020,3,1,1,2,2,0
48059,2020,5,2,2,2,4,0
48059,2020,7,1,1,3,3,0
48059,2020,8,1,1,4,4,0
48059,2020,12,1,1,2,2,0
48059,2021,10,1,1,3,3,0
48059,2021,12,4,4,7,16,0
48059,2022,3,1,1,4,4,0
48059,2022,5,3,3,8,14,0
48059,2022,6,2,2,3,5,0
48059,2022,7,2,2,7,10,0
48059,2023,1,2,2,2,4,0
48059,2023,2,1,1,2,2,0
48059,2023,6,2,2,5,7,0
48059,2023,7,2,2,3,5,0
48059,2023,8,3,3,10,17,0
48059,2023,9,1,1,10,10,0
48059,2023,11,1,1,4,4,0
48059,2024,2,2,2,4,6,0
48059,2024,8,2,2,7,9,0
48059,2024,10,1,1,5,5,0
48059,2025,2,1,1,3,3,0
48059,2025,3,1,1,2,2,0
48059,2025,9,1,1,2,2,0
48059,2025,10,1,1,3,3,0
48059,2025,11,2,2,5,7,0
48059,2025,12,1,1,7,7,0
48061,2015,10,1,1,3,3,0
48061,2015,11,1,1,3,3,0
48061,2015,12,1,1,5,5,0
48061,2016,3,1,1,3,3,0
48061,2016,8,1,1,5,5,0
48061,2016,9,3,3,4,9,0
48061,2016,10,2,2,5,9,0
48061,2016,11,1,1,6,6,0
48061,2017,1,4,4,2,8,0
48061,2017,2,5,5,4,14,0
48061,2017,3,0,1,3,1,0
48061,2017,4,2,2,2,4,0
48061,2017,5,1,1,3,3,0
48061,2017,6,2,2,4,6,0
48061,2017,10,1,1,2,2,0
48061,2017,11,1,1,7,7,0
48061,2017,12,2,2,4,6,0
48061,2018,2,3,3,5,10,0
48061,2018,3,3,3,4,9,0
48061,2018,5,2,2,13,10,0
48061,2018,6,0,1,13,6,0
48061,2018,7,3,3,3,8,0
48061,2018,8,1,1,2,2,0
48061,2018,9,1,1,3,3,0
48061,2018,11,1,1,4,4,0
48061,2019,6,2,2,3,5,0
48061,2019,7,1,1,4,4,0
48061,2019,8,4,4,5,12,0
48061,2019,10,1,1,3,3,0
48061,2019,12,1,1,3,3,0
48061,2020,1,1,1,2,2,0
48061,2020,3,2,2,9,11,0
48061,2020,4,2,2,3,5,0
48061,2020,5,2,2,2,4,0
48061,2020,7,1,1,3,3,0
48061,2020,8,2,2,4,4,0
48061,2020,9,0,1,4,3,0
48061,2020,10,1,1,2,2,0
48061,2020,11,1,1,2,2,0
48061,2021,1,1,1,2,2,0
48061,2021,9,1,1,7,7,0
48061,2021,12,3,3,5,10,0
48061,2022,1,0,1,5,1,0
48061,2022,4,1,1,2,2,0
48061,2022,5,1,1,2,2,0
48061,2022,6,1,1,2,2,0
48061,2022,7,2,2,5,7,0
48061,2023,1,4,4,3,10,0
48061,2023,2,1,1,9,7,0
48061,2023,3,2,3,9,6,0
48061,2023,6,1,1,15,13,0
48061,2023,7,3,4,21,14,0
48061,2023,8,2,3,21,24,0
48061,2023,9,2,3,14,20,0
48061,2023,10,1,1,5,5,0
48061,2024,5,2,2,13,16,0
48061,2024,6,1,1,2,2,0
48061,2024,11,2,2,4,6,0
48061,2024,12,1,1,5,5,0
48061,2025,3,1,1,2,2,0
48061,2025,5,1,1,3,3,0
48061,2025,8,1,1,4,4,0
48061,2025,10,3,3,3,8,0
48061,2025,11,4,4,3,9,0
48061,2025,12,2,2,4,6,0
48063,2015,1,1,1,3,3,0
48063,2015,3,3,3,2,6,0
48063,2015,8,1,1,2,2,0
48063,2015,9,1,1,3,3,0
48063,2015,10,2,2,5,7,2
48063,2015,12,3,3,4,10,1
48063,2016,1,1,1,3,3,0
48063,2016,2,1,1,2,2,0
48063,2016,3,1,1,2,2,0
48063,2016,7,1,1,2,2,0
48063,2016,8,1,1,3,3,0
48063,2016,11,2,2,4,7,0
48063,2016,12,1,1,2,2,0
48063,2017,1,2,2,4,5,0
48063,2017,2,1,2,2,3,0
48063,2017,3,1,1,3,3,0
48063,2017,11,1,1,4,4,4
48063,2017,12,1,1,2,2,2
48063,2018,5,1,1,6,6,6
48063,2018,7,1,1,4,4,4
48063,2019,9,1,1,4,4,4
48063,2019,10,1,1,3,3,3
48063,2020,3,1,1,3,3,3
48063,2021,12,4,4,5,12,12
48063,2022,3,1,1,2,2,2
48063,2022,5,1,1,3,3,3
48063,2022,6,1,1,5,5,5
48063,2022,7,2,2,3,6,6
48063,2022,12,1,1,2,2,2
48063,2023,1,3,3,2,6,6
48063,2023,2,1,1,2,2,2
48063,2023,8,3,3,5,12,12
48063,2023,9,1,1,4,4,4
48063,2023,10,1,1,3,3,3
48063,2023,11,1,1,2,2,2
48063,2024,2,2,2,2,4,4
48063,2025,2,1,1,3,3,3
48063,2025,3,2,2,2,4,4
48063,2025,10,1,1,2,2,2
48063,2025,11,1,1,6,6,6
48063,2025,12,2,2,3,5,5
48065,2015,2,1,1,2,2,0
48065,2015,3,1,1,4,4,0
48065,2015,12,1,1,2,2,1
48065,2016,1,1,1,2,2,0
48065,2016,2,1,1,2,2,0
48065,2016,10,1,1,2,2,1
48065,2016,11,1,1,2,2,0
48065,2017,2,2,2,3,6,1
48065,2017,3,1,1,3,3,0
48065,2017,12,1,1,3,3,3
48065,2018,1,1,1,2,2,2
48065,2018,3,1,1,2,2,2
48065,2018,5,1,1,3,3,3
48065,2018,7,1,1,4,4,4
48065,2019,8,1,1,4,4,4
48065,2020,3,1,1,2,2,2
48065,2020,7,1,1,5,5,5
48065,2020,8,1,1,2,2,2
48065,2020,10,1,1,6,6,6
48065,2020,11,1,1,2,2,2
48065,2020,12,1,1,2,2,2
48065,2021,10,1,1,2,2,2
48065,2021,11,1,1,2,2,2
48065,2021,12,3,3,4,9,9
48065,2022,3,1,1,2,2,2
48065,2022,4,1,1,2,2,2
48065,2022,5,2,2,4,6,6
48065,2022,6,1,1,2,2,2
48065,2022,7,1,1,2,2,2
48065,2023,1,1,1,2,2,2
48065,2023,8,3,3,5,11,11
48065,2023,9,2,2,5,8,8
48065,2023,11,1,1,3,3,3
48065,2023,12,1,1,2,2,2
48065,2024,2,1,1,3,3,3
48065,2024,8,1,1,9,9,9
48065,2024,10,2,2,5,7,7
48065,2025,2,1,1,2,2,2
48065,2025,3,1,1,2,2,2
