county_fips,year,classified_dates,events_started
48207,2019,35,14
48207,2020,62,23
48207,2021,49,17
48207,2022,61,22
48207,2023,61,23
48207,2024,78,25
48207,2025,58,19
48209,2015,25,8
48209,2016,37,12
48209,2017,67,24
48209,2018,17,8
48209,2019,43,17
48209,2020,55,19
48209,2021,34,11
48209,2022,54,22
48209,2023,68,17
48209,2024,55,16
48209,2025,75,20
48211,2015,56,18
48211,2016,56,15
48211,2017,61,19
48211,2018,36,12
48211,2019,30,12
48211,2020,59,19
48211,2021,52,14
48211,2022,55,19
48211,2023,87,28
48211,2024,73,25
48211,2025,65,20
48213,2015,60,18
48213,2016,81,22
48213,2017,66,22
48213,2018,30,10
48213,2019,35,11
48213,2020,40,13
48213,2021,31,7
48213,2022,48,15
48213,2023,47,15
48213,2024,76,21
48213,2025,67,19
48215,2015,20,6
48215,2016,87,20
48215,2017,109,33
48215,2018,74,20
48215,2019,75,19
48215,2020,86,27
48215,2021,55,18
48215,2022,68,17
48215,2023,125,21
48215,2024,99,23
48215,2025,105,21
48217,2015,30,8
48217,2016,48,11
48217,2017,63,23
48217,2018,23,9
48217,2019,47,13
48217,2020,52,20
48217,2021,61,15
48217,2022,52,18
48217,2023,96,25
48217,2024,125,26
48217,2025,60,13
48219,2015,52,20
48219,2016,37,16
48219,2017,63,22
48219,2018,30,14
48219,2019,36,13
48219,2020,36,16
48219,2021,35,11
48219,2022,25,11
48219,2023,40,15
48219,2024,40,17
48219,2025,54,20
48221,2015,57,14
48221,2016,95,21
48221,2017,59,21
48221,2018,33,15
48221,2019,51,17
48221,2020,64,22
48221,2021,66,16
48221,2022,49,19
48221,2023,43,14
48221,2024,83,22
48221,2025,59,19
48223,2015,52,19
48223,2016,81,25
48223,2017,51,21
48223,2018,23,11
48223,2019,27,8
48223,2020,46,18
48223,2021,37,11
48223,2022,28,9
48223,2023,46,15
48223,2024,73,21
48223,2025,60,15
48225,2015,86,17
48225,2016,112,24
48225,2017,67,19
48225,2018,47,15
48225,2019,45,12
48225,2020,46,14
48225,2021,49,14
48225,2022,40,15
48225,2023,53,16
48225,2024,82,23
48225,2025,52,12
48227,2015,51,15
48227,2016,62,17
48227,2017,62,17
48227,2018,37,16
48227,2019,46,16
48227,2020,55,21
48227,2021,49,16
48227,2022,27,11
48227,2023,44,13
48227,2024,67,23
48227,2025,68,20
48229,2015,90,26
48229,2016,94,22
48229,2017,123,28
48229,2018,88,26
48229,2019,74,25
48229,2020,72,24
48229,2021,92,30
48229,2022,70,25
48229,2023,132,41
48229,2024,119,31
48229,2025,111,29
48231,2015,65,19
48231,2016,95,23
48231,2017,67,22
48231,2018,55,18
48231,2019,47,13
48231,2020,58,19
48231,2021,52,13
48231,2022,58,21
48231,2023,50,16
48231,2024,85,24
48231,2025,61,16
48233,2015,64,22
48233,2016,97,28
48233,2017,101,29
48233,2018,101,30
48233,2019,86,20
48233,2020,97,28
48233,2021,91,29
48233,2022,73,24
48233,2023,112,23
48233,2024,100,28
48233,2025,75,20
48235,2015,57,19
48235,2016,76,24
48235,2017,73,26
48235,2018,45,19
48235,2019,58,22
48235,2020,65,25
48235,2021,59,18
48235,2022,53,19
48235,2023,60,21
48235,2024,66,19
48235,2025,61,16
48237,2015,52,18
48237,2016,73,23
48237,2017,58,22
48237,2018,48,16
48237,2019,27,11
48237,2020,52,20
48237,2021,39,12
48237,2022,47,20
48237,2023,60,24
48237,2024,57,18
48237,2025,53,18
48239,2015,49,13
48239,2016,74,15
48239,2017,81,22
48239,2018,41,12
48239,2019,53,16
48239,2020,73,22
48239,2021,54,14
48239,2022,90,20
48239,2023,140,19
48239,2024,107,26
48239,2025,96,22
48241,2015,72,17
48241,2016,89,21
48241,2017,84,20
48241,2018,70,21
48241,2019,58,19
48241,2020,50,17
48241,2021,46,14
48241,2022,96,23
48241,2023,138,28
48241,2024,65,24
48241,2025,57,16
48243,2015,88,26
48243,2016,108,24
48243,2017,102,27
48243,2018,97,29
48243,2019,79,26
48243,2020,88,27
48243,2021,82,26
48243,2022,33,12
48243,2023,83,20
48243,2024,78,24
48243,2025,87,23
48245,2015,77,17
48245,2016,83,22
48245,2017,89,20
48245,2018,63,15
48245,2019,58,18
48245,2020,46,15
48245,2021,48,12
48245,2022,56,17
48245,2023,90,23
48245,2024,96,26
48245,2025,70,15
48247,2015,17,6
48247,2016,35,11
48247,2017,37,15
48247,2018,9,4
48247,2019,18,5
48247,2020,20,8
48247,2021,34,9
48247,2022,27,7
48247,2023,87,20
48247,2024,44,13
48247,2025,54,13
48249,2015,24,7
48249,2016,64,17
48249,2017,95,28
48249,2018,37,11
48249,2019,61,16
48249,2020,68,22
48249,2021,52,13
48249,2022,78,20
48249,2023,132,20
48249,2024,78,20
48249,2025,84,20
48251,2015,30,9
48251,2016,45,12
48251,2017,45,15
48251,2018,17,7
48251,2019,20,7
