event_id,county_fips,county_name,event_start_date,event_end_date,event_duration_days,peak_hi_proxy_f,mean_hi_proxy_f,peak_exceedance_f,cumulative_exceedance_f,definition_id,construct_label,reference_method
48_303_2019_001_HI85_2D_FIXED7914,48303,Lubbock,2019-03-28,2019-03-29,2.0,83.27009733506057,82.19517756647161,3.214335864188783,4.04213680928207,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2019_002_HI85_2D_FIXED7914,48303,Lubbock,2019-04-09,2019-04-10,2.0,86.53976212630188,85.31646313196468,3.904769989780121,5.353203583512922,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2019_003_HI85_2D_FIXED7914,48303,Lubbock,2019-04-27,2019-04-28,2.0,87.66134332384192,87.21921854277184,2.662382059362983,4.316109702195902,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2019_004_HI85_2D_FIXED7914,48303,Lubbock,2019-07-18,2019-07-19,2.0,98.07018839043648,97.71071577310347,1.1262676558818043,1.567344890724982,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2019_005_HI85_2D_FIXED7914,48303,Lubbock,2019-08-07,2019-08-12,6.0,98.91630821450292,97.5817598947428,2.704197598878082,7.424580261872904,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2019_006_HI85_2D_FIXED7914,48303,Lubbock,2019-08-16,2019-08-19,4.0,101.15365024736458,99.00011483574454,5.410154880686278,12.995618213776822,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2019_007_HI85_2D_FIXED7914,48303,Lubbock,2019-08-25,2019-08-26,2.0,102.5608634131906,102.24960293273213,8.035271436920254,15.300887575051945,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2019_008_HI85_2D_FIXED7914,48303,Lubbock,2019-09-18,2019-09-19,2.0,90.4985799950654,90.44481151202461,1.0986972839973532,2.109613442111481,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2019_009_HI85_2D_FIXED7914,48303,Lubbock,2019-09-25,2019-09-27,3.0,89.91464448043452,89.61091286751657,2.203562929739846,5.512934857507915,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2020_001_HI85_2D_FIXED7914,48303,Lubbock,2020-03-25,2020-03-26,2.0,86.17641445885974,84.87076644004279,6.2840726859639915,10.056360552284431,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2020_002_HI85_2D_FIXED7914,48303,Lubbock,2020-04-07,2020-04-08,2.0,82.3258367325805,82.2958009259754,0.3846692323226506,0.4041824846872544,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2020_003_HI85_2D_FIXED7914,48303,Lubbock,2020-04-27,2020-04-28,2.0,89.07250282091763,87.41471378810002,3.949136702048804,4.70710019285228,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2020_004_HI85_2D_FIXED7914,48303,Lubbock,2020-05-01,2020-05-04,4.0,92.58256919404428,90.44705767029757,6.5210762179585515,15.977605330732501,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2020_005_HI85_2D_FIXED7914,48303,Lubbock,2020-05-18,2020-05-19,2.0,94.96694708364224,94.00764612647254,4.7076902095387965,7.821248389389027,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2020_006_HI85_2D_FIXED7914,48303,Lubbock,2020-07-08,2020-07-14,7.0,101.72736669108626,99.91086818334573,4.63387545724737,19.660775129581438,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2020_007_HI85_2D_FIXED7914,48303,Lubbock,2020-08-12,2020-08-15,4.0,100.2677861604398,98.67544513806553,4.149246488897035,10.289815495206227,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2020_008_HI85_2D_FIXED7914,48303,Lubbock,2020-09-25,2020-09-26,2.0,94.17248734765036,91.18668329256923,6.461405796955688,6.644077099819313,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2020_009_HI85_2D_FIXED7914,48303,Lubbock,2020-10-09,2020-10-11,3.0,89.86067280461495,87.88163476383427,5.0771031963382995,9.513155078599866,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2020_010_HI85_2D_FIXED7914,48303,Lubbock,2020-10-13,2020-10-14,2.0,89.20745441612667,86.94898353748329,5.695551611358184,6.756500445129419,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2020_011_HI85_2D_FIXED7914,48303,Lubbock,2020-10-20,2020-10-22,3.0,85.00022184818918,84.04481748339094,3.9755047987016496,8.428645731785423,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2020_012_HI85_2D_FIXED7914,48303,Lubbock,2020-11-04,2020-11-05,2.0,83.55374897524916,82.99765249110578,5.4939564753895525,10.344418763851934,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2021_001_HI85_2D_FIXED7914,48303,Lubbock,2021-06-07,2021-06-13,7.0,102.55277022627274,97.60445218414046,7.206300048018051,17.6869093813919,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2021_002_HI85_2D_FIXED7914,48303,Lubbock,2021-08-08,2021-08-09,2.0,97.37755241816004,96.96122066409492,0.9547174442283932,1.0517464059243196,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2021_003_HI85_2D_FIXED7914,48303,Lubbock,2021-09-19,2021-09-20,2.0,93.74186448886024,91.83451672879619,4.7269313523630245,5.361754576108709,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2021_004_HI85_2D_FIXED7914,48303,Lubbock,2021-10-07,2021-10-09,3.0,90.9438658351361,88.68729429597134,5.9522247229704845,10.512039253510892,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2021_005_HI85_2D_FIXED7914,48303,Lubbock,2021-10-23,2021-10-26,4.0,85.36466632876417,84.03604402228456,4.6736985723233175,13.736961028230382,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2022_001_HI85_2D_FIXED7914,48303,Lubbock,2022-03-27,2022-03-29,3.0,85.73815356183316,83.95461394829927,5.682392090961372,11.558081653002404,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2022_002_HI85_2D_FIXED7914,48303,Lubbock,2022-04-20,2022-04-21,2.0,87.3666696750696,87.15893922202102,3.5415124997830105,6.82731313543465,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2022_003_HI85_2D_FIXED7914,48303,Lubbock,2022-05-06,2022-05-12,7.0,92.66948044893977,90.40010850089816,5.237802125266981,19.36491669578325,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2022_004_HI85_2D_FIXED7914,48303,Lubbock,2022-05-14,2022-05-15,2.0,92.4181028174586,91.11392525935915,3.237278803325694,4.109096505192099,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2022_005_HI85_2D_FIXED7914,48303,Lubbock,2022-05-17,2022-05-19,3.0,92.92191660537728,91.77698606325889,3.081281933905231,5.296279654748574,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2022_006_HI85_2D_FIXED7914,48303,Lubbock,2022-06-10,2022-06-12,3.0,99.08757002494264,97.457420929357,3.741099846687945,6.571014428503503,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2022_007_HI85_2D_FIXED7914,48303,Lubbock,2022-07-18,2022-07-20,3.0,99.00877135399638,98.00000794450189,2.098605433069096,3.240416239448791,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2022_008_HI85_2D_FIXED7914,48303,Lubbock,2022-08-03,2022-08-04,2.0,97.91637831400952,97.8920809770236,1.3606107839556358,2.6910353410631984,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2022_009_HI85_2D_FIXED7914,48303,Lubbock,2022-09-16,2022-09-18,3.0,90.70005706027264,90.3693462503237,0.5578692111878354,1.5620103673164323,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2022_010_HI85_2D_FIXED7914,48303,Lubbock,2022-10-22,2022-10-23,2.0,82.29769956610124,81.77360270277426,1.6067318096603884,1.83152059962012,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2023_001_HI85_2D_FIXED7914,48303,Lubbock,2023-04-18,2023-04-19,2.0,84.4682283005684,84.32354127697815,1.1397421926918696,1.8549535247827436,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2023_002_HI85_2D_FIXED7914,48303,Lubbock,2023-05-08,2023-05-09,2.0,88.36567191917366,87.97304463265914,0.7381568118137096,0.8701311596486363,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2023_003_HI85_2D_FIXED7914,48303,Lubbock,2023-06-19,2023-06-21,3.0,98.82180792059536,97.69864207914917,2.248766790412077,3.4866218199138217,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2023_004_HI85_2D_FIXED7914,48303,Lubbock,2023-06-26,2023-06-27,2.0,99.70942653915434,98.48960570152916,2.6043996033324817,2.833027490132338,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2023_005_HI85_2D_FIXED7914,48303,Lubbock,2023-07-10,2023-07-14,5.0,105.37164123991413,101.78426972965059,8.270559769054884,23.406159164450003,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2023_006_HI85_2D_FIXED7914,48303,Lubbock,2023-07-16,2023-07-19,4.0,99.87723666940931,98.65594420493942,2.933315934854633,6.879539019417095,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2023_007_HI85_2D_FIXED7914,48303,Lubbock,2023-08-04,2023-08-06,3.0,98.58619980460033,98.16640460221792,2.055016679024405,4.979570454993194,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2023_008_HI85_2D_FIXED7914,48303,Lubbock,2023-08-10,2023-08-13,4.0,101.41054921162812,99.63017116716136,5.198438596003285,13.657961955938745,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2023_009_HI85_2D_FIXED7914,48303,Lubbock,2023-08-16,2023-08-18,3.0,100.00250867623312,97.99862801405271,4.184645412190477,6.600535896413007,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2023_010_HI85_2D_FIXED7914,48303,Lubbock,2023-09-04,2023-09-05,2.0,95.92532374518106,95.15466543494708,2.789392066961142,3.801521997780654,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2023_011_HI85_2D_FIXED7914,48303,Lubbock,2023-09-07,2023-09-08,2.0,99.71786362874673,98.79207232721546,7.089666919258562,12.085024957397422,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2023_012_HI85_2D_FIXED7914,48303,Lubbock,2023-09-19,2023-09-20,2.0,92.36938608699168,91.564254472562,3.077040342005219,4.8212300636403,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2023_013_HI85_2D_FIXED7914,48303,Lubbock,2023-09-22,2023-09-24,3.0,94.69986297662504,92.58626492075824,6.0613850576051505,12.627002003322843,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2023_014_HI85_2D_FIXED7914,48303,Lubbock,2023-09-27,2023-09-29,3.0,88.32570806842756,88.15794399742997,1.0969490989681105,2.1501410907141434,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2023_015_HI85_2D_FIXED7914,48303,Lubbock,2023-10-20,2023-10-21,2.0,84.22513292735617,83.50116559936424,2.9942442995029666,4.321241529828626,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2023_016_HI85_2D_FIXED7914,48303,Lubbock,2023-11-06,2023-11-08,3.0,83.45322517979811,83.2413461059874,6.511673096844262,18.660047842712174,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2024_001_HI85_2D_FIXED7914,48303,Lubbock,2024-04-13,2024-04-15,3.0,84.6480523796901,84.26741258733682,1.6381024167313853,3.904087163839577,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2024_002_HI85_2D_FIXED7914,48303,Lubbock,2024-04-23,2024-04-25,3.0,88.6070312339604,87.22316217920935,4.374008747811587,8.570930515575569,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2024_003_HI85_2D_FIXED7914,48303,Lubbock,2024-04-30,2024-05-01,2.0,89.54686943014872,88.13754915283158,3.485376454062987,4.298629109218723,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2024_004_HI85_2D_FIXED7914,48303,Lubbock,2024-05-18,2024-05-19,2.0,91.33644101247882,90.84343400042346,1.0771841383753724,1.492824137290853,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2024_005_HI85_2D_FIXED7914,48303,Lubbock,2024-06-06,2024-06-07,2.0,96.991414035479,95.88240956221418,2.5117100733020976,2.7680107727500456,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2024_006_HI85_2D_FIXED7914,48303,Lubbock,2024-06-25,2024-06-30,6.0,100.69103355896618,98.66577613177678,3.6498765818620598,9.369559848109432,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2024_007_HI85_2D_FIXED7914,48303,Lubbock,2024-07-31,2024-08-01,2.0,100.6995859310005,99.20162351529302,3.9803790781189576,4.983233891617999,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2024_008_HI85_2D_FIXED7914,48303,Lubbock,2024-08-07,2024-08-08,2.0,100.36235721606091,99.45894696914144,3.914497267727043,6.0189328467944705,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2024_009_HI85_2D_FIXED7914,48303,Lubbock,2024-08-15,2024-08-17,3.0,98.42814493904612,97.74598012815336,2.43449613221307,5.5924387985602095,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2024_010_HI85_2D_FIXED7914,48303,Lubbock,2024-08-20,2024-08-24,5.0,99.4575309370438,97.8853628382791,4.634028828421108,13.435646536692417,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2024_011_HI85_2D_FIXED7914,48303,Lubbock,2024-09-13,2024-09-14,2.0,95.1652112295102,93.83544511475813,4.2217748606819185,6.124087508680361,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2024_012_HI85_2D_FIXED7914,48303,Lubbock,2024-09-18,2024-09-21,4.0,96.2364085426982,91.73023264532299,6.944062797711737,10.307216809393424,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2024_013_HI85_2D_FIXED7914,48303,Lubbock,2024-10-03,2024-10-04,2.0,87.09218581852895,86.77997131589116,1.1136580238140965,1.3773685001364697,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2024_014_HI85_2D_FIXED7914,48303,Lubbock,2024-10-08,2024-10-13,6.0,90.2696063639964,87.39635331492127,6.177977189583345,17.33713565826831,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2024_015_HI85_2D_FIXED7914,48303,Lubbock,2024-10-21,2024-10-24,4.0,88.71836176006894,86.11591599814443,8.061249357656806,20.859978156384017,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2024_016_HI85_2D_FIXED7914,48303,Lubbock,2024-10-27,2024-10-30,4.0,86.0389630173041,83.33659277300166,5.753131569335039,13.847011446553907,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2025_001_HI85_2D_FIXED7914,48303,Lubbock,2025-02-05,2025-02-07,3.0,82.94970143438961,81.79625718633774,14.118423343431289,39.64024667221325,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2025_002_HI85_2D_FIXED7914,48303,Lubbock,2025-03-24,2025-03-25,2.0,84.26026978886253,82.52277680740812,4.467439233957151,5.615659234594403,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2025_003_HI85_2D_FIXED7914,48303,Lubbock,2025-03-28,2025-03-29,2.0,82.01373002469663,81.37924429473284,1.9579685538248413,2.4102702658045416,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2025_004_HI85_2D_FIXED7914,48303,Lubbock,2025-04-12,2025-04-13,2.0,88.60828736748923,87.88293995194977,5.901358809760495,10.299119925219443,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2025_005_HI85_2D_FIXED7914,48303,Lubbock,2025-04-16,2025-04-17,2.0,87.54594757371693,86.12221353757033,4.275508475804244,5.7277857769943665,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2025_006_HI85_2D_FIXED7914,48303,Lubbock,2025-04-27,2025-04-28,2.0,86.79263923999865,86.4016384206119,1.6692731211298195,2.680949457876025,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2025_007_HI85_2D_FIXED7914,48303,Lubbock,2025-05-22,2025-05-25,4.0,95.97970217223454,93.5570292064339,4.3391825301113585,8.55991121079525,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2025_008_HI85_2D_FIXED7914,48303,Lubbock,2025-06-16,2025-06-17,2.0,100.28473274638988,98.45985761118739,4.0332722944609,4.454223972743264,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2025_009_HI85_2D_FIXED7914,48303,Lubbock,2025-07-20,2025-07-21,2.0,97.83482382802757,97.80245354490891,0.9403782951646633,1.8049406183800158,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2025_010_HI85_2D_FIXED7914,48303,Lubbock,2025-08-05,2025-08-10,6.0,99.1652826363288,98.09274344358745,2.6340995107528755,9.981908390080491,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2025_011_HI85_2D_FIXED7914,48303,Lubbock,2025-09-21,2025-09-22,2.0,94.18701652205053,92.13330262751846,5.548538603030636,6.809356282553438,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2025_012_HI85_2D_FIXED7914,48303,Lubbock,2025-10-02,2025-10-03,2.0,88.19163748376967,87.34073533553949,1.5954575480140818,1.881244398392397,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_303_2025_013_HI85_2D_FIXED7914,48303,Lubbock,2025-11-13,2025-11-15,3.0,84.24396049950447,83.34799578763061,9.984443699004473,26.32508339239179,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_453_2015_001_HI85_2D_FIXED7914,48453,Travis (Austin),2015-03-24,2015-03-25,2.0,82.60357918857967,82.35540190720303,0.9711338294536773,1.594435622460054,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_453_2015_002_HI85_2D_FIXED7914,48453,Travis (Austin),2015-04-02,2015-04-03,2.0,85.80154857346173,84.77220791546382,2.839018858783021,3.741683344831145,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_453_2015_003_HI85_2D_FIXED7914,48453,Travis (Austin),2015-06-12,2015-06-13,2.0,101.36313567342734,100.72043840228005,1.1575597748731354,1.2194226948308966,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_453_2016_001_HI85_2D_FIXED7914,48453,Travis (Austin),2016-03-14,2016-03-17,4.0,87.12184142974824,84.18326615034019,6.724925182645649,15.1528141763376,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_453_2016_002_HI85_2D_FIXED7914,48453,Travis (Austin),2016-06-12,2016-06-14,3.0,101.6157384689034,101.28650600209102,1.532907736963054,3.374791157100617,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_453_2016_003_HI85_2D_FIXED7914,48453,Travis (Austin),2016-07-03,2016-07-09,7.0,104.81539884589212,103.92036445697576,2.5716683716996016,11.567787451482161,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_453_2016_004_HI85_2D_FIXED7914,48453,Travis (Austin),2016-07-12,2016-07-14,3.0,103.62901010260224,103.02564433046614,1.0014848627102424,1.249355571297457,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_453_2016_005_HI85_2D_FIXED7914,48453,Travis (Austin),2016-09-17,2016-09-23,7.0,102.05828773367315,100.39561930079387,4.154409553605859,16.814837777146522,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_453_2016_006_HI85_2D_FIXED7914,48453,Travis (Austin),2016-10-05,2016-10-06,2.0,95.89880637935698,94.8057538742445,3.4870035789839022,4.370242340764136,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_453_2016_007_HI85_2D_FIXED7914,48453,Travis (Austin),2016-10-15,2016-10-19,5.0,95.0022791779494,93.5400962863467,7.000948174295672,23.537026813534,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_453_2016_008_HI85_2D_FIXED7914,48453,Travis (Austin),2016-10-31,2016-11-02,3.0,89.2954025612498,87.20252050051444,5.501424276907613,8.990832659819219,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_453_2016_009_HI85_2D_FIXED7914,48453,Travis (Austin),2016-11-15,2016-11-17,3.0,82.08035223988871,81.5923240144888,1.798371010794952,3.21465252270616,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_453_2017_001_HI85_2D_FIXED7914,48453,Travis (Austin),2017-02-07,2017-02-08,2.0,81.65383791243283,80.88991368957781,6.928618307432842,12.651344714155627,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_453_2017_002_HI85_2D_FIXED7914,48453,Travis (Austin),2017-02-11,2017-02-12,2.0,81.13957246029442,80.72765301180044,5.875625709294425,10.823468464850876,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_453_2017_003_HI85_2D_FIXED7914,48453,Travis (Austin),2017-02-18,2017-02-19,2.0,82.58504445768676,81.35368462729798,5.974195844486758,9.839594410195943,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_453_2017_004_HI85_2D_FIXED7914,48453,Travis (Austin),2017-02-22,2017-02-24,3.0,85.21996467764335,82.31992331490837,7.518381739043349,13.83618184112511,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_453_2017_005_HI85_2D_FIXED7914,48453,Travis (Austin),2017-03-17,2017-03-24,8.0,82.8510099060245,82.18028110751146,1.9747687413440644,9.121553738653688,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_453_2017_006_HI85_2D_FIXED7914,48453,Travis (Austin),2017-03-26,2017-03-28,3.0,85.13502283524306,84.07475454947846,3.263996900468257,6.604562601559834,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_453_2017_007_HI85_2D_FIXED7914,48453,Travis (Austin),2017-04-28,2017-04-29,2.0,94.14845321540189,91.43341012335435,5.704678809603095,6.305204605325784,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_453_2017_008_HI85_2D_FIXED7914,48453,Travis (Austin),2017-07-02,2017-07-04,3.0,103.3526924611383,102.75927493027716,1.1798968205893061,1.7780789996952535,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_453_2017_009_HI85_2D_FIXED7914,48453,Travis (Austin),2017-07-22,2017-07-23,2.0,104.17652025940372,103.89998783024348,1.0120430588865048,1.4447169110180624,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_453_2017_010_HI85_2D_FIXED7914,48453,Travis (Austin),2017-08-06,2017-08-07,2.0,106.27550192589914,106.10549113233843,2.2628942007836486,4.185766814445884,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_453_2017_011_HI85_2D_FIXED7914,48453,Travis (Austin),2017-08-16,2017-08-17,2.0,106.53316369177918,105.59161586049876,2.197232196377996,2.527029533479265,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_453_2017_012_HI85_2D_FIXED7914,48453,Travis (Austin),2017-09-20,2017-09-21,2.0,99.40323804420603,99.18384498985833,1.6817930242596475,2.7423667797029907,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_453_2017_013_HI85_2D_FIXED7914,48453,Travis (Austin),2017-11-03,2017-11-06,4.0,87.6821949819379,86.42153156562873,4.096353186131779,13.134002514499514,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_453_2017_014_HI85_2D_FIXED7914,48453,Travis (Austin),2017-11-17,2017-11-18,2.0,82.8484020516435,81.85737542759597,2.5664208225497447,3.2651908763109816,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_453_2018_001_HI85_2D_FIXED7914,48453,Travis (Austin),2018-03-16,2018-03-18,3.0,84.7304654910401,82.60539837081649,4.204569752080204,6.158403910014314,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_453_2018_002_HI85_2D_FIXED7914,48453,Travis (Austin),2018-05-26,2018-05-27,2.0,96.9099039057871,96.5477607512644,1.1184045184696885,1.1304962283426505,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_453_2018_003_HI85_2D_FIXED7914,48453,Travis (Austin),2018-06-23,2018-06-24,2.0,101.69994104236692,101.64064391383204,0.5039240377699912,0.8384824413747936,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_453_2018_004_HI85_2D_FIXED7914,48453,Travis (Austin),2018-08-16,2018-08-20,5.0,105.55803692866417,105.01579100299902,1.2952048821161526,3.6361970171282394,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_453_2018_005_HI85_2D_FIXED7914,48453,Travis (Austin),2018-08-27,2018-08-28,2.0,103.93894013591684,103.79830850999247,0.5806551603756844,0.7694182261528937,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
