event_id,county_fips,county_name,climate_division,event_start_date,event_end_date,event_duration_days,peak_hi_proxy_f,mean_hi_proxy_f,peak_exceedance_f,mean_exceedance_f,cumulative_exceedance_f,n_suspicious_days,n_days_hi_ge_95f,n_days_hi_ge_100f,n_days_hi_ge_103f,n_days_tmax_ge_95f,n_days_tmax_ge_100f,event_contains_suspicious_day,peak_day_qc_status,peak_hi_date,peak_exceedance_date,any_day_hi_ge_95f,any_day_hi_ge_100f,any_day_hi_ge_103f,definition_id,construct_label,metric,reference_method,season,floor_variable,floor_value,minimum_duration,comparison_operator
48_061_2018_001_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2018-06-01,2018-06-06,6,107.3420469372786,105.66585467777715,5.839588363676711,4.555480927807719,27.332885566846315,0,6,6,6,6,0,False,valid,2018-06-06,2018-06-06,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
48_061_2018_002_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2018-06-08,2018-06-12,5,105.52999448311036,104.20366453112358,3.3878189398107565,2.1969415487352677,10.984707743676339,0,5,5,4,3,0,False,valid,2018-06-11,2018-06-11,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
48_061_2018_003_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2018-06-22,2018-06-24,3,105.16423375253964,104.04066431114563,1.9543532995043478,0.8135699148699302,2.4407097446097907,0,3,3,3,0,0,False,valid,2018-06-23,2018-06-23,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
48_061_2018_004_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2018-06-27,2018-07-01,5,106.48678601462962,104.97199624985419,3.276905561594319,1.7810304847035952,8.905152423517976,0,5,5,5,1,0,False,valid,2018-06-29,2018-06-29,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
48_061_2018_005_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2018-07-17,2018-07-24,8,114.04753384103832,107.49965656021826,9.40069842433438,3.296534054177176,26.372272433417407,0,8,8,8,8,2,False,valid,2018-07-24,2018-07-24,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
48_061_2018_006_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2018-07-27,2018-07-31,5,108.67324858229422,107.67894713493138,3.6230693533825473,2.6667529638484466,13.333764819242234,0,5,5,5,5,0,False,valid,2018-07-29,2018-07-29,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
48_061_2018_007_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2018-08-20,2018-08-21,2,108.61215379790988,108.52406183451359,2.4358975698014405,2.359631492958947,4.719262985917894,0,2,2,2,2,0,False,valid,2018-08-20,2018-08-20,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
48_061_2018_008_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2018-08-25,2018-08-29,5,107.55831567629409,106.51260630228262,1.932962020206503,0.9196007017614732,4.598003508807366,0,5,5,5,5,0,False,valid,2018-08-27,2018-08-27,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
48_061_2018_009_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2018-09-02,2018-09-03,2,109.20680529194658,107.48779490727664,4.3180256356841795,2.658664969456737,5.317329938913474,0,2,2,2,2,0,False,valid,2018-09-02,2018-09-02,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
48_061_2018_010_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2018-09-25,2018-09-26,2,104.85783528362276,103.55305116364127,3.790142805943205,2.379461526369539,4.758923052739078,0,2,2,1,0,0,False,valid,2018-09-26,2018-09-26,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
48_061_2019_001_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2019-06-06,2019-06-10,5,108.7895725836692,105.26861639411091,7.0121221918431615,3.367993707805121,16.839968539025605,0,5,5,5,3,0,False,valid,2019-06-07,2019-06-07,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
48_061_2019_002_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2019-06-15,2019-06-16,2,105.82133901663158,105.82041527999726,2.906181880286084,2.867679646840756,5.735359293681512,0,2,2,2,0,0,False,valid,2019-06-15,2019-06-15,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
48_061_2019_003_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2019-06-18,2019-06-24,7,111.08369252243112,109.4169349832282,7.869735825818623,6.156697113572657,43.096879795008604,0,7,7,7,3,0,False,valid,2019-06-20,2019-06-20,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
48_061_2019_004_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2019-06-26,2019-06-27,2,104.43559782897756,103.98908144940839,1.1238910901709573,0.6950432426492554,1.3900864852985109,0,2,2,2,0,0,False,valid,2019-06-26,2019-06-26,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
48_061_2019_005_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2019-07-07,2019-07-17,11,108.63757675419916,105.82856716165237,4.930032972848821,2.1738660075536598,23.912526083090256,0,11,11,11,9,0,False,valid,2019-07-13,2019-07-13,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
48_061_2019_006_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2019-07-19,2019-07-21,3,106.15160102346836,105.58681965716868,2.0036356570929144,1.378576271807816,4.135728815423448,0,3,3,3,3,0,False,valid,2019-07-19,2019-07-19,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
48_061_2019_007_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2019-08-06,2019-08-19,14,113.9222215725204,110.05508898733567,7.744149648355759,3.9117132891457707,54.76398604804079,0,14,14,14,14,0,False,valid,2019-08-12,2019-08-12,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
48_061_2019_008_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2019-08-23,2019-08-30,8,114.20624235504944,109.70862613918185,8.352660183974123,3.9497658143615766,31.598126514892613,0,8,8,8,8,0,False,valid,2019-08-26,2019-08-26,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
48_061_2019_009_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2019-09-17,2019-09-22,6,107.00599581382347,103.86879976791097,4.707606782775358,1.778067683469878,10.668406100819269,0,6,6,2,0,0,False,valid,2019-09-18,2019-09-18,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
48_061_2019_010_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2019-09-25,2019-09-30,6,108.4471356483356,104.1173569309392,7.848057451743941,3.3893934462646627,20.336360677587976,0,6,6,4,1,0,False,valid,2019-09-28,2019-09-28,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
48_061_2020_001_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2020-06-08,2020-06-10,3,106.78463662458348,104.8480794801326,4.656372758360661,2.696707552476672,8.090122657430015,0,3,3,3,0,0,False,valid,2020-06-09,2020-06-09,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
48_061_2020_002_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2020-06-22,2020-06-23,2,107.39497058838823,106.18387966708721,3.9502046738430323,2.7338199829737846,5.467639965947569,0,2,2,2,0,0,False,valid,2020-06-22,2020-06-22,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
48_061_2020_003_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2020-07-12,2020-07-16,5,105.8254695830175,104.76319339094448,2.0459470122825394,0.8279416406222765,4.1397082031113825,0,5,5,5,5,0,False,valid,2020-07-12,2020-07-12,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
48_061_2020_004_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2020-08-21,2020-08-22,2,107.47550757805628,107.2902161222134,1.0586913185621967,0.8956535604582427,1.7913071209164855,0,2,2,2,2,0,False,valid,2020-08-21,2020-08-21,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
