county_fips,year,classified_assessment_dates
48191,2016,15
48191,2017,11
48191,2018,16
48191,2019,20
48191,2020,27
48191,2021,8
48191,2022,45
48191,2023,37
48191,2024,38
48191,2025,8
48193,1980,65
48193,1981,10
48193,1982,21
48193,1983,14
48193,1984,19
48193,1985,32
48193,1986,9
48193,1987,14
48193,1988,9
48193,1989,5
48193,1992,2
48193,1993,25
48193,1994,8
48193,1995,6
48193,1996,17
48193,1997,13
48193,1998,52
48193,1999,20
48193,2000,40
48193,2001,29
48193,2002,2
48193,2003,8
48193,2005,2
48193,2006,35
48193,2008,12
48193,2009,23
48193,2010,24
48193,2011,76
48193,2012,23
48193,2013,11
48193,2014,5
48193,2015,25
48193,2016,23
48193,2017,9
48193,2018,39
48193,2019,22
48193,2020,23
48193,2022,65
48193,2023,82
48193,2024,37
48195,1979,4
48195,1980,35
48195,1981,21
48195,1982,6
48195,1983,22
48195,1984,4
48195,1985,11
48195,1986,15
48195,1987,7
48195,1988,6
48195,1989,4
48195,1990,23
48195,1991,2
48195,1992,5
48195,1993,7
48195,1994,9
48195,1995,10
48195,1996,9
48195,1997,12
48195,1998,23
48195,1999,19
48195,2000,39
48195,2001,39
48195,2002,8
48195,2003,25
48195,2005,4
48195,2006,22
48195,2007,9
48195,2008,2
48195,2009,12
48195,2010,11
48195,2011,51
48195,2012,26
48195,2013,16
48195,2014,7
48195,2015,10
48195,2016,14
48195,2017,11
48195,2018,7
48195,2019,18
48195,2020,19
48195,2021,15
48195,2022,33
48195,2023,23
48195,2024,29
48195,2025,13
48197,1980,48
48197,1981,20
48197,1982,2
48197,1983,30
48197,1984,13
48197,1985,10
48197,1986,11
48197,1989,7
48197,1990,12
48197,1991,5
48197,1993,25
48197,1994,12
48197,1995,7
48197,1996,12
48197,1997,6
48197,1998,54
48197,1999,23
48197,2000,41
48197,2001,39
48197,2002,11
48197,2003,21
48197,2004,2
48197,2005,5
48197,2006,34
48197,2008,5
48197,2009,6
48197,2010,1
48197,2011,69
48197,2012,19
48197,2013,11
48197,2015,3
48197,2016,7
48197,2018,8
48197,2019,13
48197,2020,19
48197,2022,36
48197,2023,43
48197,2024,28
48197,2025,2
48199,1980,31
48199,1981,7
48199,1982,4
48199,1984,2
48199,1985,10
48199,1986,12
48199,1987,12
48199,1988,5
48199,1989,2
48199,1990,6
48199,1993,11
48199,1994,1
48199,1995,9
48199,1996,13
48199,1997,13
48199,1998,58
48199,1999,23
48199,2000,30
48199,2001,17
48199,2002,14
48199,2003,11
48199,2004,20
48199,2005,37
48199,2006,36
48199,2007,10
48199,2008,5
48199,2009,26
48199,2010,33
48199,2011,69
48199,2012,16
48199,2013,12
48199,2015,20
48199,2016,22
48199,2017,3
48199,2018,8
48199,2019,7
48199,2020,17
48199,2021,17
48199,2022,42
48199,2023,80
48199,2024,36
48199,2025,10
48201,1980,36
48201,1981,4
48201,1982,3
48201,1985,4
48201,1986,14
48201,1987,16
48201,1988,8
48201,1989,2
48201,1990,11
48201,1992,1
48201,1993,28
48201,1994,9
48201,1995,19
48201,1996,7
48201,1997,10
48201,1998,53
48201,1999,22
48201,2000,24
48201,2001,1
48201,2003,8
48201,2004,6
48201,2005,17
48201,2006,7
48201,2007,12
48201,2008,12
48201,2009,54
48201,2010,33
48201,2011,73
48201,2012,24
48201,2013,31
48201,2014,8
48201,2015,29
48201,2016,39
48201,2017,28
48201,2018,25
48201,2019,31
48201,2020,35
48201,2021,29
48201,2022,65
48201,2023,87
48201,2024,40
48201,2025,20
48203,1980,60
48203,1981,1
48203,1982,12
48203,1984,2
48203,1986,4
48203,1987,22
48203,1988,11
48203,1990,8
48203,1993,6
48203,1995,26
48203,1996,4
48203,1997,4
48203,1998,67
48203,1999,26
48203,2000,39
48203,2001,18
48203,2002,3
48203,2003,3
48203,2005,15
48203,2006,29
48203,2007,16
48203,2008,15
48203,2009,20
48203,2010,47
48203,2011,77
48203,2012,23
48203,2013,25
48203,2015,20
48203,2016,15
48203,2017,3
48203,2018,24
48203,2019,11
48203,2020,5
48203,2021,2
48203,2022,38
48203,2023,38
48203,2024,10
48203,2025,9
48205,1979,16
48205,1980,48
48205,1981,29
48205,1982,9
48205,1983,35
48205,1985,1
48205,1986,9
48205,1987,7
48205,1988,3
48205,1990,16
48205,1993,3
48205,1994,15
48205,1995,19
48205,1996,7
48205,1997,7
48205,1998,22
48205,1999,10
48205,2000,23
48205,2001,26
48205,2002,15
48205,2003,24
48205,2005,8
48205,2006,24
48205,2007,9
48205,2008,3
48205,2009,5
48205,2010,15
48205,2011,66
48205,2012,41
48205,2013,28
48205,2014,10
48205,2015,16
48205,2016,27
48205,2017,19
48205,2018,12
48205,2019,32
48205,2020,38
48205,2021,11
48205,2022,40
48205,2023,22
48205,2024,43
48205,2025,11
48207,1979,1
48207,1980,51
48207,1981,14
48207,1982,1
48207,1983,20
48207,1984,9
48207,1985,6
48207,1986,12
48207,1987,8
48207,1988,1
48207,1989,16
48207,1990,4
48207,1991,4
48207,1993,14
48207,1994,17
48207,1995,10
48207,1996,16
48207,1997,3
48207,1998,52
48207,1999,21
48207,2000,42
48207,2001,28
48207,2002,3
48207,2003,11
48207,2006,31
48207,2008,4
48207,2009,11
48207,2010,5
48207,2011,76
48207,2012,24
48207,2013,12
48207,2014,24
48207,2015,22
48207,2016,39
48207,2017,6
48207,2018,11
48207,2019,17
48207,2020,19
48207,2022,44
48207,2023,55
48207,2024,35
48207,2025,2
48209,1980,27
48209,1982,34
48209,1984,8
48209,1985,16
48209,1986,13
48209,1987,5
48209,1988,14
48209,1989,20
48209,1990,8
48209,1991,2
48209,1993,7
48209,1994,20
48209,1995,10
48209,1996,37
48209,1997,9
48209,1998,45
48209,1999,15
48209,2000,21
48209,2001,24
48209,2003,4
48209,2005,11
48209,2006,31
48209,2008,12
48209,2009,69
48209,2011,67
48209,2012,32
48209,2013,32
48209,2014,18
48209,2015,15
48209,2016,23
48209,2017,23
48209,2018,35
48209,2019,29
48209,2020,28
48209,2022,54
48209,2023,78
48209,2024,17
48209,2025,12
48211,1979,2
48211,1980,49
48211,1981,33
48211,1982,11
48211,1983,29
48211,1984,11
48211,1985,25
48211,1986,14
48211,1987,4
48211,1988,10
48211,1989,6
48211,1990,30
48211,1991,3
48211,1992,7
48211,1993,11
48211,1994,14
48211,1995,12
48211,1996,11
48211,1997,3
48211,1998,27
48211,1999,17
48211,2000,30
48211,2001,33
48211,2002,2
48211,2003,16
48211,2006,21
48211,2007,2
48211,2008,6
48211,2009,11
48211,2010,12
48211,2011,75
48211,2012,28
48211,2013,15
48211,2014,5
48211,2015,9
48211,2016,17
48211,2017,7
48211,2018,11
48211,2019,20
48211,2020,21
48211,2021,2
48211,2022,43
48211,2023,35
48211,2024,37
48211,2025,9
48213,1980,47
48213,1981,5
48213,1982,4
48213,1984,19
48213,1985,22
48213,1986,5
48213,1987,6
48213,1988,9
48213,1989,3
48213,1990,5
48213,1993,12
48213,1994,5
48213,1995,17
48213,1996,20
48213,1997,3
48213,1998,57
48213,1999,17
48213,2000,31
48213,2001,13
48213,2002,5
48213,2003,9
48213,2004,1
48213,2005,10
48213,2006,38
48213,2007,5
48213,2008,19
48213,2009,29
48213,2010,36
48213,2011,79
48213,2012,39
48213,2013,30
48213,2014,8
48213,2015,29
48213,2016,31
48213,2017,11
48213,2018,47
48213,2019,26
48213,2020,3
48213,2022,57
48213,2023,56
48213,2024,18
48213,2025,13
48215,1979,2
48215,1980,28
48215,1981,1
48215,1983,2
48215,1985,11
48215,1986,15
48215,1987,5
48215,1988,7
48215,1989,6
48215,1991,4
48215,1992,4
48215,1994,10
48215,1995,16
48215,1996,24
48215,1997,28
48215,1998,68
48215,1999,10
48215,2000,24
48215,2001,35
48215,2002,21
48215,2003,20
48215,2004,12
48215,2005,22
48215,2006,11
48215,2008,1
48215,2009,50
48215,2010,7
48215,2011,39
48215,2012,33
48215,2013,23
48215,2014,29
48215,2015,16
48215,2016,41
48215,2017,41
48215,2018,47
48215,2019,50
48215,2020,19
48215,2021,2
48215,2022,29
48215,2023,82
48215,2024,46
48215,2025,34
48217,1980,30
48217,1981,1
48217,1982,4
48217,1983,1
48217,1984,15
48217,1985,31
48217,1986,7
48217,1987,12
48217,1988,15
48217,1989,2
48217,1990,9
48217,1993,18
48217,1994,7
48217,1995,4
48217,1996,16
48217,1997,6
48217,1998,54
48217,1999,22
48217,2000,38
48217,2001,25
48217,2002,2
48217,2003,4
48217,2005,1
48217,2006,24
48217,2008,13
48217,2009,34
48217,2010,24
48217,2011,77
48217,2012,29
48217,2013,32
48217,2014,18
48217,2015,15
48217,2016,14
48217,2017,7
48217,2018,38
48217,2019,19
48217,2020,18
48217,2022,61
48217,2023,72
48217,2024,32
48217,2025,1
48219,1980,25
48219,1981,11
48219,1982,5
48219,1983,4
48219,1985,5
48219,1986,6
48219,1987,8
48219,1988,2
48219,1989,12
48219,1990,19
48219,1992,6
48219,1993,20
48219,1994,25
48219,1995,21
48219,1996,20
48219,1997,13
48219,1998,49
48219,1999,21
48219,2000,19
48219,2001,35
48219,2002,10
48219,2003,20
48219,2004,3
48219,2005,6
48219,2006,23
48219,2007,3
48219,2008,7
48219,2009,14
48219,2010,16
48219,2011,74
48219,2012,25
48219,2013,20
48219,2014,14
48219,2015,6
48219,2016,26
48219,2017,15
48219,2018,24
48219,2019,17
48219,2020,35
48219,2021,8
48219,2022,43
48219,2023,41
48219,2024,37
48219,2025,11
48221,1980,41
48221,1981,8
48221,1982,5
48221,1983,8
48221,1984,14
48221,1985,22
48221,1986,9
48221,1987,11
48221,1988,5
48221,1989,3
48221,1993,7
48221,1994,3
48221,1995,5
48221,1996,14
48221,1997,3
48221,1998,40
48221,1999,13
48221,2000,34
48221,2001,28
48221,2002,1
48221,2003,10
48221,2005,11
48221,2006,45
48221,2008,23
48221,2009,28
48221,2010,34
48221,2011,77
48221,2012,37
48221,2013,38
48221,2014,26
48221,2015,31
48221,2016,43
48221,2017,12
48221,2018,58
48221,2019,28
48221,2020,30
48221,2021,22
48221,2022,64
48221,2023,70
48221,2024,32
48221,2025,3
48223,1980,34
48223,1981,6
48223,1982,2
48223,1983,2
48223,1984,9
48223,1985,22
48223,1986,11
48223,1987,14
48223,1988,8
48223,1989,1
48223,1990,21
48223,1991,1
48223,1993,11
48223,1995,33
48223,1996,14
48223,1997,13
48223,1998,68
48223,1999,34
48223,2000,39
48223,2001,17
48223,2003,14
48223,2005,9
48223,2006,40
48223,2007,2
48223,2008,12
48223,2009,11
48223,2010,29
48223,2011,69
48223,2012,30
48223,2013,22
48223,2014,9
48223,2015,29
48223,2016,30
48223,2017,7
48223,2018,41
48223,2019,20
48223,2020,10
48223,2021,4
48223,2022,50
48223,2023,46
48223,2024,14
48223,2025,11
48225,1980,23
48225,1982,3
48225,1984,1
48225,1985,19
48225,1986,15
48225,1987,17
48225,1988,12
48225,1990,5
48225,1993,2
48225,1994,3
48225,1995,2
48225,1996,18
48225,1997,13
48225,1998,61
48225,1999,23
48225,2000,32
48225,2001,1
48225,2003,2
48225,2004,1
48225,2005,23
48225,2006,20
48225,2007,20
48225,2008,19
48225,2009,51
48225,2010,29
48225,2011,77
48225,2012,39
48225,2013,36
48225,2014,5
48225,2015,25
48225,2016,29
48225,2017,6
48225,2018,22
48225,2019,14
48225,2020,16
48225,2022,43
48225,2023,61
48225,2024,13
48225,2025,4
48227,1979,4
48227,1980,36
48227,1981,10
48227,1982,2
48227,1983,8
48227,1984,4
48227,1985,10
48227,1986,7
48227,1987,6
48227,1989,7
48227,1990,15
48227,1992,1
48227,1993,13
48227,1994,21
48227,1995,3
48227,1996,20
48227,1997,11
48227,1998,51
48227,1999,20
48227,2000,21
48227,2001,39
48227,2002,5
48227,2003,16
48227,2004,2
48227,2006,12
48227,2008,12
48227,2009,14
48227,2010,16
48227,2011,81
48227,2012,31
48227,2013,28
48227,2014,32
48227,2015,12
48227,2016,23
48227,2017,6
48227,2018,38
48227,2019,27
48227,2020,34
48227,2021,2
48227,2022,56
48227,2023,63
48227,2024,46
48227,2025,10
48229,1979,16
48229,1980,49
48229,1981,16
48229,1982,6
48229,1983,7
48229,1987,5
48229,1989,15
48229,1990,23
48229,1991,6
48229,1992,5
48229,1993,6
48229,1994,27
48229,1995,7
48229,1996,5
48229,1997,7
48229,1998,14
48229,1999,8
48229,2000,4
48229,2001,11
48229,2002,18
48229,2003,20
48229,2004,12
48229,2005,26
48229,2006,14
48229,2007,6
48229,2008,12
48229,2009,26
48229,2010,39
48229,2011,71
48229,2012,36
48229,2013,38
48229,2014,36
48229,2015,45
48229,2016,35
48229,2017,17
48229,2018,58
48229,2019,56
48229,2020,65
48229,2021,36
48229,2022,53
48229,2023,70
48229,2024,75
48229,2025,51
48231,1980,33
48231,1981,1
48231,1982,4
48231,1983,3
48231,1984,10
48231,1985,22
48231,1986,5
48231,1987,15
48231,1988,7
48231,1990,5
48231,1993,16
48231,1995,12
48231,1996,8
48231,1997,7
48231,1998,51
48231,1999,19
48231,2000,38
48231,2001,23
48231,2003,10
48231,2005,11
48231,2006,46
48231,2007,5
48231,2008,26
48231,2009,19
48231,2010,47
48231,2011,74
48231,2012,33
48231,2013,24
48231,2014,19
48231,2015,30
48231,2016,32
48231,2017,14
48231,2018,48
48231,2019,31
48231,2020,22
48231,2021,1
48231,2022,53
48231,2023,43
48231,2024,26
48231,2025,12
48233,1979,2
48233,1980,33
48233,1981,14
48233,1982,2
48233,1983,11
48233,1986,7
48233,1990,11
48233,1992,2
48233,1994,8
48233,1995,10
48233,1996,13
48233,1997,7
48233,1998,26
48233,1999,15
48233,2000,38
48233,2001,39
48233,2002,9
48233,2003,32
48233,2004,4
48233,2005,7
48233,2006,31
48233,2007,7
48233,2008,12
48233,2009,17
48233,2010,19
48233,2011,77
48233,2012,44
48233,2013,26
48233,2014,14
48233,2015,5
48233,2016,24
48233,2017,23
48233,2018,20
48233,2019,20
48233,2020,37
48233,2021,20
48233,2022,44
48233,2023,32
48233,2024,42
48233,2025,12
48235,1980,33
48235,1981,13
48235,1982,27
48235,1983,8
48235,1984,44
48235,1985,37
48235,1986,46
48235,1987,29
48235,1989,3
48235,1990,7
48235,1993,6
48235,1994,21
48235,1995,8
48235,1996,18
48235,1997,3
48235,1998,44
48235,1999,12
48235,2000,28
48235,2001,27
48235,2002,6
48235,2003,8
48235,2005,3
48235,2006,31
48235,2008,8
48235,2009,23
48235,2010,20
48235,2011,64
48235,2012,18
48235,2013,11
48235,2014,4
48235,2015,1
48235,2016,34
48235,2017,4
48235,2018,39
48235,2019,17
48235,2020,30
48235,2021,11
48235,2022,52
48235,2023,60
48235,2024,37
48235,2025,2
48237,1979,2
48237,1980,51
48237,1981,27
48237,1982,10
48237,1983,18
48237,1984,29
48237,1985,18
48237,1986,16
48237,1987,10
48237,1988,5
48237,1990,3
48237,1993,15
48237,1994,3
48237,1995,7
48237,1996,19
48237,1998,41
48237,1999,23
48237,2000,35
48237,2001,32
48237,2002,3
48237,2003,14
48237,2005,2
48237,2006,31
48237,2008,7
48237,2009,7
48237,2010,15
48237,2011,80
48237,2012,36
48237,2013,20
48237,2014,9
48237,2015,14
48237,2016,10
48237,2017,2
48237,2018,21
48237,2019,12
48237,2020,14
48237,2022,33
48237,2023,49
48237,2024,24
48237,2025,2
48239,1980,41
48239,1982,22
48239,1983,3
48239,1984,3
48239,1985,22
48239,1986,14
48239,1987,11
48239,1988,18
48239,1989,8
48239,1990,10
48239,1993,16
48239,1994,7
48239,1995,9
48239,1996,19
48239,1997,14
48239,1998,57
48239,1999,17
48239,2000,25
48239,2001,24
48239,2003,4
48239,2004,1
48239,2005,18
48239,2006,11
48239,2007,3
48239,2008,5
48239,2009,62
48239,2010,22
48239,2011,68
48239,2012,25
48239,2013,22
48239,2014,19
48239,2015,21
48239,2016,34
48239,2017,21
48239,2018,25
48239,2019,33
48239,2020,31
48239,2021,1
48239,2022,56
48239,2023,85
48239,2024,36
48239,2025,16
48241,1979,1
48241,1980,41
48241,1981,9
48241,1982,3
48241,1984,2
48241,1985,6
48241,1986,10
48241,1987,10
48241,1988,6
48241,1989,6
48241,1990,9
48241,1994,1
48241,1995,7
48241,1998,34
48241,1999,7
48241,2000,34
48241,2001,12
48241,2002,11
48241,2003,12
48241,2004,5
48241,2005,19
48241,2006,10
48241,2007,6
48241,2008,13
48241,2009,32
48241,2010,45
48241,2011,79
48241,2012,32
48241,2013,27
48241,2014,1
48241,2015,33
48241,2016,42
48241,2017,19
48241,2018,16
48241,2019,19
48241,2020,23
48241,2021,5
48241,2022,59
48241,2023,77
48241,2024,31
48241,2025,9
48243,1979,8
48243,1980,43
48243,1981,8
48243,1982,3
48243,1983,10
48243,1985,2
48243,1987,8
48243,1989,15
48243,1990,23
48243,1991,5
48243,1992,9
48243,1994,25
48243,1995,8
48243,1996,27
48243,1997,3
48243,1998,32
48243,1999,9
48243,2000,12
48243,2001,12
48243,2002,17
48243,2003,13
48243,2004,10
48243,2005,15
48243,2006,42
48243,2008,19
48243,2009,13
48243,2010,17
48243,2011,75
48243,2012,36
48243,2013,18
48243,2014,30
48243,2015,26
48243,2016,36
48243,2017,19
48243,2018,47
48243,2019,38
48243,2020,59
48243,2021,20
48243,2022,44
48243,2023,68
48243,2024,57
48243,2025,24
48245,1980,29
48245,1981,7
48245,1985,2
48245,1986,10
48245,1987,8
48245,1988,13
48245,1989,6
48245,1990,16
48245,1991,1
48245,1993,22
48245,1994,2
48245,1995,11
48245,1996,6
48245,1997,14
48245,1998,55
48245,1999,30
48245,2000,37
48245,2001,5
48245,2002,2
48245,2003,5
48245,2004,13
48245,2005,23
48245,2006,11
48245,2007,15
48245,2008,3
48245,2009,44
48245,2010,45
48245,2011,64
48245,2012,19
48245,2013,19
48245,2014,18
48245,2015,27
48245,2016,37
48245,2017,18
48245,2018,29
48245,2019,34
48245,2020,23
48245,2021,27
48245,2022,42
48245,2023,80
48245,2024,39
48245,2025,10
48247,1980,31
48247,1982,1
48247,1983,7
48247,1985,2
48247,1986,4
48247,1987,2
48247,1988,3
48247,1989,12
48247,1990,7
48247,1991,15
48247,1992,5
48247,1994,4
48247,1995,15
48247,1996,14
48247,1997,21
48247,1998,59
48247,1999,15
48247,2000,9
48247,2001,34
48247,2002,4
48247,2003,7
48247,2005,11
48247,2008,6
48247,2009,61
48247,2011,47
48247,2012,41
48247,2013,34
48247,2014,11
48247,2015,5
48247,2016,22
48247,2017,11
48247,2018,7
48247,2019,21
48247,2020,17
48247,2022,28
48247,2023,67
48247,2024,19
48247,2025,2
48249,1979,3
48249,1980,35
48249,1982,15
48249,1983,7
48249,1985,9
48249,1986,3
48249,1987,6
48249,1988,8
48249,1989,14
48249,1990,13
48249,1991,8
48249,1992,2
48249,1993,1
48249,1994,13
48249,1995,10
48249,1996,26
48249,1997,46
48249,1998,54
48249,1999,6
48249,2000,23
48249,2001,33
48249,2003,4
48249,2004,2
48249,2005,42
48249,2006,15
48249,2008,1
48249,2009,83
48249,2011,51
48249,2012,38
48249,2013,12
48249,2014,12
48249,2015,6
48249,2016,23
48249,2017,19
48249,2018,3
48249,2019,36
48249,2020,18
48249,2022,24
48249,2023,64
48249,2024,23
48249,2025,12
48251,1980,62
48251,1981,7
48251,1982,12
48251,1983,7
48251,1984,22
48251,1985,25
48251,1986,11
48251,1987,17
48251,1988,19
48251,1989,2
48251,1990,2
48251,1993,9
48251,1994,8
48251,1995,4
48251,1996,16
48251,1997,7
48251,1998,54
48251,1999,31
48251,2000,34
48251,2001,27
48251,2003,5
48251,2005,5
48251,2006,37
48251,2008,11
48251,2009,19
48251,2010,22
48251,2011,70
48251,2012,29
48251,2013,17
48251,2014,3
48251,2015,9
48251,2016,10
48251,2017,2
48251,2018,19
48251,2019,9
48251,2020,10
48251,2022,46
48251,2023,50
48251,2024,13
48253,1979,2
48253,1980,41
48253,1981,18
48253,1982,2
48253,1983,13
48253,1984,17
48253,1985,7
48253,1986,10
48253,1987,2
48253,1988,1
48253,1989,5
48253,1990,8
48253,1991,2
48253,1993,21
48253,1994,24
48253,1995,8
48253,1996,19
48253,1997,4
48253,1998,49
48253,1999,34
48253,2000,49
48253,2001,30
48253,2002,7
48253,2003,15
48253,2006,40
48253,2008,9
48253,2009,13
48253,2010,9
48253,2011,80
48253,2012,25
48253,2013,11
48253,2014,4
48253,2015,7
48253,2016,12
48253,2017,7
48253,2018,18
48253,2019,15
48253,2020,20
48253,2021,1
48253,2022,43
48253,2023,51
48253,2024,36
48253,2025,1
48255,1980,45
48255,1981,2
48255,1982,22
48255,1983,12
48255,1984,16
48255,1985,36
48255,1986,15
48255,1987,3
48255,1988,11
48255,1989,11
48255,1990,5
48255,1991,1
48255,1994,2
48255,1995,17
48255,1996,36
48255,1997,13
48255,1998,67
48255,1999,8
48255,2000,27
48255,2001,29
48255,2002,3
48255,2003,2
48255,2005,33
48255,2006,13
48255,2009,56
48255,2010,13
48255,2011,62
48255,2012,16
48255,2013,15
48255,2014,15
48255,2015,12
48255,2016,22
48255,2017,14
48255,2018,14
48255,2019,21
48255,2020,24
48255,2022,40
48255,2023,78
48255,2024,23
48255,2025,11
48257,1980,40
48257,1982,6
48257,1983,4
48257,1984,23
48257,1985,15
48257,1986,1
48257,1987,22
48257,1988,14
48257,1989,2
48257,1990,6
48257,1993,19
48257,1994,1
48257,1995,5
48257,1996,12
48257,1997,7
48257,1998,52
48257,1999,16
48257,2000,21
48257,2001,23
48257,2003,11
48257,2005,5
48257,2006,37
48257,2007,2
48257,2008,13
48257,2009,8
48257,2010,38
48257,2011,68
48257,2012,25
48257,2013,32
48257,2014,17
48257,2015,15
48257,2016,18
48257,2017,2
48257,2018,31
48257,2019,20
48257,2020,10
48257,2022,51
48257,2023,40
48257,2024,18
48257,2025,2
48259,1980,30
48259,1981,3
48259,1982,18
48259,1983,9
48259,1984,13
48259,1985,12
48259,1986,4
48259,1987,6
48259,1988,7
48259,1989,26
48259,1990,8
48259,1991,3
48259,1993,1
48259,1994,7
48259,1995,3
48259,1996,17
48259,1997,2
48259,1998,21
48259,1999,4
48259,2000,11
48259,2001,20
48259,2003,3
48259,2004,1
48259,2005,8
48259,2006,22
48259,2008,8
48259,2009,63
48259,2010,22
48259,2011,65
48259,2012,24
48259,2013,24
48259,2014,15
48259,2015,19
48259,2016,26
48259,2017,20
48259,2018,65
48259,2019,63
48259,2020,30
48259,2021,16
48259,2022,90
48259,2023,102
48259,2024,60
48259,2025,43
48261,1979,1
48261,1980,42
48261,1982,14
48261,1983,5
48261,1985,5
48261,1986,14
48261,1987,9
48261,1988,11
48261,1989,9
48261,1990,9
48261,1992,2
48261,1994,7
48261,1995,10
48261,1996,21
48261,1997,22
48261,1998,63
48261,1999,12
48261,2000,27
48261,2001,39
48261,2002,7
48261,2003,10
48261,2004,4
48261,2005,26
48261,2006,9
48261,2008,11
48261,2009,59
48261,2010,15
48261,2011,46
48261,2012,36
48261,2013,24
48261,2014,27
48261,2015,9
48261,2016,24
48261,2017,22
48261,2018,28
48261,2019,40
48261,2020,28
48261,2021,11
48261,2022,30
48261,2023,74
48261,2024,34
48261,2025,23
48263,1979,6
48263,1980,30
48263,1981,21
48263,1982,2
48263,1983,26
48263,1984,19
48263,1985,11
48263,1986,11
48263,1987,2
48263,1989,9
48263,1990,5
48263,1993,17
48263,1994,19
48263,1995,8
48263,1996,22
48263,1997,3
48263,1998,51
48263,1999,30
48263,2000,37
48263,2001,32
48263,2002,12
48263,2003,17
48263,2006,27
48263,2008,8
48263,2009,12
48263,2011,75
48263,2012,42
48263,2013,20
48263,2014,15
48263,2015,20
48263,2016,31
48263,2017,23
48263,2018,48
48263,2019,34
48263,2020,34
48263,2021,7
48263,2022,67
48263,2023,57
48263,2024,46
48263,2025,20
48265,1980,35
48265,1982,22
48265,1984,6
48265,1985,5
48265,1986,8
48265,1987,4
48265,1989,18
48265,1990,11
48265,1991,3
48265,1993,15
48265,1994,8
48265,1995,7
48265,1996,32
48265,1997,6
48265,1998,35
48265,1999,9
48265,2000,19
48265,2001,40
48265,2002,2
48265,2003,4
48265,2005,10
48265,2006,48
48265,2008,8
48265,2009,55
48265,2010,19
48265,2011,72
48265,2012,28
48265,2013,21
48265,2014,9
48265,2015,17
48265,2016,26
48265,2017,9
48265,2018,33
48265,2019,29
48265,2020,33
48265,2022,50
48265,2023,78
48265,2024,39
48265,2025,6
48267,1979,16
48267,1980,107
48267,1981,6
48267,1982,8
48267,1983,9
48267,1984,9
48267,1985,14
48267,1986,7
48267,1987,2
48267,1988,2
48267,1989,21
48267,1990,11
48267,1993,19
48267,1994,19
48267,1995,9
48267,1996,22
48267,1997,6
48267,1998,29
48267,1999,10
48267,2000,10
48267,2001,27
48267,2002,3
48267,2003,4
48267,2005,6
48267,2006,18
48267,2008,17
48267,2009,30
48267,2010,20
48267,2011,66
48267,2012,44
48267,2013,15
48267,2014,5
48267,2015,24
48267,2016,41
48267,2017,24
48267,2018,47
48267,2019,41
48267,2020,46
48267,2022,52
48267,2023,71
48267,2024,34
48267,2025,2
48269,1980,28
48269,1981,18
48269,1982,9
48269,1983,35
48269,1984,4
48269,1985,16
48269,1986,19
48269,1987,5
48269,1988,1
48269,1989,4
48269,1990,5
48269,1991,3
48269,1993,16
48269,1994,17
48269,1995,3
48269,1996,19
48269,1997,1
48269,1998,47
48269,1999,18
48269,2000,20
48269,2001,32
48269,2002,5
48269,2003,21
48269,2006,30
48269,2008,16
48269,2009,13
48269,2010,4
48269,2011,78
48269,2012,34
48269,2013,14
48269,2014,6
48269,2015,13
48269,2016,22
48269,2017,10
48269,2018,21
48269,2019,24
48269,2020,28
48269,2021,7
48269,2022,58
48269,2023,48
48269,2024,36
48269,2025,12
48271,1979,8
48271,1980,54
48271,1982,20
48271,1984,22
48271,1985,24
48271,1986,25
48271,1987,6
48271,1988,11
48271,1989,35
48271,1990,6
48271,1991,4
48271,1992,4
48271,1993,15
48271,1994,21
48271,1995,17
48271,1996,46
48271,1997,17
48271,1998,57
48271,1999,12
48271,2001,1
48271,2002,10
48271,2003,4
48271,2004,2
48271,2005,7
48271,2006,10
48271,2008,2
48271,2009,50
48271,2010,16
48271,2011,33
48271,2012,15
48271,2013,15
48271,2016,14
48271,2017,8
48271,2018,14
48271,2019,3
48271,2020,18
48271,2022,31
48271,2023,63
48271,2024,24
48273,1980,25
48273,1981,2
48273,1982,1
48273,1983,5
48273,1985,8
48273,1986,6
48273,1987,6
48273,1988,19
48273,1989,12
48273,1990,13
48273,1991,13
48273,1992,4
48273,1993,14
48273,1995,9
48273,1996,9
48273,1997,22
48273,1998,66
48273,1999,12
48273,2000,34
48273,2001,33
48273,2002,7
48273,2003,11
48273,2004,7
48273,2005,39
48273,2006,1
48273,2009,35
48273,2010,21
48273,2011,30
48273,2012,29
48273,2013,21
48273,2014,30
48273,2015,8
48273,2016,22
48273,2017,29
48273,2018,25
48273,2019,39
48273,2020,22
48273,2021,5
48273,2022,39
48273,2023,95
48273,2024,48
48273,2025,17
48275,1980,39
48275,1981,16
48275,1982,2
48275,1983,21
48275,1984,13
48275,1985,6
48275,1986,13
48275,1987,2
48275,1988,3
48275,1989,9
48275,1990,6
48275,1991,8
48275,1993,27
48275,1994,23
48275,1995,7
48275,1996,26
48275,1997,3
48275,1998,44
48275,1999,18
48275,2000,32
48275,2001,34
48275,2003,15
48275,2004,1
48275,2006,26
48275,2008,3
48275,2009,12
48275,2010,1
48275,2011,82
48275,2012,38
48275,2013,15
48275,2014,9
48275,2015,9
48275,2016,16
48275,2017,6
48275,2018,22
48275,2019,14
48275,2020,20
48275,2021,8
48275,2022,57
48275,2023,49
48275,2024,31
48275,2025,8
48277,1980,40
48277,1981,9
48277,1982,3
48277,1983,1
48277,1984,1
48277,1985,10
