county_fips,year,month,classified_assessment_dates
48357,2013,8,7
48357,2013,9,1
48357,2014,6,1
48357,2014,7,7
48357,2014,8,5
48357,2015,7,13
48357,2015,8,7
48357,2015,9,6
48357,2016,6,8
48357,2016,7,23
48357,2016,8,10
48357,2017,6,10
48357,2017,7,21
48357,2018,6,12
48357,2018,7,13
48357,2018,8,3
48357,2019,7,5
48357,2019,8,14
48357,2020,6,5
48357,2020,7,12
48357,2020,8,2
48357,2021,6,6
48357,2021,7,1
48357,2021,8,5
48357,2021,9,1
48357,2022,6,12
48357,2022,7,28
48357,2022,8,12
48357,2023,6,3
48357,2023,7,16
48357,2023,8,21
48357,2023,9,6
48357,2024,6,10
48357,2024,7,13
48357,2024,8,24
48357,2025,6,2
48357,2025,7,7
48357,2025,8,10
48359,1979,7,11
48359,1980,6,9
48359,1980,7,23
48359,1980,8,5
48359,1981,6,7
48359,1981,7,5
48359,1981,8,1
48359,1982,7,4
48359,1982,8,1
48359,1983,6,2
48359,1983,7,16
48359,1983,8,12
48359,1983,9,3
48359,1984,7,1
48359,1985,7,4
48359,1985,9,4
48359,1986,7,7
48359,1986,8,3
48359,1987,7,2
48359,1987,8,4
48359,1988,7,1
48359,1988,8,1
48359,1989,8,1
48359,1990,6,15
48359,1990,7,11
48359,1990,8,1
48359,1990,9,2
48359,1991,6,4
48359,1991,7,3
48359,1992,7,3
48359,1992,8,2
48359,1993,6,1
48359,1993,7,7
48359,1993,8,3
48359,1994,6,10
48359,1994,7,7
48359,1994,8,4
48359,1995,7,3
48359,1995,8,7
48359,1995,9,1
48359,1996,5,1
48359,1996,6,3
48359,1996,7,4
48359,1997,7,6
48359,1998,6,8
48359,1998,7,14
48359,1999,6,1
48359,1999,7,4
48359,2000,5,1
48359,2000,7,5
48359,2000,8,12
48359,2000,9,4
48359,2001,6,1
48359,2001,7,21
48359,2001,8,5
48359,2002,6,5
48359,2002,7,4
48359,2002,8,1
48359,2003,7,11
48359,2003,8,12
48359,2005,7,7
48359,2006,6,7
48359,2006,7,12
48359,2006,8,5
48359,2007,8,7
48359,2008,8,3
48359,2009,6,1
48359,2009,7,8
48359,2009,8,4
48359,2010,6,12
48359,2010,7,3
48359,2010,8,6
48359,2011,6,8
48359,2011,7,27
48359,2011,8,25
48359,2011,9,3
48359,2012,6,7
48359,2012,7,22
48359,2012,8,11
48359,2012,9,1
48359,2013,6,11
48359,2013,7,10
48359,2013,8,7
48359,2013,9,1
48359,2014,6,2
48359,2014,7,5
48359,2014,8,1
48359,2015,7,9
48359,2015,8,3
48359,2016,6,3
48359,2016,7,19
48359,2016,8,1
48359,2017,6,3
48359,2017,7,6
48359,2018,6,3
48359,2018,7,6
48359,2019,7,5
48359,2019,8,17
48359,2020,6,6
48359,2020,7,12
48359,2020,8,7
48359,2021,6,6
48359,2021,8,6
48359,2022,6,9
48359,2022,7,26
48359,2022,8,6
48359,2023,6,2
48359,2023,7,13
48359,2023,8,10
48359,2024,6,10
48359,2024,7,10
48359,2024,8,14
48359,2025,6,1
48359,2025,8,4
48361,1979,8,2
48361,1980,6,6
48361,1980,7,21
48361,1980,8,3
48361,1980,9,2
48361,1981,7,6
48361,1981,8,4
48361,1982,8,4
48361,1982,9,3
48361,1983,7,4
48361,1983,8,3
48361,1983,9,2
48361,1984,6,3
48361,1984,8,2
48361,1985,6,2
48361,1985,8,3
48361,1985,9,2
48361,1986,7,5
48361,1986,8,5
48361,1987,7,1
48361,1987,8,18
48361,1988,7,2
48361,1988,8,3
48361,1989,7,2
48361,1989,9,3
48361,1990,6,2
48361,1990,8,5
48361,1990,9,1
48361,1993,8,10
48361,1994,6,2
48361,1995,7,10
48361,1995,8,5
48361,1996,5,1
48361,1996,7,11
48361,1996,8,5
48361,1997,6,1
48361,1997,7,17
48361,1997,8,13
48361,1998,6,12
48361,1998,7,26
48361,1998,8,16
48361,1998,9,3
48361,1999,7,4
48361,1999,8,28
48361,2000,7,12
48361,2000,8,7
48361,2000,9,7
48361,2001,7,9
48361,2001,8,8
48361,2002,7,3
48361,2002,8,4
48361,2003,6,3
48361,2003,7,5
48361,2003,8,15
48361,2004,7,7
48361,2004,8,9
48361,2005,7,6
48361,2005,8,10
48361,2005,9,5
48361,2006,7,6
48361,2006,8,15
48361,2007,7,4
48361,2007,8,10
48361,2008,7,6
48361,2008,8,1
48361,2009,6,6
48361,2009,7,13
48361,2009,8,2
48361,2010,6,4
48361,2010,7,4
48361,2010,8,22
48361,2010,9,1
48361,2011,6,6
48361,2011,7,11
48361,2011,8,29
48361,2011,9,3
48361,2012,6,3
48361,2012,8,12
48361,2013,8,5
48361,2015,7,11
48361,2015,8,10
48361,2016,6,3
48361,2016,7,13
48361,2016,8,7
48361,2017,7,2
48361,2017,8,10
48361,2018,7,8
48361,2018,8,5
48361,2019,6,5
48361,2019,7,11
48361,2019,8,17
48361,2019,9,11
48361,2020,7,2
48361,2020,8,8
48361,2020,9,9
48361,2021,7,4
48361,2021,8,4
48361,2021,9,2
48361,2022,6,16
48361,2022,7,12
48361,2023,6,15
48361,2023,7,22
48361,2023,8,30
48361,2023,9,6
48361,2024,5,1
48361,2024,6,7
48361,2024,7,9
48361,2024,8,24
48361,2025,6,3
48361,2025,7,5
48361,2025,8,3
48363,1980,6,5
48363,1980,7,19
48363,1981,7,4
48363,1984,8,2
48363,1985,8,5
48363,1986,7,5
48363,1986,8,2
48363,1993,7,3
48363,1993,8,1
48363,1994,6,4
48363,1994,7,1
48363,1994,8,2
48363,1995,7,5
48363,1995,9,2
48363,1996,7,9
48363,1996,8,2
48363,1997,8,3
48363,1998,6,12
48363,1998,7,28
48363,1998,8,12
48363,1998,9,2
48363,1999,7,5
48363,1999,8,23
48363,2000,7,14
48363,2000,8,25
48363,2000,9,6
48363,2001,7,25
48363,2001,8,10
48363,2002,8,3
48363,2003,7,6
48363,2003,8,12
48363,2004,6,1
48363,2004,8,2
48363,2005,6,1
48363,2005,7,3
48363,2005,8,4
48363,2006,6,4
48363,2006,7,16
48363,2006,8,26
48363,2008,6,2
48363,2008,7,9
48363,2008,8,7
48363,2009,6,9
48363,2009,7,11
48363,2009,8,19
48363,2010,6,5
48363,2010,7,5
48363,2010,8,25
48363,2010,9,1
48363,2011,6,21
48363,2011,7,31
48363,2011,8,29
48363,2011,9,4
48363,2012,6,4
48363,2012,7,16
48363,2012,8,15
48363,2012,9,6
48363,2013,6,4
48363,2013,7,8
48363,2013,8,15
48363,2013,9,4
48363,2014,7,4
48363,2014,8,12
48363,2015,7,12
48363,2015,8,9
48363,2015,9,2
48363,2016,6,1
48363,2016,7,17
48363,2016,8,13
48363,2017,7,10
48363,2017,9,1
48363,2018,5,1
48363,2018,6,11
48363,2018,7,19
48363,2018,8,13
48363,2019,7,5
48363,2019,8,19
48363,2020,7,12
48363,2020,8,15
48363,2021,7,6
48363,2021,8,5
48363,2022,5,2
48363,2022,6,16
48363,2022,7,30
48363,2022,8,15
48363,2023,6,10
48363,2023,7,23
48363,2023,8,27
48363,2023,9,11
48363,2024,6,6
48363,2024,7,7
48363,2024,8,24
48363,2025,7,8
48363,2025,8,5
48365,1980,6,5
48365,1980,7,20
48365,1980,8,16
48365,1980,9,3
48365,1981,7,7
48365,1981,8,3
48365,1984,7,2
48365,1984,8,5
48365,1985,8,3
48365,1986,7,6
48365,1986,8,4
48365,1987,8,8
48365,1988,6,1
48365,1988,7,5
48365,1989,9,1
48365,1990,8,6
48365,1990,9,3
48365,1992,8,3
48365,1993,7,1
48365,1993,8,14
48365,1995,7,6
48365,1995,8,12
48365,1996,7,6
48365,1997,7,8
48365,1997,8,4
48365,1998,6,16
48365,1998,7,29
48365,1998,8,14
48365,1998,9,2
48365,1999,7,3
48365,1999,8,17
48365,2000,7,9
48365,2000,8,17
48365,2000,9,6
48365,2001,7,9
48365,2001,8,7
48365,2002,8,3
48365,2003,7,1
48365,2003,8,7
48365,2005,7,2
48365,2005,8,9
48365,2005,9,2
48365,2006,7,9
48365,2006,8,12
48365,2007,8,5
48365,2008,7,10
48365,2008,8,7
48365,2009,6,6
48365,2009,7,8
48365,2010,6,12
48365,2010,7,7
48365,2010,8,26
48365,2011,6,13
48365,2011,7,31
48365,2011,8,29
48365,2011,9,2
48365,2012,6,6
48365,2012,7,12
48365,2012,8,17
48365,2012,9,6
48365,2013,6,2
48365,2013,8,13
48365,2013,9,5
48365,2015,7,15
48365,2015,8,12
48365,2016,6,2
48365,2016,7,21
48365,2016,8,13
48365,2017,7,8
48365,2017,8,4
48365,2018,6,8
48365,2018,7,18
48365,2018,8,11
48365,2019,7,3
48365,2019,8,14
48365,2019,9,3
48365,2020,7,10
48365,2020,8,7
48365,2021,6,1
48365,2021,7,5
48365,2021,8,6
48365,2022,6,11
48365,2022,7,21
48365,2022,8,13
48365,2023,6,3
48365,2023,7,15
48365,2023,8,27
48365,2023,9,2
48365,2024,6,1
48365,2024,7,7
48365,2024,8,7
48365,2025,7,4
48365,2025,8,7
48367,1979,7,2
48367,1980,6,13
48367,1980,7,24
48367,1980,8,15
48367,1980,9,1
48367,1981,7,11
48367,1981,8,8
48367,1982,8,6
48367,1983,7,3
48367,1983,8,7
48367,1983,9,1
48367,1984,6,1
48367,1984,7,7
48367,1984,8,8
48367,1985,8,14
48367,1986,7,7
48367,1986,8,3
48367,1987,8,20
48367,1988,8,8
48367,1989,7,2
48367,1989,9,4
48367,1990,8,2
48367,1990,9,1
48367,1991,7,3
48367,1993,7,11
48367,1993,8,16
48367,1994,6,5
48367,1994,7,2
48367,1994,8,1
48367,1995,7,5
48367,1995,9,1
48367,1996,6,3
48367,1996,7,11
48367,1996,8,5
48367,1997,7,6
48367,1997,8,5
48367,1998,6,10
48367,1998,7,27
48367,1998,8,6
48367,1998,9,2
48367,1999,7,4
48367,1999,8,17
48367,2000,7,10
48367,2000,8,18
48367,2000,9,7
48367,2001,7,22
48367,2001,8,8
48367,2002,8,3
48367,2003,7,5
48367,2003,8,7
48367,2005,8,3
48367,2006,7,11
48367,2006,8,27
48367,2008,7,4
48367,2008,8,5
48367,2009,7,11
48367,2010,6,4
48367,2010,7,3
48367,2010,8,24
48367,2010,9,1
48367,2011,6,13
48367,2011,7,31
48367,2011,8,29
48367,2011,9,3
48367,2012,6,2
48367,2012,7,4
48367,2012,8,10
48367,2013,7,3
48367,2013,8,9
48367,2014,7,1
48367,2014,8,4
48367,2015,8,6
48367,2016,7,2
48367,2016,8,9
48367,2017,7,4
48367,2018,6,4
48367,2018,7,17
48367,2019,8,12
48367,2020,7,5
48367,2020,8,13
48367,2020,9,1
48367,2022,6,13
48367,2022,7,27
48367,2022,8,12
48367,2023,6,9
48367,2023,7,20
48367,2023,8,26
48367,2023,9,8
48367,2024,6,4
48367,2024,7,5
48367,2024,8,17
48367,2025,8,3
48369,1979,7,7
48369,1980,6,13
48369,1980,7,22
48369,1980,8,6
48369,1981,6,7
48369,1981,7,6
48369,1982,7,2
48369,1983,6,2
48369,1983,7,3
48369,1983,9,2
48369,1986,7,2
48369,1986,8,1
48369,1987,7,3
48369,1989,8,2
48369,1990,6,18
48369,1990,7,1
48369,1992,7,3
48369,1993,6,1
48369,1993,7,4
48369,1994,6,6
48369,1994,7,9
48369,1994,8,3
48369,1995,7,8
48369,1995,8,3
48369,1995,9,2
48369,1996,5,2
48369,1996,6,4
48369,1996,7,6
48369,1997,6,6
48369,1997,7,11
48369,1998,6,9
48369,1998,7,17
48369,1999,6,3
48369,1999,7,3
48369,2000,5,1
48369,2000,6,1
48369,2000,7,7
48369,2000,8,8
48369,2000,9,4
48369,2001,6,1
48369,2001,7,25
48369,2001,8,1
48369,2002,6,7
48369,2002,7,5
48369,2002,8,14
48369,2003,6,2
48369,2003,7,16
48369,2003,8,17
48369,2004,6,1
48369,2005,6,1
48369,2005,7,2
48369,2006,6,11
48369,2006,7,11
48369,2006,8,3
48369,2007,8,6
48369,2008,6,1
48369,2008,8,2
48369,2009,7,7
48369,2009,8,6
48369,2010,6,11
48369,2010,8,6
48369,2011,6,13
48369,2011,7,28
48369,2011,8,31
48369,2011,9,3
48369,2012,6,6
48369,2012,7,11
48369,2012,8,16
48369,2012,9,3
48369,2013,6,8
48369,2013,7,4
48369,2013,8,3
48369,2013,9,3
48369,2014,6,2
48369,2014,7,4
48369,2014,8,2
48369,2014,9,2
48369,2015,7,12
48369,2015,8,4
48369,2015,9,5
48369,2016,6,3
48369,2016,7,21
48369,2016,8,6
48369,2017,6,9
48369,2017,7,16
48369,2018,6,5
48369,2018,7,9
48369,2018,8,3
48369,2019,6,1
48369,2019,7,11
48369,2019,8,22
48369,2019,9,2
48369,2020,6,6
48369,2020,7,12
48369,2020,8,12
48369,2021,6,11
48369,2021,8,5
48369,2022,6,10
48369,2022,7,29
48369,2022,8,12
48369,2023,6,6
48369,2023,7,18
48369,2023,8,24
48369,2023,9,6
48369,2024,6,11
48369,2024,7,14
48369,2024,8,22
48369,2025,6,3
48369,2025,7,4
48369,2025,8,10
48371,1979,7,1
48371,1980,6,15
48371,1980,7,27
48371,1980,8,5
48371,1981,7,7
48371,1981,8,3
48371,1982,7,3
48371,1982,8,5
48371,1983,7,6
48371,1984,6,4
48371,1984,7,3
48371,1984,8,2
48371,1985,5,3
48371,1985,8,12
48371,1986,7,6
48371,1986,8,2
48371,1987,7,3
48371,1987,8,7
48371,1988,6,1
48371,1989,5,5
48371,1989,7,9
48371,1989,8,2
48371,1989,9,1
48371,1990,6,19
48371,1992,7,5
48371,1993,7,7
48371,1993,8,5
48371,1994,6,10
48371,1994,7,14
48371,1994,8,4
48371,1995,7,11
48371,1996,5,3
48371,1996,6,9
48371,1996,7,11
48371,1996,8,5
48371,1997,7,1
48371,1997,8,2
48371,1998,5,1
48371,1998,6,18
48371,1998,7,23
48371,1998,8,4
48371,1999,6,3
48371,1999,7,3
48371,1999,8,5
48371,2000,5,3
48371,2000,7,13
48371,2000,9,6
48371,2001,5,1
48371,2001,6,7
48371,2001,7,21
48371,2001,8,2
48371,2002,6,3
48371,2002,7,3
48371,2002,8,9
48371,2003,8,10
48371,2004,7,1
48371,2005,5,1
48371,2005,6,2
48371,2005,7,7
48371,2006,6,10
48371,2006,7,14
48371,2006,8,3
48371,2008,6,17
48371,2008,8,1
48371,2009,7,15
48371,2009,8,10
48371,2010,6,9
48371,2010,8,9
48371,2011,5,3
48371,2011,6,20
48371,2011,7,23
48371,2011,8,27
48371,2011,9,2
48371,2012,6,5
48371,2012,8,10
48371,2012,9,3
48371,2013,6,5
48371,2013,8,5
48371,2014,6,1
48371,2014,7,5
48371,2014,9,2
48371,2015,7,13
48371,2015,8,12
48371,2016,6,2
48371,2016,7,19
48371,2016,8,7
48371,2017,6,11
48371,2017,7,1
48371,2018,5,5
48371,2018,6,8
48371,2018,7,6
48371,2018,8,2
48371,2019,7,7
48371,2019,8,21
48371,2020,6,1
48371,2020,7,12
48371,2020,8,13
48371,2020,9,2
48371,2021,6,10
48371,2021,8,2
48371,2022,5,6
48371,2022,6,12
48371,2022,7,19
48371,2022,8,6
48371,2023,6,18
48371,2023,7,21
48371,2023,8,20
48371,2023,9,7
48371,2024,5,2
48371,2024,6,18
48371,2024,7,8
48371,2024,8,23
48371,2025,5,1
48371,2025,6,5
48371,2025,7,3
48371,2025,8,12
48373,1980,6,6
48373,1980,7,19
48373,1980,8,12
48373,1981,7,5
48373,1981,8,2
48373,1982,7,4
48373,1982,8,9
48373,1984,8,1
48373,1985,7,2
48373,1985,8,6
48373,1985,9,1
48373,1986,7,5
48373,1986,8,3
48373,1987,8,12
48373,1988,7,3
48373,1988,8,5
48373,1989,9,2
48373,1990,8,7
48373,1990,9,1
48373,1992,7,1
48373,1993,7,2
48373,1993,8,23
48373,1994,6,3
48373,1994,8,1
48373,1995,7,8
48373,1995,8,2
48373,1996,5,1
48373,1996,7,14
48373,1996,8,8
48373,1997,7,3
48373,1997,8,7
48373,1998,6,21
48373,1998,7,25
48373,1998,8,11
48373,1999,8,9
48373,2000,7,11
48373,2000,8,4
48373,2000,9,7
48373,2001,7,2
48373,2001,8,4
48373,2003,8,6
48373,2004,8,2
48373,2005,7,3
48373,2005,8,2
48373,2005,9,4
48373,2006,7,5
48373,2006,8,7
48373,2007,8,9
48373,2008,6,2
48373,2008,7,16
48373,2008,8,9
48373,2008,9,2
48373,2009,6,20
48373,2009,7,20
48373,2009,8,21
48373,2010,6,12
48373,2010,7,7
48373,2010,8,25
48373,2010,9,2
48373,2011,6,16
48373,2011,7,25
48373,2011,8,31
48373,2011,9,2
48373,2012,6,6
48373,2012,7,6
48373,2012,8,19
48373,2012,9,5
48373,2013,6,3
48373,2013,7,6
48373,2013,8,16
48373,2013,9,10
48373,2014,7,1
48373,2014,8,6
48373,2015,7,5
48373,2015,8,7
48373,2016,7,15
48373,2016,8,13
48373,2017,7,3
48373,2018,7,7
48373,2018,8,4
48373,2019,8,15
48373,2020,7,7
48373,2020,8,9
48373,2020,9,2
48373,2022,6,14
48373,2022,7,25
48373,2022,8,11
48373,2023,6,12
48373,2023,7,25
48373,2023,8,29
48373,2023,9,5
48373,2024,6,2
48373,2024,7,6
48373,2024,8,18
48373,2025,8,4
48375,1979,7,3
48375,1980,6,7
48375,1980,7,23
48375,1980,8,4
48375,1981,6,11
48375,1981,7,14
48375,1981,8,5
48375,1982,7,6
48375,1982,8,3
48375,1982,9,1
48375,1983,7,10
48375,1983,8,13
48375,1983,9,3
48375,1985,7,8
48375,1985,8,6
48375,1985,9,4
48375,1986,6,1
48375,1986,7,11
48375,1986,8,1
48375,1987,7,1
48375,1987,8,2
48375,1988,7,2
48375,1989,8,3
48375,1990,6,18
48375,1990,7,7
48375,1990,8,2
48375,1991,6,1
48375,1991,7,5
48375,1992,7,3
48375,1992,8,2
48375,1993,6,1
48375,1993,7,3
48375,1994,6,9
48375,1994,7,6
48375,1994,8,1
48375,1995,7,3
48375,1995,8,4
48375,1995,9,3
48375,1996,5,3
48375,1996,6,3
48375,1996,7,5
48375,1996,8,1
48375,1997,7,4
48375,1998,5,1
48375,1998,6,9
48375,1998,7,23
48375,1998,8,1
48375,1998,9,3
48375,2000,7,11
48375,2000,8,19
48375,2000,9,6
48375,2001,6,2
48375,2001,7,26
48375,2001,8,11
48375,2002,6,5
48375,2002,7,6
48375,2002,8,2
48375,2003,7,10
48375,2003,8,13
48375,2004,8,1
48375,2006,5,1
48375,2006,6,3
48375,2006,7,3
48375,2007,8,4
48375,2008,6,1
48375,2009,7,8
48375,2009,8,4
48375,2010,6,5
48375,2010,8,1
48375,2011,6,13
48375,2011,7,26
48375,2011,8,26
48375,2011,9,2
48375,2012,6,4
48375,2012,7,11
48375,2012,8,12
48375,2012,9,2
48375,2013,6,5
48375,2013,7,5
48375,2013,8,5
48375,2013,9,1
48375,2014,7,2
48375,2014,8,1
48375,2015,8,2
48375,2016,6,4
48375,2016,7,19
48375,2017,6,4
48375,2017,7,3
48375,2018,6,3
48375,2018,7,7
48375,2018,8,2
48375,2019,7,5
48375,2019,8,13
48375,2020,6,3
48375,2020,7,13
48375,2020,8,8
48375,2021,6,3
48375,2021,8,5
48375,2022,6,7
48375,2022,7,25
48375,2022,8,6
48375,2023,6,1
48375,2023,7,12
48375,2023,8,14
48375,2024,6,9
48375,2024,7,13
48375,2024,8,22
48375,2025,7,2
48375,2025,8,5
48377,1979,7,4
48377,1980,6,25
48377,1980,7,25
48377,1980,8,4
48377,1981,6,8
48377,1981,7,7
48377,1982,6,1
48377,1982,7,2
48377,1983,6,2
48377,1983,7,3
48377,1986,7,4
48377,1986,8,3
48377,1987,6,4
48377,1987,7,5
48377,1989,6,8
48377,1989,7,10
48377,1990,6,22
48377,1991,6,9
48377,1992,6,1
48377,1992,7,1
48377,1993,8,1
48377,1994,6,8
48377,1994,7,9
48377,1994,8,2
48377,1995,7,4
48377,1996,6,9
48377,1996,7,5
48377,1996,8,4
48377,1997,7,3
48377,1998,5,2
48377,1998,6,16
48377,1998,7,7
48377,1999,6,12
48377,1999,7,10
48377,1999,8,4
48377,2000,5,4
48377,2000,6,2
48377,2000,7,15
48377,2000,9,5
48377,2001,7,10
48377,2002,6,5
48377,2003,6,4
48377,2003,7,6
48377,2003,8,3
48377,2004,7,1
48377,2005,7,5
48377,2006,6,6
48377,2006,8,1
48377,2007,6,4
48377,2007,9,1
48377,2008,6,7
48377,2009,6,2
48377,2009,7,18
48377,2009,8,6
48377,2010,6,23
48377,2010,7,9
48377,2010,8,19
48377,2011,5,1
48377,2011,6,30
48377,2011,7,25
48377,2011,8,28
48377,2011,9,5
48377,2012,6,17
48377,2012,7,3
48377,2012,8,11
48377,2013,6,6
48377,2013,7,4
48377,2013,8,4
48377,2014,6,15
48377,2014,7,10
48377,2014,9,2
48377,2016,7,2
48377,2017,6,5
48377,2017,7,1
48377,2018,6,1
48377,2018,7,4
48377,2019,6,2
48377,2019,8,23
48377,2020,6,13
48377,2020,7,21
48377,2020,8,23
48377,2020,9,2
48377,2021,6,14
48377,2021,7,2
48377,2021,8,2
48377,2022,5,13
48377,2022,6,26
48377,2022,7,26
48377,2022,8,15
48377,2023,6,18
48377,2023,7,31
48377,2023,8,28
48377,2023,9,19
48377,2023,10,1
48377,2024,6,12
48377,2024,7,19
48377,2024,8,29
48377,2024,9,4
48377,2025,4,2
48377,2025,5,10
48377,2025,6,21
48377,2025,7,21
48377,2025,8,27
48377,2025,9,2
48379,1979,7,4
48379,1980,6,4
48379,1980,7,24
48379,1980,8,18
48379,1981,7,1
48379,1981,8,6
48379,1982,8,6
48379,1983,8,2
48379,1984,8,5
48379,1985,7,2
48379,1985,8,20
48379,1985,9,9
48379,1986,7,6
48379,1986,8,6
48379,1987,7,1
48379,1987,8,26
48379,1988,6,1
48379,1988,7,4
48379,1988,8,6
48379,1989,9,2
48379,1990,7,1
48379,1990,8,8
48379,1990,9,2
48379,1993,7,3
48379,1993,8,7
48379,1995,7,2
48379,1995,8,3
48379,1996,6,2
48379,1996,7,7
48379,1997,7,7
48379,1997,8,1
48379,1998,6,3
48379,1998,7,27
48379,1998,8,17
48379,1998,9,4
48379,1999,7,6
48379,1999,8,16
48379,2000,7,9
48379,2000,8,20
48379,2000,9,6
48379,2001,7,12
48379,2001,8,10
48379,2002,7,2
48379,2003,7,3
48379,2003,8,7
48379,2005,7,1
48379,2005,8,12
48379,2005,9,1
48379,2006,7,15
48379,2006,8,27
48379,2007,8,4
48379,2008,7,3
48379,2008,8,6
48379,2009,6,1
48379,2009,7,9
48379,2010,8,25
48379,2011,6,6
48379,2011,7,30
48379,2011,8,29
48379,2011,9,4
48379,2012,6,3
48379,2012,7,9
48379,2012,8,9
48379,2012,9,6
48379,2013,6,1
48379,2013,7,2
48379,2013,8,14
48379,2013,9,5
48379,2015,7,4
48379,2015,8,10
48379,2016,7,4
48379,2016,8,13
48379,2017,7,3
48379,2018,6,3
48379,2018,7,14
48379,2018,8,2
48379,2019,8,15
48379,2020,7,6
48379,2020,8,8
48379,2022,6,7
48379,2022,7,27
48379,2022,8,13
48379,2023,7,4
48379,2023,8,22
48379,2023,9,3
48379,2024,7,5
48379,2024,8,13
48379,2025,8,1
48381,1979,6,1
48381,1979,7,7
48381,1980,6,9
48381,1980,7,24
48381,1980,8,6
48381,1980,9,1
48381,1981,6,8
48381,1981,7,9
48381,1982,7,3
48381,1982,8,2
48381,1982,9,1
48381,1983,7,12
48381,1983,8,13
48381,1983,9,5
48381,1985,8,3
48381,1986,7,7
48381,1986,8,2
48381,1987,6,2
48381,1987,7,1
48381,1988,7,3
48381,1988,8,3
48381,1989,7,1
48381,1989,8,2
48381,1990,6,7
48381,1992,7,4
48381,1993,6,2
48381,1993,7,14
48381,1993,8,1
48381,1994,6,11
48381,1994,7,8
48381,1994,8,1
48381,1995,7,9
48381,1995,8,2
48381,1995,9,3
48381,1996,5,5
48381,1996,6,4
48381,1996,7,11
48381,1996,8,3
48381,1997,6,1
48381,1997,7,13
48381,1997,8,1
48381,1997,9,2
48381,1998,5,4
48381,1998,6,13
48381,1998,7,25
48381,1998,8,1
48381,1999,6,3
48381,1999,7,9
48381,1999,8,4
48381,2000,5,1
48381,2000,7,11
48381,2000,8,13
48381,2000,9,6
48381,2001,6,2
48381,2001,7,25
48381,2001,8,5
48381,2002,6,3
48381,2002,7,5
48381,2002,8,3
48381,2003,7,13
48381,2003,8,9
48381,2004,7,2
48381,2005,7,1
48381,2006,5,1
48381,2006,7,8
48381,2007,8,3
48381,2008,6,2
48381,2009,7,8
48381,2009,8,5
48381,2010,6,4
48381,2010,7,1
48381,2010,8,4
48381,2011,6,15
48381,2011,7,26
48381,2011,8,27
48381,2011,9,2
48381,2012,6,5
48381,2012,7,11
48381,2012,8,10
48381,2013,6,9
48381,2013,7,4
48381,2013,8,6
48381,2014,6,1
48381,2014,7,4
48381,2014,8,1
48381,2015,7,10
48381,2015,8,3
48381,2016,6,3
48381,2016,7,16
48381,2016,8,5
48381,2017,6,4
48381,2017,7,5
48381,2018,6,6
48381,2018,7,8
48381,2018,8,2
48381,2019,7,6
48381,2019,8,17
48381,2020,6,2
48381,2020,7,10
48381,2020,8,8
48381,2021,6,5
48381,2021,7,3
48381,2021,8,7
48381,2022,6,8
48381,2022,7,26
48381,2022,8,8
48381,2023,6,3
48381,2023,7,13
48381,2023,8,19
48381,2024,6,7
48381,2024,7,8
48381,2024,8,18
48381,2025,7,2
48381,2025,8,4
48383,1980,6,10
48383,1980,7,25
48383,1980,8,6
48383,1981,7,2
48383,1981,8,1
48383,1982,7,4
48383,1982,8,9
48383,1983,7,9
48383,1983,8,2
48383,1984,6,5
48383,1984,8,2
48383,1985,5,2
48383,1985,8,3
48383,1987,8,4
48383,1989,5,5
48383,1989,7,5
48383,1990,6,4
48383,1991,7,2
48383,1992,7,5
48383,1993,7,6
48383,1994,6,9
48383,1994,7,15
48383,1994,8,4
48383,1995,7,8
48383,1996,5,1
48383,1996,6,4
48383,1996,7,4
48383,1996,8,2
48383,1997,7,3
48383,1997,8,5
48383,1998,6,18
48383,1998,7,28
48383,1998,8,7
48383,1999,6,3
48383,1999,7,5
48383,1999,8,16
48383,2000,5,9
48383,2000,7,19
48383,2000,8,8
48383,2000,9,9
48383,2001,6,12
48383,2001,7,23
48383,2001,8,15
48383,2002,6,4
48383,2002,7,5
48383,2002,8,14
48383,2003,6,3
48383,2003,7,4
48383,2003,8,10
48383,2004,6,2
48383,2004,8,1
48383,2005,7,6
48383,2006,6,3
48383,2006,7,5
48383,2006,8,16
48383,2008,5,3
48383,2008,6,11
48383,2008,7,3
48383,2009,6,5
48383,2009,7,9
48383,2009,8,6
48383,2010,6,9
48383,2010,8,5
48383,2011,5,3
48383,2011,6,18
48383,2011,7,17
48383,2011,8,15
48383,2011,9,1
48383,2012,6,5
48383,2012,8,6
48383,2013,6,4
48383,2013,7,1
48383,2013,8,3
48383,2014,8,2
48383,2015,7,9
48383,2015,8,9
48383,2016,7,15
48383,2016,8,9
48383,2017,6,8
48383,2017,7,2
48383,2018,5,4
48383,2018,6,18
48383,2018,7,14
48383,2018,8,4
48383,2019,6,3
48383,2019,7,7
48383,2019,8,20
48383,2020,6,4
48383,2020,7,19
48383,2020,8,15
48383,2020,9,3
48383,2021,6,6
48383,2021,7,1
48383,2021,8,4
48383,2022,5,10
48383,2022,6,20
48383,2022,7,25
48383,2022,8,10
48383,2023,6,12
48383,2023,7,21
48383,2023,8,19
48383,2023,9,12
48383,2024,5,4
48383,2024,6,17
48383,2024,7,18
48383,2024,8,24
48383,2025,5,2
48383,2025,6,4
48383,2025,7,1
48383,2025,8,16
48385,1979,7,8
48385,1980,6,11
48385,1980,7,27
48385,1980,8,4
48385,1981,6,1
48385,1981,7,7
48385,1981,8,5
48385,1982,6,2
48385,1982,7,14
48385,1982,8,20
