county_fips,year,classified_dates,events_started
48245,2017,75,19
48245,2018,50,11
48245,2019,33,11
48245,2020,25,8
48245,2021,45,13
48245,2022,38,10
48245,2023,107,22
48245,2024,103,22
48245,2025,55,13
48247,2015,11,3
48247,2016,26,9
48247,2017,26,10
48247,2019,26,8
48247,2020,15,5
48247,2021,21,6
48247,2022,16,4
48247,2023,59,16
48247,2024,31,11
48247,2025,40,11
48249,2015,30,10
48249,2016,75,20
48249,2017,72,21
48249,2018,30,10
48249,2019,58,15
48249,2020,67,22
48249,2021,43,13
48249,2022,64,19
48249,2023,115,21
48249,2024,77,24
48249,2025,78,19
48251,2015,29,9
48251,2016,51,15
48251,2017,38,12
48251,2018,16,6
48251,2019,19,4
48251,2020,26,10
48251,2021,28,6
48251,2022,38,12
48251,2023,38,14
48251,2024,57,14
48251,2025,43,13
48253,2015,42,14
48253,2016,40,13
48253,2017,54,19
48253,2018,35,14
48253,2019,31,9
48253,2020,32,12
48253,2021,41,9
48253,2022,46,14
48253,2023,67,24
48253,2024,58,19
48253,2025,50,18
48255,2015,17,6
48255,2016,36,10
48255,2017,34,11
48255,2018,9,4
48255,2019,26,10
48255,2020,31,9
48255,2021,32,10
48255,2022,39,12
48255,2023,84,23
48255,2024,54,18
48255,2025,55,10
48257,2015,45,12
48257,2016,60,20
48257,2017,49,18
48257,2018,24,6
48257,2019,50,17
48257,2020,39,16
48257,2021,40,11
48257,2022,50,19
48257,2023,48,16
48257,2024,65,16
48257,2025,62,18
48259,2015,44,16
48259,2016,63,18
48259,2017,83,30
48259,2018,82,18
48259,2019,113,25
48259,2020,89,27
48259,2021,96,26
48259,2022,163,28
48259,2023,154,19
48259,2024,125,30
48259,2025,133,30
48261,2015,49,18
48261,2016,95,28
48261,2017,112,29
48261,2018,26,9
48261,2019,45,8
48261,2020,53,16
48261,2021,105,29
48261,2022,104,29
48261,2023,162,28
48261,2024,148,33
48261,2025,168,35
48263,2015,59,20
48263,2016,53,18
48263,2017,91,33
48263,2018,76,26
48263,2019,64,15
48263,2020,77,27
48263,2021,49,17
48263,2022,82,22
48263,2023,80,27
48263,2024,70,22
48263,2025,66,22
48265,2015,26,8
48265,2016,45,11
48265,2017,65,23
48265,2018,26,10
48265,2019,62,17
48265,2020,53,16
48265,2021,36,12
48265,2022,65,17
48265,2023,111,24
48265,2024,98,21
48265,2025,81,20
48267,2015,41,14
48267,2016,71,16
48267,2017,83,23
48267,2018,54,16
48267,2019,82,18
48267,2020,71,19
48267,2021,41,11
48267,2022,72,16
48267,2023,90,23
48267,2024,91,22
48267,2025,69,18
48269,2015,40,14
48269,2016,35,14
48269,2017,52,20
48269,2018,27,11
48269,2019,30,12
48269,2020,39,15
48269,2021,29,10
48269,2022,52,18
48269,2023,57,22
48269,2024,50,16
48269,2025,49,17
48271,2015,11,4
48271,2016,16,5
48271,2017,27,10
48271,2018,23,10
48271,2019,16,6
48271,2020,18,7
48271,2021,24,7
48271,2022,41,12
48271,2023,63,19
48271,2024,45,14
48271,2025,46,11
48273,2015,28,9
48273,2016,51,15
48273,2017,120,28
48273,2018,58,16
48273,2019,58,16
48273,2020,74,19
48273,2021,68,22
48273,2022,74,19
48273,2023,158,23
48273,2024,111,24
48273,2025,82,21
48275,2015,34,12
48275,2016,46,15
48275,2017,50,19
48275,2018,40,15
48275,2019,35,10
48275,2020,43,16
48275,2021,39,11
48275,2022,64,20
48275,2023,54,19
48275,2024,71,18
48275,2025,53,17
48277,2015,36,12
48277,2016,52,17
48277,2017,33,12
48277,2018,24,6
48277,2019,33,10
48277,2020,37,16
48277,2021,49,15
48277,2022,40,13
48277,2023,33,12
48277,2024,60,16
48277,2025,54,15
48279,2015,42,16
48279,2016,33,12
48279,2017,53,18
48279,2018,49,19
48279,2019,44,18
48279,2020,65,23
48279,2021,49,16
48279,2022,47,18
