county_fips,year,month,classified_dates
48019,2023,3,9
48019,2023,4,3
48019,2023,5,4
48019,2023,6,6
48019,2023,7,16
48019,2023,8,18
48019,2023,9,16
48019,2023,10,9
48019,2023,11,2
48019,2024,2,3
48019,2024,3,2
48019,2024,5,6
48019,2024,6,7
48019,2024,8,3
48019,2024,9,5
48019,2024,10,9
48019,2024,11,7
48019,2024,12,8
48019,2025,2,8
48019,2025,3,9
48019,2025,4,8
48019,2025,5,10
48019,2025,6,2
48019,2025,9,3
48019,2025,10,8
48019,2025,11,12
48019,2025,12,9
48021,2015,1,5
48021,2015,2,3
48021,2015,4,6
48021,2015,8,2
48021,2015,10,6
48021,2015,12,10
48021,2016,1,2
48021,2016,2,7
48021,2016,3,4
48021,2016,4,2
48021,2016,5,4
48021,2016,6,2
48021,2016,7,7
48021,2016,8,2
48021,2016,9,9
48021,2016,10,14
48021,2016,11,5
48021,2016,12,6
48021,2017,1,7
48021,2017,2,16
48021,2017,3,12
48021,2017,5,3
48021,2017,7,6
48021,2017,8,8
48021,2017,9,2
48021,2017,10,4
48021,2017,11,7
48021,2017,12,6
48021,2018,2,3
48021,2018,3,5
48021,2018,4,2
48021,2018,8,4
48021,2018,10,4
48021,2019,1,2
48021,2019,2,2
48021,2019,3,2
48021,2019,4,2
48021,2019,6,2
48021,2019,8,6
48021,2019,9,9
48021,2019,10,10
48021,2019,12,5
48021,2020,1,2
48021,2020,2,3
48021,2020,3,11
48021,2020,4,2
48021,2020,5,2
48021,2020,8,6
48021,2020,9,2
48021,2020,10,7
48021,2020,11,6
48021,2020,12,6
48021,2021,2,2
48021,2021,4,4
48021,2021,5,2
48021,2021,6,5
48021,2021,9,2
48021,2021,10,3
48021,2021,12,19
48021,2022,1,5
48021,2022,2,2
48021,2022,3,4
48021,2022,4,3
48021,2022,5,14
48021,2022,6,2
48021,2022,7,6
48021,2022,9,2
48021,2022,10,2
48021,2022,11,4
48021,2022,12,7
48021,2023,1,12
48021,2023,2,9
48021,2023,3,8
48021,2023,4,3
48021,2023,5,4
48021,2023,6,4
48021,2023,7,6
48021,2023,8,14
48021,2023,9,11
48021,2023,10,7
48021,2023,11,2
48021,2023,12,2
48021,2024,2,7
48021,2024,3,5
48021,2024,4,2
48021,2024,5,13
48021,2024,6,12
48021,2024,8,15
48021,2024,9,5
48021,2024,10,10
48021,2024,11,12
48021,2024,12,11
48021,2025,2,7
48021,2025,3,9
48021,2025,4,12
48021,2025,5,10
48021,2025,6,5
48021,2025,8,2
48021,2025,9,3
48021,2025,10,6
48021,2025,11,12
48021,2025,12,9
48023,2015,1,7
48023,2015,2,7
48023,2015,3,3
48023,2015,4,4
48023,2015,7,2
48023,2015,8,8
48023,2015,9,7
48023,2015,10,2
48023,2015,12,7
48023,2016,1,3
48023,2016,2,8
48023,2016,4,2
48023,2016,5,2
48023,2016,6,4
48023,2016,7,8
48023,2016,9,5
48023,2016,10,12
48023,2016,11,5
48023,2016,12,3
48023,2017,1,7
48023,2017,2,9
48023,2017,3,6
48023,2017,4,4
48023,2017,8,4
48023,2017,9,5
48023,2017,10,2
48023,2017,11,4
48023,2017,12,4
48023,2018,1,2
48023,2018,2,2
48023,2018,3,4
48023,2018,4,2
48023,2018,5,10
48023,2018,6,4
48023,2018,10,3
48023,2018,11,2
48023,2019,1,2
48023,2019,2,4
48023,2019,8,5
48023,2019,9,6
48023,2019,10,3
48023,2019,11,2
48023,2019,12,4
48023,2020,1,4
48023,2020,2,2
48023,2020,3,2
48023,2020,5,9
48023,2020,6,2
48023,2020,7,2
48023,2020,8,2
48023,2020,10,4
48023,2020,11,3
48023,2020,12,5
48023,2021,3,2
48023,2021,6,4
48023,2021,10,7
48023,2021,11,6
48023,2021,12,22
48023,2022,1,3
48023,2022,2,2
48023,2022,3,6
48023,2022,4,7
48023,2022,5,17
48023,2022,6,6
48023,2022,7,3
48023,2022,8,3
48023,2022,9,5
48023,2022,10,5
48023,2022,11,3
48023,2022,12,4
48023,2023,1,10
48023,2023,2,2
48023,2023,4,2
48023,2023,5,4
48023,2023,6,6
48023,2023,7,4
48023,2023,8,12
48023,2023,9,13
48023,2023,10,9
48023,2023,11,3
48023,2023,12,2
48023,2024,1,2
48023,2024,2,9
48023,2024,3,5
48023,2024,4,5
48023,2024,5,3
48023,2024,6,13
48023,2024,7,5
48023,2024,8,10
48023,2024,9,8
48023,2024,10,14
48023,2024,12,7
48023,2025,2,8
48023,2025,3,10
48023,2025,4,2
48023,2025,6,2
48023,2025,9,2
48023,2025,10,9
48023,2025,11,13
48023,2025,12,9
48025,2015,1,2
48025,2015,2,4
48025,2015,4,4
48025,2015,11,2
48025,2015,12,6
48025,2016,1,1
48025,2016,2,4
48025,2016,3,3
48025,2016,5,2
48025,2016,8,2
48025,2016,9,6
48025,2016,10,12
48025,2016,11,9
48025,2016,12,6
48025,2017,1,12
48025,2017,2,16
48025,2017,3,9
48025,2017,4,3
48025,2017,5,2
48025,2017,6,2
48025,2017,7,3
48025,2017,8,2
48025,2017,9,2
48025,2017,10,4
48025,2017,11,8
48025,2017,12,3
48025,2018,2,5
48025,2018,3,9
48025,2018,5,9
48025,2018,6,12
48025,2018,8,7
48025,2018,9,8
48025,2018,10,2
48025,2018,11,3
48025,2019,1,3
48025,2019,4,2
48025,2019,6,2
48025,2019,7,4
48025,2019,8,15
48025,2019,9,12
48025,2019,10,11
48025,2019,11,4
48025,2019,12,4
48025,2020,1,4
48025,2020,2,5
48025,2020,3,14
48025,2020,4,7
48025,2020,5,12
